latitude;longitude;price_util
-16.7006966969996;-49.2065704109996;926.6869756422885
-16.7004501119996;-49.2167728849996;3232.5998771185373
-16.6999587929996;-49.2195073639996;6761.682373570486
-16.6998345449996;-49.2077992149996;2463.872745209405
-16.6994396339996;-49.2082606329996;7053.201769652115
-16.6992261959996;-49.2157758109996;9016.393442622952
-16.6990354419996;-49.2089891059996;4059.538634881101
-16.6983949429996;-49.2088601289996;5892.255892255891
-16.6983897;-49.21412190000001;5988.023952095808
-16.6983750219996;-49.2097005649997;4956.790123456791
-16.6982780989996;-49.2103852159996;5936.07305936073
-16.6979332329996;-49.2134959629996;6450.259269250367
-16.6968510549996;-49.2100083489996;5376.330626354633
-16.6965247119996;-49.2054173729996;7553.233830845772
-16.6964669699996;-49.2046945709996;5892.255892255892
-16.6954503049996;-49.2007769039996;312.5
-16.6886989;-49.21340399999997;1156.7164179104477
-16.6879562649996;-49.2146694389996;3333.3333333333335
-16.6874721149996;-49.2120392269997;3086.41975308642
-16.687306;-49.21237710000002;3086.41975308642
-16.6868974279996;-49.2181811629996;2573.529411764706
-16.6868172819996;-49.2140293019996;1394.7368421052631
-16.6863881719996;-49.2113343629997;3669.047619047619
-16.685876;-49.2198433;1000.0
-16.6852695789996;-49.2049354539996;1894.7368421052631
-16.6850885779996;-49.2104264709996;2803.030303030303
-16.6845136739996;-49.2030756099997;1333.3333333333335
-16.684261;-49.1019335;285.7142857142857
-16.6825839049996;-49.2140136759996;2010.1010101010102
-16.6822006609996;-49.2019405009996;380.4347826086956
-16.681441;-49.14983999999998;200.0
-16.6806838249996;-49.2007750689996;3050.8474576271187
-16.6738966909996;-49.2188531309996;2784.090909090909
-16.6700996259996;-49.2143132679996;1955.126406926407
-16.6697449639996;-49.2138615719997;1288.1660899653978
-16.6682874049996;-49.2152020589996;3229.7297297297296
-16.6656246719996;-49.1792104109997;2375.0
-16.6650348959996;-49.2167022549996;968.0
-16.6646409949996;-49.1780501329996;2977.777777777778
-16.6645986059996;-49.1780299979996;1458.3333333333333
-16.6643231259996;-49.1779019449996;2327.5862068965516
-16.6640344629996;-49.1839612749996;1305.3097345132744
-16.6582348289996;-49.2080016859996;3404.5454545454545
-16.6551242;-49.17917490000002;54166.666666666664
-16.6544002309996;-49.1781727989996;2403.846153846154
-16.654178599999998;-49.1776041;783.3333333333334
-16.6531628029996;-49.2102243639996;380.7106598984772
-16.6526385379996;-49.1801843329996;4605.263157894737
-16.6524489839996;-49.1828772159996;4583.333333333333
-16.6520811589996;-49.1827552299996;5952.380952380952
-16.6514281;-49.201317;1419.5979899497488
-16.6514063439996;-49.1854353199996;1738.241308793456
-16.6513764209996;-49.2119643469997;2488.1889763779536
-16.649149100000002;-49.1820601;2330.097087378641
-16.6486512209996;-49.1885882629996;5597.859716041537
-16.6436078579996;-49.1816722899996;352.56410256410254
-16.6435972899996;-49.1817861979996;328.18532818532816
-16.6269352089996;-49.1967576729996;93.46376721291047
-16.6249637449996;-49.2155030839996;3409.7439744845487
-16.6235283799996;-49.2053969799996;444.9838187702265
-16.6234660749996;-49.2055278819996;6867.802303262955
-16.6234423559996;-49.2083518849996;680.5555555555555
-16.6234217019996;-49.2054290699996;3708.609271523179
-16.6220962539996;-49.2167213299996;11194.02985074627
-16.6217911479996;-49.1947096069996;4158.093406593407
-16.6217555549996;-49.1898995219996;2548.076923076923
-16.6217542529996;-49.1900267619996;2400.0
-16.6217381829996;-49.1900346989996;2321.917808219178
-16.6214420709996;-49.2011326799996;7160.0
-16.6213549799996;-49.2011406599996;5813.953488372093
-16.6208590719996;-49.1993922109996;3785.714285714286
-16.6207978689996;-49.1902787269996;2302.6315789473683
-16.6206563169996;-49.2001090899996;354.4554455445544
-16.6190735319996;-49.2083218989996;1731.5555555555557
-16.6188797349996;-49.2031530759996;4648.272935817659
-16.6182074569996;-49.1837611649996;2630.039338720594
-16.6180919739996;-49.1885305209996;2645.082265602201
-16.616599;-49.18774819999999;6779.661016949152
-16.6144756939996;-49.2174356519996;4500.0
-16.6134334609996;-49.1897513439996;5970.149253731343
-16.6126442039996;-49.2168632019996;4506.437768240344
-16.6118276029996;-49.1931838589996;5060.034305317324
-16.6111809059996;-49.1999788309996;1531.9476520400308
-16.6109820189996;-49.1761464859996;5230.7692307692305
-16.6108956439996;-49.1928852389996;4231.738035264483
-16.6107479589996;-49.1948016749996;2395.904761904762
-16.6107154569996;-49.1766205569996;6423.61111111111
-16.6106524169996;-49.1767649269996;5969.92281075326
-16.6106274319996;-49.2156186249996;6355.140186915888
-16.6105753119996;-49.1959205789996;5871.212121212121
-16.6098492679996;-49.1930296489996;6422.018348623853
-16.6097555249996;-49.1944949229996;1519.9968
-16.6095839379996;-49.1956127949996;1519.9968
-16.6084668819996;-49.2175721239996;4647.887323943662
-16.6084457979996;-49.2160372719996;4994.047619047619
-16.6074937159996;-49.2142755139996;2093.5960591133003
-16.6073625189996;-49.2143115269996;4786.666666666667
-16.6063941369996;-49.1748998849996;375.6953642384106
-16.6062435959996;-49.1957719409996;3892.9440389294405
-16.6056293089996;-49.1924389929996;5339.864158829676
-16.6053920629996;-49.1994821729996;6206.896551724139
-16.6051583619996;-49.1919176869996;652.7777777777778
-16.6045515599996;-49.1927832959996;5972.5
-16.5236174;-48.0010282;1371.4285714285713
-16.4190538;-49.0942203;227272.72727272726
-16.3448064639996;-48.0190710469996;72.58064516129032
-16.3384789;-48.3419475;1384.6153846153845
-16.3380479;-48.904135;208.33333333333334
-16.3370699;-48.9577458;2745.098039215686
-16.3346832;-48.943826;6333.333333333333
-16.3346503;-48.93858929999999;9262.686567164179
-16.3286427;-48.9534334;3383.3333333333335
-16.3205910639996;-47.8405241009996;4988.662530657521
-16.3176415;-48.93110460000002;500.0
-16.3134354;-48.95303610000001;20000.0
-16.306674599999994;-48.949996;12037.037037037036
-16.3046432;-48.8941064;183.33333333333334
-16.2689272;-48.98035849999997;283.3333333333333
-16.2655693;-48.7953099;6000.0
-16.2642573919996;-47.9337809739996;250.0
-16.2640996339996;-47.9249588759996;741.4965986394557
-16.263625199999996;-47.92519970000001;794.4444444444445
-16.2632729989996;-47.9334368509996;2500.0
-16.2617946079996;-47.9568678339996;1428.5714285714287
-16.2617145;-47.94281460000002;325000.0
-16.2608953;-47.94366409999998;1966.6666666666667
-16.2607835;-47.91050659999996;2300.0
-16.2601993;-47.93053710000004;750000.0
-16.2599498;-47.91069119999997;483.3333333333333
-16.2596303279996;-47.9541601639996;376.1061946902655
-16.2590243;-47.93453840000001;70000.0
-16.25829;-47.9329519;952.3809523809524
-16.2580291239996;-47.9460183769996;2057.3529411764707
-16.2574583119996;-47.9455134089996;2481.7813765182186
-16.2566153889996;-47.9347986699996;996.6666666666666
-16.256412599999994;-47.95009549999998;3176.470588235294
-16.2540262959996;-47.9511539899996;7.653030612244898
-16.2535164219996;-47.9348819869996;1139.240506329114
-16.2524952;-47.9533161;27500.0
-16.252295999999998;-47.933335;1576.5765765765766
-16.251477800000004;-47.9177558;19371.809967141293
-16.2514776799996;-47.9177560579996;75345.9140377945
-16.2514682;-47.91782190000004;1900.0
-16.251327800000002;-47.9275251;916.6666666666666
-16.2506801;-47.95403859999999;900000.0
-16.2500622289996;-47.9481369889996;4138.0952380952385
-16.2493858269996;-47.9216289369996;19000.0
-16.2476924519996;-47.9615347899996;220.0
-16.2462863499996;-47.9563260189996;1371.9512195121952
-16.2460344899996;-47.9603786849996;413.22314049586777
-16.2460224209996;-47.9603649719996;458.3333333333333
-16.2459415949996;-47.9604421429996;450.8196721311475
-16.2445051119996;-47.9637844579996;199.88751784052118
-16.243667499999994;-47.898358299999984;500.0
-16.2431096709996;-47.9698065469996;1111.111111111111
-16.2430812629996;-47.9697843399996;666.6666666666666
-16.2430670589996;-47.9697732369996;1811.3636363636363
-16.2430669;-47.92170669999996;2123.811008888196
-16.2427826579996;-47.9706557129997;270.6297397757347
-16.2416663;-47.90435990000003;333333.3333333333
-16.2411800019996;-47.9392558299996;8444.444444444445
-16.2410962929996;-47.9480493459996;153.33709950770714
-16.240963;-47.90490690000002;19047.619047619046
-16.23970174855537;-47.90188808706358;500.0
-16.2342930899996;-47.9411492199996;352.1764705882353
-16.2277899;-47.9381989;300000.0
-16.2221567;-47.9125459;6395.3488372093025
-16.2207009269996;-47.9142732499996;520.0
-16.2206334759996;-47.9142486299996;1257.142857142857
-16.2203805359996;-47.9141563049996;96969.696969697
-16.2203468109996;-47.9141439949996;444.44444444444446
-16.2195332159996;-47.9137442999996;8.549850377618387
-16.2193458989996;-47.9136821049996;413.5416666666667
-16.2192955619996;-47.9137852449997;33.333333333333336
-16.2191414469996;-47.9136142329996;494.4375772558715
-16.2183390929996;-47.9133643589996;66.66666666666667
-16.2176799959996;-47.9135018009996;1300.0
-16.2168417189996;-47.9239907569996;1002.8412698412699
-16.2148614819996;-47.9397165049996;9.89756025139803
-16.1962446;-48.706482;1444.4444444444443
-16.1727925729996;-47.9210577069996;660.377358490566
-16.1716057;-47.9238992;500000.0
-16.1714989;-47.96033620000003;1600.0
-16.1714852;-47.926115900000006;40750.0
-16.171422500000002;-47.9261148;130000.0
-16.1691068;-47.95777950000002;41.388888888888886
-16.1610952509996;-47.9775192349996;63.829787234042556
-16.1591208;-47.96114490000002;36737.87918071039
-16.1568620669996;-47.9587573259996;604.1666666666667
-16.15658512589009;-47.94413393145749;107142.85714285714
-16.150548699999998;-47.951292299999984;1214.2857142857142
-16.150127100000002;-47.95141380000001;22833.333333333332
-16.1500331;-47.95150109999997;17500.0
-16.1484616889996;-47.9580912349996;2083.3333333333335
-16.1478718999996;-47.9595626159996;1916.6666666666667
-16.1467967;-47.94658190000001;2181.818181818182
-16.145928899999998;-47.9490287;64814.81481481482
-16.145025699999998;-47.9662154;52500.0
-16.1421157799996;-47.9958176639996;570.0
-16.1412996639996;-47.9746244199996;1270.5530642750373
-16.1411247249996;-47.9850168929996;1428.5714285714287
-16.141096115112305;-47.98491287231445;1428.5714285714287
-16.1387568;-47.9480808;2075.4716981132074
-16.1382610099996;-47.9894114349996;12.0
-16.138003;-47.940255999999984;708.3333333333334
-16.1379925179996;-47.9654533829996;30.0
-16.1379161069996;-47.9706856149996;83.33333333333333
-16.1364540059996;-47.9638793189996;466.6666666666667
-16.1347862009996;-47.9666339049996;1650.6024096385543
-16.1318537499996;-47.9652130479996;1000.0
-16.1314409;-47.9613102;46250.0
-16.1294054;-47.957809699999984;1833.3333333333333
-16.128884900000006;-47.96850110000002;2338.7096774193546
-16.1272167679996;-47.9345074889996;320.0
-16.1264595469996;-47.9465212539996;76.0
-16.1261605279996;-47.9658672809996;135.40197461212978
-16.1257748959996;-47.9652481049996;578.2608695652174
-16.1251072579996;-47.9668911639996;333.3333333333333
-16.1250593119996;-47.9458407279996;1021.6935483870968
-16.1244839579996;-47.9462794609996;1186.1057535522946
-16.1234229809996;-47.9630548059996;255.40609569215053
-16.1229349;-47.947971;100000.0
-16.1224990889996;-47.9470280399996;1206.5725714285713
-16.1211587;-48.39845600000001;25000.0
-16.1208354079996;-47.9463480289996;1178.7391025641027
-16.1199981539996;-47.9512241049996;1125.9744827586208
-16.119651;-47.9523542;42105.26315789474
-16.1194889;-47.94284849999997;1.8333333333333333
-16.1182661179996;-47.9490391799996;1149.4444444444443
-16.1179792209996;-47.9376845659996;1024.8196721311476
-16.1174894859996;-47.9617980419996;2400.0
-16.1174812;-47.93866460000004;128.2051282051282
-16.1168888699996;-47.9530697749996;1284.8533333333335
-16.1165651039996;-47.9208148829997;73.84615384615384
-16.1165061;-47.98602890000001;106666.66666666667
-16.1161640059996;-47.9500909249996;1311.9795918367347
-16.1160273849996;-47.9483308359996;1183.0
-16.1157721879996;-47.9489984739996;1216.4856902356903
-16.1153044759996;-47.9480241069996;35.0
-16.1151803359996;-47.9519886659996;1281.5833333333333
-16.1150189689996;-47.9416750809996;1063.7473209227464
-16.1147013899996;-47.9400021199996;1094.069293539012
-16.1145121829996;-47.9515519949996;1176.5172413793102
-16.1138922;-47.97187209999999;1625.0
-16.1136898799996;-47.9552082779996;2980.5591251885367
-16.1136269739996;-47.9469407919996;965.5
-16.1135140769996;-47.9508585799996;1233.8867924528302
-16.1134096;-47.94660799999997;53333.333333333336
-16.1127531249996;-47.9520850739996;955.7971014492754
-16.1126567389996;-47.9469171039996;1098.844827586207
-16.1125396869996;-47.9527815819996;1663.025641025641
-16.1124236879996;-47.9535451119996;1462.1489361702127
-16.1122802689996;-47.9476361869996;312.0
-16.1119700039996;-47.9495846549996;527.3870967741935
-16.110812058605248;-47.84962869138185;15037.593984962406
-16.1105657589996;-47.9490520009996;1344.48
-16.1103466;-47.9753049;1511.111111111111
-16.1101484209996;-47.9494845629996;1210.3333333333333
-16.110018099999998;-47.935434999999984;501.34048257372655
-16.1099547179996;-47.9744094349996;2225.033722798129
-16.1095500109996;-47.9556666019996;1211.6274509803923
-16.1095155;-47.97392189999999;1666.6666666666667
-16.1090659089996;-47.9551855939996;1278.923076923077
-16.1090307;-47.97312729999999;450.0
-16.1080755369996;-47.9542673979996;1202.5094339622642
-16.1076067709996;-47.9575714969996;1065.7692307692307
-16.107487743090907;-47.97141182380369;1687.5
-16.1074449;-47.9258317;12636.363636363636
-16.1066258;-47.9604657;2211.5384615384614
-16.1065732229996;-47.9731164349996;1385.5
-16.1064809399996;-47.9526996099996;1230.32
-16.1063947;-47.927105;581.1259640102828
-16.1063947;-47.92710499999998;1356.9937369519832
-16.1052426119996;-47.9537854479996;1296.82
-16.1051861;-47.96890619999999;1913.5802469135801
-16.1050657;-47.9687379;106250.0
-16.1041357009996;-47.9577679849996;371.4285714285715
-16.1035608619996;-47.9507796999996;757.8023255813954
-16.1034799209996;-48.2937408099996;18.333333333333332
-16.1032562;-48.01911310000003;3018.867924528302
-16.1031864;-47.9223548;2037.037037037037
-16.102852;-47.9481186;552.7777777777778
-16.1028329049996;-47.9504894449996;1225.6346153846155
-16.100417800000002;-47.92501849999997;200000.0
-16.0991209429996;-47.9604246159996;1378.82
-16.0991200409996;-47.9464967669997;907.6086956521739
-16.0988049099996;-47.9536714219996;1338.68
-16.0980098;-47.93666100000002;377.77777777777777
-16.0967446;-47.85871129999998;340.0
-16.0956534;-48.4865104;100000.0
-16.0940731889996;-48.0152714409996;2163.5714285714284
-16.092171;-48.01583270000002;2033.8983050847457
-16.0920336;-47.98515570000001;1056.9105691056911
-16.0897063;-47.98352640000002;633333.3333333334
-16.0887857;-47.9885185;416.6666666666667
-16.0884437;-47.9898825;45000.0
-16.0874194959996;-47.9467970739996;1071.4310344827586
-16.0868608;-47.9852719;2708.3333333333335
-16.0861052;-47.98415090000003;1052.6315789473683
-16.0859058399996;-47.9385106329996;1158.6195989161213
-16.085345999999998;-47.988050999999984;660000.0
-16.085274300000002;-48.5080203;2020.7253886010362
-16.0849932279996;-47.9338182299996;1247.3207547169811
-16.0849831849996;-47.9337632409996;1108.4
-16.0840018;-47.96946220000001;1860.4651162790697
-16.0838415769996;-47.9387323199996;1200.8316678395495
-16.082729699999998;-48.5012754;113333.33333333333
-16.0825925869996;-47.9873170129996;2083.3333333333335
-16.0821361;-48.5074307;4181.25
-16.0821361;-48.50743069999999;2106.908462867012
-16.0816646;-47.97596160000001;1466.6666666666667
-16.0816037;-47.97576939999999;2000.0
-16.0813994149996;-47.9370908069996;1080.2203389830509
-16.0812343;-47.97603659999999;2300.0
-16.081178776645928;-47.97263059259035;2916.6666666666665
-16.0811024699996;-47.9351217179996;1219.24
-16.0809345989996;-47.9341898759996;1296.82
-16.0791426;-47.9897277;2962.962962962963
-16.0787506;-47.98429120000003;4423.076923076923
-16.0785861;-47.99597619999997;2864.583333333333
-16.0783826029996;-47.9310265069996;1172.3461538461538
-16.0779211;-47.97293100000002;2916.6666666666665
-16.0775853729996;-47.9928326269996;945.4545454545455
-16.0775786709996;-47.9934786119996;3845.8447332421356
-16.077537300000003;-47.978739099999984;4000.0
-16.0773322379996;-47.9870780539996;1144.1589147286822
-16.0773147089996;-47.9891804679996;1650.418060200669
-16.0772920249996;-47.9915654039996;1688.371220759161
-16.07704;-47.98018629999999;1527.7777777777778
-16.0769207739996;-47.9256478549996;1268.7690358967104
-16.0766429469996;-48.0021692439996;2062.5
-16.0764676599996;-48.0157926619996;1263.2708333333333
-16.076134699999994;-47.98884950000002;1138.888888888889
-16.0758965779996;-48.0027163939996;1153.8461538461538
-16.075828;-47.98699169999998;1736.842105263158
-16.075790599999998;-47.99065559999997;1439.0243902439024
-16.0757644489996;-47.9396680439996;480.0
-16.0757520759996;-47.9956181459996;1770.5864823348697
-16.0757285869996;-48.0110432469996;1050.0657894736842
-16.0756881479996;-48.0097787669996;2395.8333333333335
-16.0753268809996;-48.0058656459996;1550.0
-16.0752788009996;-48.0038803559996;2219.135416666667
-16.0752674589996;-48.0071829709996;1850.2716049382716
-16.0752286729996;-48.0025446039996;416.52777777777777
-16.0752251839996;-47.9956227859996;3454.5454545454545
-16.0747998549996;-47.9853014679996;2390.538194444445
-16.0747898669996;-48.0027379739996;657.0247933884298
-16.0747225219996;-48.0038757159996;1163.7430747514231
-16.0746558429996;-47.9945230619997;2291.6666666666665
-16.0746013679996;-48.0097921719996;1500.0
-16.0745750749996;-48.0120219269996;2225.5813953488373
-16.0745581289996;-48.0088245079996;1042.2238805970148
-16.0745331819996;-48.0108923249996;861.4857142857143
-16.074295499999998;-47.82201920000001;1450.4405286343613
-16.0739612;-48.01154080000003;2333.3333333333335
-16.0723558;-47.98274530000002;454.54545454545456
-16.072341918945312;-47.82409286499024;350.64935064935065
-16.071686;-47.977629999999984;1789.4736842105262
-16.0702880639996;-47.9390873579996;1159.2622950819673
-16.0702256;-47.99275929999999;1973.6842105263158
-16.0693609;-47.97873320000001;1558.8058823529411
-16.0684683809996;-47.9870460899996;937.5
-16.0680891;-47.98118110000002;1980.0
-16.0672697259996;-47.9968307199997;2362.1520833333334
-16.0667979979996;-48.0059074999996;1542.975885509839
-16.0663414;-47.98454649999997;3125.0
-16.066006599999998;-47.79783650000002;3003.8354727868004
-16.06581252791625;-47.79116875273746;370.76271186440675
-16.065795;-47.797847;487.8048780487805
-16.0655297;-47.9761119;13291.402116402116
-16.0655297;-47.97611189999998;1200000.0
-16.0655294679996;-47.9761120609996;29483.466291298457
-16.06549;-47.98245329999998;1515.1515151515152
-16.0651776229996;-48.0022507009996;1394.959935897436
-16.065162;-48.0052703;714.2857142857143
-16.0649440789996;-47.9719136559996;1075.2105028927458
-16.06490546179004;-48.00010415588974;1210.0
-16.0647043479996;-48.0052512039996;1680.0454545454545
-16.0646675;-48.01716500000001;2142.8571428571427
-16.0646675;-48.017164999999984;11000.0
-16.0642452;-47.9834147;2250.0
-16.0642025;-47.98981889999999;2133.3333333333335
-16.0639604079996;-47.9866114809996;1376.7123287671234
-16.063267;-47.79406900000004;1998.5714285714287
-16.0632654469996;-47.9752683419996;1235.9622641509434
-16.0628311;-47.9802431;2173.913043478261
-16.062824927729313;-47.97687919682005;107142.85714285714
-16.062804999999994;-47.792758;3532.608695652174
-16.062804999999994;-47.79275799999999;2133.3333333333335
-16.062738;-47.792751;3400.0
-16.062676500000002;-48.00660590000001;40000.0
-16.061630800000003;-47.980175799999984;2714.285714285714
-16.061573499999998;-47.9839064;433.3333333333333
-16.0614146;-47.9857834;2291.6666666666665
-16.0606298;-48.04063220000001;6000.0
-16.0605885;-47.99520039999999;2666.6666666666665
-16.0602361919996;-47.9906716639996;3209.3023255813955
-16.0588336;-47.9854017;222.22222222222223
-16.058749300000002;-47.97671230000003;3214.285714285714
-16.058220600000002;-48.04463829999997;1487.5
-16.0579568249996;-47.9966157359996;1135.2096774193549
-16.0577078139996;-48.0148280679996;1090.8095238095239
-16.0575829;-47.98528520000002;1733.3333333333333
-16.057352599999998;-47.97804659999997;1900.0
-16.0572510359996;-47.9976679739996;978.8484848484849
-16.0571357;-47.81421190000003;1250.0
-16.0568097249996;-48.0159669179996;2000.0
-16.0567117;-47.97525640000004;700.0
-16.0565164;-47.79840990000002;3307.6666666666665
-16.0564102;-47.97636560000001;2479.1666666666665
-16.0559250409996;-48.0043742529996;1202.5094339622642
-16.0554008;-47.98498489999997;888.8888888888889
-16.0553237599996;-47.9842919319996;5428.571428571428
-16.0547057;-47.98604449999999;1041.6666666666667
-16.0542917;-47.97712490000004;1449.2753623188405
-16.0541211299996;-47.9996487179996;1190.5
-16.0541195829996;-48.0000771409996;1334.6122448979593
-16.0539923;-47.98049739999999;1458.3333333333333
-16.053581599999998;-47.9949246;361.1111111111111
-16.0533586309996;-47.9993105169996;983.258064516129
-16.0526152;-47.98842769999999;2755.1020408163267
-16.0522904109996;-48.1097207809996;6606.770833333335
-16.0518779;-47.97993339999999;1866.6666666666667
-16.0518626;-47.98071210000001;1909.090909090909
-16.0517062289996;-47.9741720299996;1921.1169217849379
-16.0515820439996;-47.9934151989996;666.6616666666666
-16.051385;-47.98222550000003;1687.5
-16.0513794;-47.97759669999999;1266.6666666666667
-16.0511889;-47.9791649;164911.69590643275
-16.0510049;-47.97798969999997;2386.3636363636365
-16.0510025;-47.97798969999997;3000.0
-16.0508825;-47.985721300000016;5357.142857142857
-16.0508318;-47.81499700000001;300.0
-16.050825800000002;-48.03379530000001;3428.5714285714284
-16.0506519919996;-47.9971163349996;2553.191489361702
-16.0506044549996;-47.9918388059996;995.828125
-16.0506004089996;-47.9920377369996;1143.03125
-16.0505932189996;-48.0962314059996;2333.3333333333335
-16.0505927029996;-48.0990653869996;2517.7222692313862
-16.0505565;-47.96822510000004;3060.0
-16.0505392;-48.02972310000001;4500.0
-16.050472699999997;-47.9668264;3090.909090909091
-16.0503698549996;-48.1020720339996;1307.6923076923076
-16.0502411;-48.02090320000002;3461.5384615384614
-16.0501758519996;-48.1017091509996;2760.0
-16.050175;-47.99176109999996;2050.0
-16.0501141499996;-48.1016450239996;2400.0
-16.0499758;-47.81467809999998;89000.0
-16.0499413859996;-48.1014654689996;3204.5454545454545
-16.0499352;-47.97336440000004;2625.0
-16.0499290459996;-48.1014526429996;3178.571428571429
-16.0499172;-47.9733645;5000.0
-16.0499068;-47.97662489999999;5892.857142857143
