AP;num_firms
2304400999012;881
2304400999013;1230
2304400999014;1961
2304400999015;3001
2304400999016;1443
2304400999017;10909
2304400999018;3768
2304400999019;8235
2304400999020;2207
2304400999021;1229
2304400999022;3986
2304400999023;1671
2304400999024;416
2304400999025;729
2304400999026;1746
2304400999027;782
2304400999028;802
2304400999029;1133
2304400999030;590
2304400999031;722
2304400999032;414
2304400999033;398
2304400999034;422
2304400999035;1533
2304400999036;2187
2304400999037;594
2304400999038;1491
2304400999039;1069
2304400999040;901
2304400999041;507
2304400999042;407
2304400999043;991
2304400999044;1827
2304400999045;1090
2304400999046;517
2304400999047;950
2304400999048;331
2304400999049;959
2304400999050;2414
2304400999051;930
2304400999052;739
2304400999053;579
2304400999054;980
2304400999055;1559
2304400999056;508
2304400999057;1478
2304400999058;534
2304400999059;433
2304400999060;801
2304400999061;596
2304400999062;701
2304400999063;492
2304400999064;638
2304400999065;2554
2304400999066;1483
2304400999067;589
2304400999068;502
2304400999069;882
2304400999070;914
2304400999071;765
2306256001001;582
2307304999001;1124
2307304999002;400
2307304999003;718
2307304999004;571
2307304999005;2147
2307304999006;735
2307304999007;915
2307304999008;226
2307304999009;514
2307304999010;680
2307650999001;867
2307650999002;1171
2307650999003;1017
2307650999004;859
2307650999005;961
2307700001005;1756
2307700001099;3
2309706001001;729
2403251001001;887
2403251001002;668
2403251001003;1288
2403251001004;1309
2403251001005;1473
2403608001001;333
2407104001001;1232
2407104001002;147
2408102999001;1350
2408102999002;513
2408102999003;829
2408102999004;574
2408102999005;884
2408102999006;5408
2408102999007;2211
2408102999008;1611
2408102999009;949
2408102999010;951
2408102999011;2472
2408102999012;2402
2408102999013;577
2408102999014;4613
2408102999015;4570
2408102999016;639
2408102999017;646
2408102999018;612
2408102999019;398
2408102999020;1254
2408102999021;1083
2408201001001;443
2412005001005;149
2412005001099;994
2412203001001;653
2501807001001;176
2501807001002;371
2501807001003;604
2501807001004;423
2503209001001;1945
2504009999001;4114
2504009999002;1017
2504009999003;238
2504009999004;386
2504009999005;486
2504009999006;1224
2504009999007;827
2504009999008;806
2504009999009;426
2504009999010;469
2504009999011;229
2504009999012;356
2504009999013;402
2504009999014;317
2504009999015;302
2504009999016;400
2504009999017;88
2504900001001;106
2507507999001;1744
2507507999002;147
2507507999003;613
2507507999004;5247
2507507999005;618
2507507999006;493
2507507999007;401
2507507999008;396
2507507999009;1656
2507507999010;276
2507507999011;409
2507507999012;646
2507507999013;721
2507507999014;807
2507507999015;582
2507507999016;2138
2507507999017;251
2507507999018;1576
2507507999019;327
2507507999020;340
2507507999021;1257
2507507999022;895
2507507999023;1757
2507507999024;2336
2507507999025;357
2507507999026;300
2508307001001;333
2512507001001;259
2512507001002;364
2513703001001;410
2513703001002;251
2513703001003;183
2513703001004;710
2513703001005;344
2600054001001;497
2600054001002;264
2600054001003;179
2600054001004;170
2600054001005;219
2602902001005;2308
2602902001099;1208
2603454001001;265
2603454001002;637
2603454001003;464
2603454001004;161
2603454001005;72
2603454001006;415
2605202001001;914
2606804001001;609
2606804001002;386
2606804001003;300
2606804001004;157
2607604001001;311
2607752001001;232
2607901001001;258
2607901001002;684
2607901001003;772
2607901001004;1176
2607901001005;456
2607901001006;260
2607901001007;381
2607901001008;967
2607901001009;500
2607901001010;598
2607901001011;422
2607901001012;290
2607901001013;107
2607901001014;79
2607901001015;865
2607901001016;1004
2607901002001;149
2607901002002;356
2607901002003;318
2607901002004;157
2607901002005;227
2607901002006;348
2607901003001;472
2607901003002;77
2607901003003;473
2607901003004;455
2609402001001;944
2609600999001;351
2609600999002;580
2609600999003;883
2609600999004;316
2609600999005;382
2609600999006;630
2609600999007;3126
2609600999008;1144
2609600999009;231
2609600999010;793
2610608001001;646
2610707999001;492
2610707999002;509
2610707999003;401
2610707999004;309
2610707999005;400
2610707999006;75
2610707999007;209
2610707999008;511
2610707999009;348
2610707999010;374
2610707999011;179
2610707999012;952
2611101999001;4109
2611101999002;1352
2611101999003;2368
2611101999004;985
2611101999005;3
2611101999006;47
2611606999001;4789
2611606999002;4564
2611606999003;4971
2611606999004;426
2611606999005;1397
2611606999006;1181
2611606999007;316
2611606999008;200
2611606999009;452
2611606999010;227
2611606999011;166
2611606999012;1989
2611606999013;2507
2611606999014;1287
2611606999015;1452
2611606999016;1310
2611606999017;250
2611606999018;151
2611606999019;146
2611606999020;263
2611606999021;207
2611606999022;161
2611606999023;289
2611606999024;1233
2611606999025;654
2611606999026;694
2611606999027;1071
2611606999028;706
2611606999029;1805
2611606999030;1244
2611606999031;283
2611606999032;419
2611606999033;1442
2611606999034;620
2611606999035;654
2611606999036;159
2611606999037;467
2611606999038;451
2611606999039;469
2611606999040;717
2611606999041;4076
2611606999042;1002
2611606999043;4167
2611606999044;2242
2611606999045;1737
2611606999046;1095
2611606999047;685
2611606999048;484
2611606999049;569
2611606999050;98
2611606999051;789
2611606999052;179
2611606999053;236
2613701001001;673
2613701001002;231
2613701001003;134
2613701001004;69
2702207001001;45
2704302999001;876
2704302999002;822
2704302999003;559
2704302999004;442
2704302999005;905
2704302999006;5318
2704302999007;317
2704302999008;224
2704302999009;167
2704302999010;1149
2704302999011;809
2704302999012;1894
2704302999013;495
2704302999014;517
2704302999015;1402
2704302999016;81
2704302999017;928
2704302999018;3070
2704302999019;875
2704302999020;290
2704302999021;1378
2704302999022;303
2704302999023;1345
2704302999024;183
2707701001001;1044
2707909001001;103
2708907001001;200
2800308999001;4562
2800308999002;3300
2800308999003;1290
2800308999004;1343
2800308999005;1069
2800308999006;645
2800308999007;321
2800308999008;668
2800308999009;656
2800308999010;833
2800308999011;1767
2800308999012;627
2800308999013;155
2800308999014;914
2800308999015;341
2800308999016;591
2800308999017;206
2800308999018;109
2800308999019;112
2800308999020;569
2800308999021;541
2800308999022;192
2800605001001;375
2803609001001;353
2804003001001;232
2804805001001;476
2804805001002;110
2804805001003;52
2804805001004;983
2804805001005;261
2804805001006;84
2806701001001;1267
2905701001001;454
2905701001002;1060
2905701001003;1153
2905701001004;2749
2905701001005;1203
2905701501001;279
2905701502001;34
2906501001001;1899
2910057001001;1898
2910800999001;596
2910800999002;973
2910800999003;715
2910800999004;283
2910800999005;1492
2910800999006;1005
2910800999007;6321
2910800999008;607
2910800999009;373
2910800999010;160
2910800999011;959
2910800999012;774
2910800999013;1445
2910800999014;3019
2910800999015;1423
2910800999016;979
2910800999017;775
2910800999018;14
2910800999019;36
2913606999001;3005
2913606999002;594
2913606999003;371
2913606999004;230
2913606999005;450
2913606999006;673
2913606999007;428
2913606999008;4
2914802999001;3016
2914802999002;728
2914802999003;775
2914802999004;1300
2914802999005;466
2914802999006;309
2914802999007;867
2914802999008;140
2914802999009;584
2914802999010;316
2916104001001;317
2918407001005;6220
2919207001001;7287
2919207001002;565
2919207001003;459
2919207001004;1452
2919207001005;717
2919926001001;397
2921005001001;1132
2927408999001;175
2927408999002;1347
2927408999003;333
2927408999004;96
2927408999005;1193
2927408999006;729
2927408999007;890
2927408999008;88
2927408999009;583
2927408999010;728
2927408999011;555
2927408999012;4168
2927408999013;234
2927408999014;1129
2927408999015;1281
2927408999016;1800
2927408999017;8899
2927408999018;5155
2927408999019;58
2927408999020;373
2927408999021;1207
2927408999022;1756
2927408999023;1851
2927408999024;1530
2927408999025;605
2927408999026;744
2927408999027;579
2927408999028;629
2927408999029;1539
2927408999030;430
2927408999031;252
2927408999032;238
2927408999033;389
2927408999034;300
2927408999035;8448
2927408999036;3684
2927408999037;2332
2927408999038;640
2927408999039;508
2927408999040;499
2927408999041;174
2927408999042;230
2927408999043;160
2927408999044;202
2927408999045;152
2927408999046;86
2927408999047;616
2927408999048;353
2927408999049;101
2927408999050;199
2927408999051;910
2927408999052;547
2927408999053;188
2927408999054;210
2927408999055;893
2927408999056;1100
2927408999057;222
2927408999058;354
2927408999059;337
2927408999060;123
2927408999061;1860
2927408999062;1226
2927408999063;711
2927408999064;599
2927408999065;305
2927408999066;758
2927408999067;3040
2927408999068;525
2927408999069;788
2927408999070;414
2927408999071;462
2927408999072;665
2927408999073;240
2927408999074;904
2927408999075;496
2927408999076;204
2927408999077;280
2927408999078;839
2927408999079;725
2927408999080;210
2927408999081;540
2927408999082;189
2927408999083;264
2927408999084;246
2927408999085;651
2927408999086;193
2927408999087;81
2927408999088;52
2929206001001;544
2929503001001;655
2930709001001;3511
2930709001002;133
3106200999001;2490
3106200999002;5137
3106200999003;3336
3106200999004;478
3106200999005;3408
3106200999006;25418
3106200999007;6085
3106200999008;980
3106200999009;1711
3106200999010;2089
3106200999011;1486
3106200999012;1519
3106200999013;162
3106200999014;3001
3106200999015;930
3106200999016;383
3106200999017;933
3106200999018;3484
3106200999019;825
3106200999020;928
3106200999021;2122
3106200999022;5301
3106200999023;3782
3106200999024;5192
3106200999025;2157
3106200999026;2492
3106200999027;231
3106200999028;607
3106200999029;3362
3106200999030;3977
3106200999031;845
3106200999032;373
3106200999033;1857
3106200999034;1551
3106200999035;782
3106200999036;397
3106200999037;1467
3106200999038;4819
3106200999039;1696
3106200999040;1446
3106200999041;1297
3106200999042;983
3106200999043;1128
3106200999044;1969
3106200999045;1841
3106200999046;326
3106200999047;2856
3106200999048;2129
3106200999049;4108
3106200999050;3473
3106200999051;1010
3106200999052;2235
3106200999053;1028
3106200999054;17379
3106200999055;2925
3106200999056;271
3106200999057;1468
3106200999058;1609
3106705001001;221
3106705001002;346
3106705001003;326
3106705001004;575
3106705001005;774
3106705001006;725
3106705001007;248
3106705001008;279
3106705001009;3323
3106705001010;550
3106705001011;939
3106705001012;718
3106705001013;1470
3109006001001;1318
3110004001001;1580
3112505001001;400
3115904001001;138
3117876001001;320
3118601001001;986
3118601001002;621
3118601001003;1029
3118601001004;1109
3118601001005;822
3118601001006;515
3118601001007;941
3118601001008;628
3118601001009;423
3118601001010;501
3118601001011;203
3118601001012;1517
3118601001013;680
3118601001014;943
3118601001015;379
3118601001016;566
3118601001017;1234
3118601002001;1089
3118601002002;955
3118601002003;669
3118601002004;963
3118601002005;991
3118601002006;946
3118601002007;854
3118601002008;1011
3118601002009;1181
3118601002010;540
3118601002011;1574
3119401501001;2736
3119401502001;1612
3124104001001;1862
3129806501001;1862
3129806502001;663
3130101001001;1107
3131158001001;396
3131307001001;3024
3131307001002;1038
3131307001003;814
3131307001004;1207
3131307001005;1749
3131307001006;291
3131307002001;428
3131307002002;1207
3131307002003;384
3131307002004;1179
3136652001001;673
3136702001001;3083
3136702001002;1211
3136702001003;556
3136702001004;446
3136702001005;355
3136702001006;338
3136702001007;1286
3136702001008;3249
3136702001009;2608
3136702001010;343
3136702001011;5567
3136702001012;482
3136702001013;760
3136702001014;590
3136702001015;1058
3136702001016;1031
3136702001017;1360
3136702001018;1398
3136702001019;504
3136702001020;309
3136702001021;975
3136702001022;327
3136702001023;958
3136702001024;852
3137601001001;2216
3140159001001;214
3140704001001;1158
3140803001001;820
3141108001001;1568
3144805001001;4584
3149309001001;2415
3153608001001;332
3153905001001;385
3154606001001;771
3154606001002;456
3154606001003;799
3154606001004;371
3154606002001;388
3154606002002;191
3154606002003;277
3154606002004;225
3154606002005;588
3154606002006;210
3154804001001;1808
3156700501001;1300
3156700502001;1228
3157807001001;1158
3157807001002;778
3157807001003;198
3157807002001;417
3157807002002;1008
3157807002003;143
3157807002004;291
3157807002005;244
3158953001001;672
3162922001001;515
3162955001001;578
3165537001001;815
3167202001001;602
3167202001002;4040
3167202001003;591
3167202001004;523
3167202001005;701
3167202001006;1936
3167202001007;581
3167202001008;1030
3168705001001;3465
3170206001001;580
3170206001002;232
3170206001003;1123
3170206001004;756
3170206001005;997
3170206001006;1398
3170206001007;2558
3170206001008;554
3170206001009;3056
3170206001010;1817
3170206001011;5803
3170206001012;2440
3170206001013;3615
3170206001014;841
3170206001015;1418
3170206001016;865
3170206001017;438
3170206001018;765
3170206001019;394
3170206001020;924
3170206001021;648
3170206001022;428
3170206001023;1304
3170206001024;1223
3170206001025;378
3170206001026;640
3170206001027;1047
3171204001001;2064
3201308001001;189
3201308001002;60
3201308001003;1128
3201308001004;554
3201308001005;159
3201308002001;610
3201308002002;535
3201308002003;666
3201308002004;366
3201308002005;338
3201308002006;424
3201308002007;726
3201308002008;505
3201308002009;1764
3201308002010;1137
3202405001001;1900
3202405001002;1301
3202405001003;1204
3202405001004;1420
3202405001005;144
3205002999001;659
3205002999002;1241
3205002999003;892
3205002999004;621
3205002999005;376
3205002999006;250
3205002999007;637
3205002999008;1203
3205002999009;1512
3205002999010;3480
3205002999011;2143
3205002999012;1032
3205101001001;1544
3205200999001;1936
3205200999002;867
3205200999003;303
3205200999004;3041
3205200999005;2660
3205200999006;302
3205200999007;1113
3205200999008;1003
3205200999009;680
3205200999010;1028
3205200999011;436
3205200999012;463
3205200999013;313
3205200999014;340
3205200999015;1324
3205200999016;910
3205200999017;453
3205200999018;497
3205200999019;1043
3205309999001;4139
3205309999002;742
3205309999003;3522
3205309999004;1533
3205309999005;8784
3205309999006;6279
3205309999007;368
3205309999008;430
3300308001005;2843
3300308001099;220
3300407001001;387
3300407001002;928
3300407001003;399
3300407001004;473
3300407001005;201
3300407001006;2277
3300407001007;1063
3300407001008;590
3300456999001;1025
3300456999002;303
3300456999003;567
3300456999004;293
3300456999005;169
3300456999006;160
3300456999007;165
3300456999008;151
3300456999009;419
3300456999010;151
3300456999011;254
3300456999012;187
3300456999013;335
3300456999014;102
3300456999015;498
3300456999016;171
3300456999017;154
3300456999018;189
3300456999019;183
3300456999020;240
3301009999001;3
3301009999004;3
3301009999006;797
3301009999007;213
3301009999008;271
3301009999009;722
3301009999010;1596
3301009999011;5591
3301009999012;244
3301009999013;674
3301009999014;834
3301009999015;522
3301009999016;427
3301009999017;517
3301009999018;376
3301009999019;296
3301009999020;366
3301009999021;134
3301009999022;429
3301702999001;1530
3301702999002;261
3301702999003;82
3301702999004;1203
3301702999005;504
3301702999006;291
3301702999007;858
3301702999008;1955
3301702999009;289
3301702999010;201
3301702999011;532
3301702999012;182
3301702999013;91
3301702999014;136
3301702999015;178
3301702999016;149
3301702999017;153
3301702999018;231
3301702999019;202
3301702999020;166
3301702999021;244
3301702999022;373
3301702999023;232
3301702999024;386
3301702999025;414
3301702999026;154
3301702999027;157
3301702999028;256
3301702999029;817
3301702999030;328
3301702999031;294
3301702999032;226
3301702999033;226
3301702999034;219
3301702999035;603
3301702999036;287
3301702999037;136
3301702999038;456
3301702999039;479
3301702999040;276
3301702999041;121
3301702999042;256
3301702999043;325
3301702999044;177
3301702999045;243
3301702999046;93
3301702999047;131
3301702999048;483
3301702999049;216
3301702999050;453
3301850001001;1711
3301900001001;558
3301900001002;118
3301900001003;1937
3301900001004;341
3301900001005;200
3301900001006;330
3301900001007;397
3301900001008;86
3301900001009;119
3302007001001;385
3302007001002;560
3302007001003;1333
3302007001004;686
3302270001001;217
3302270001002;121
3302270001003;335
3302270001004;164
3302502001001;326
3302502001002;1969
3302502001003;233
3302502001004;1409
3302502001005;222
3302502001006;322
3302502001007;42
3302502001008;130
3302502001009;114
3302502001010;103
3302502001011;283
3302601001001;947
3302700001001;729
3302700001002;1011
3302700001003;397
3302700001004;759
3302700001005;212
3303203001001;326
3303203001002;447
3303203001003;1306
3303203001004;371
3303203001005;224
3303203002001;327
3303203002002;194
3303203002003;190
3303302999001;1275
3303302999002;841
3303302999003;658
3303302999004;317
3303302999005;709
3303302999006;590
3303302999007;3321
3303302999008;1166
3303302999009;466
3303302999010;1272
3303302999011;127
3303302999012;407
3303302999013;389
3303302999014;1131
3303302999015;257
3303302999016;467
3303302999017;7341
3303302999018;827
3303302999019;1375
3303500999001;416
3303500999002;576
3303500999003;279
3303500999004;214
3303500999005;414
3303500999006;155
3303500999007;4088
3303500999008;392
3303500999009;475
3303500999010;624
3303500999011;201
3303500999012;247
3303500999013;131
3303500999014;205
3303500999015;182
3303500999016;235
3303500999017;142
3303500999018;249
3303500999019;258
3303500999020;177
3303500999021;714
3303500999022;243
3303500999023;858
3303500999024;330
3303500999025;141
3303500999026;161
3303500999027;308
3303500999028;201
3303500999029;214
3303500999030;148
3303500999031;336
3303500999032;110
3303500999033;100
3303500999034;230
3303500999035;305
3303500999036;48
3303500999037;84
3303500999038;141
3303500999039;150
3303500999040;172
3303500999041;261
3303500999042;183
3303500999043;280
3303500999044;336
3303609001001;1205
3303906001001;418
3303906001002;783
3303906001003;1031
3303906001004;739
3303906001005;502
3303906001006;1240
3303906001007;265
3303906001008;2990
3303906001009;345
3303906002001;751
3303906002002;491
3303906002003;1238
3303906501001;1272
3303906502001;1426
3303906503001;152
3303955001001;618
3304003001001;731
3304144501001;585
3304144502001;787
3304144503001;466
3304557999001;373
3304557999002;381
3304557999003;597
3304557999004;565
3304557999005;1303
3304557999006;892
3304557999007;1246
3304557999008;525
3304557999009;423
3304557999010;487
3304557999011;663
3304557999012;1379
3304557999013;20091
3304557999014;177
3304557999015;1482
3304557999016;788
3304557999017;2415
3304557999018;2951
3304557999019;3246
3304557999020;1772
3304557999021;924
3304557999022;1575
3304557999023;1278
3304557999024;408
3304557999025;1040
3304557999026;1318
3304557999027;1209
3304557999028;2204
3304557999029;224
3304557999030;585
3304557999031;37685
3304557999032;5808
3304557999033;400
3304557999034;603
3304557999035;429
3304557999036;281
3304557999037;902
3304557999038;2471
3304557999039;1532
3304557999040;2804
3304557999041;3126
3304557999042;2474
3304557999043;758
3304557999044;750
3304557999045;895
3304557999046;1142
3304557999047;1056
3304557999048;525
3304557999049;761
3304557999050;486
3304557999051;746
3304557999052;2856
3304557999053;602
3304557999054;385
3304557999055;790
3304557999056;750
3304557999057;964
3304557999058;357
3304557999059;1859
3304557999060;1162
3304557999061;1888
3304557999062;346
3304557999063;3234
3304557999064;1590
3304557999065;426
3304557999066;849
3304557999067;1179
3304557999068;1027
3304557999069;1687
3304557999070;1820
3304557999071;789
3304557999072;180
3304557999073;1219
3304557999074;59
3304557999075;1071
3304557999076;493
3304557999077;4499
3304557999078;2226
3304557999079;1173
3304557999080;1008
3304557999081;1109
3304557999082;800
3304557999083;2453
3304557999084;325
3304557999085;1279
3304557999086;797
3304557999087;2050
3304557999088;415
3304557999089;1383
3304557999090;1462
3304557999091;2234
3304557999092;5549
3304557999093;693
3304557999094;776
3304557999095;3907
3304557999096;468
3304557999097;335
3304557999098;405
3304557999099;1362
3304557999100;834
3304557999101;1191
3304557999102;121
3304557999103;831
3304557999104;164
3304557999105;276
3304557999106;786
3304557999107;4024
3304557999108;1974
3304557999109;756
3304557999110;1089
3304557999111;1042
3304557999112;498
3304557999113;373
3304557999114;1423
3304557999115;944
3304557999116;1519
3304557999117;1137
3304557999118;1130
3304557999119;1947
3304557999120;1008
3304557999121;734
3304557999122;1376
3304557999123;781
3304557999124;1953
3304557999125;502
3304557999126;569
3304557999127;153
3304557999128;224
3304557999129;354
3304557999130;418
3304557999131;236
3304557999132;6246
3304557999133;501
3304557999134;483
3304557999135;420
3304557999136;1616
3304557999137;1106
3304557999138;89
3304557999139;1361
3304557999140;487
3304557999141;1923
3304557999142;303
3304557999143;905
3304557999144;221
3304557999145;481
3304557999146;961
3304557999147;899
3304557999148;1126
3304557999149;205
3304557999150;1327
3304557999151;372
3304557999152;700
3304557999153;3235
3304557999154;1013
3304557999155;4409
3304557999156;529
3304557999157;2324
3304557999158;3131
3304557999159;4149
3304557999160;1321
3304557999161;839
3304557999162;261
3304557999163;235
3304557999164;463
3304557999165;1275
3304557999166;757
3304557999167;3197
3304557999168;358
3304557999169;1113
3304557999170;290
3304904001001;348
3304904001002;190
3304904001003;311
3304904001004;110
3304904001005;353
3304904001006;205
3304904001007;210
3304904001008;1279
3304904001009;184
3304904001010;1745
3304904001011;287
3304904001012;65
3304904001013;641
3304904001014;496
3304904001015;1142
3304904001016;192
3304904001017;92
3304904001018;156
3304904002001;214
3304904002002;400
3304904002003;336
3304904002004;141
3304904002005;192
3304904002006;289
3304904002007;108
3304904002008;515
3304904003001;266
3304904003002;279
3304904003003;499
3304904003004;390
3304904003005;208
3304904003006;29
3304904003007;274
3304904003008;204
3304904003009;183
3304904004001;603
3304904004002;429
3304904004003;319
3304904004004;698
3304904004005;357
3304904004006;133
3304904004007;349
3304904004008;192
3304904005001;280
3304904005002;342
3304904005003;91
3304904005004;362
3305109999001;279
3305109999002;133
3305109999003;373
3305109999004;112
3305109999005;569
3305109999006;429
3305109999007;195
3305109999008;1027
3305109999009;309
3305109999010;2491
3305109999011;1206
3305109999012;878
3305554001001;944
3305554001002;143
3306305999001;562
3306305999002;342
3306305999003;358
3306305999004;296
3306305999005;3052
3306305999006;334
3306305999007;709
3306305999008;196
3306305999009;629
3306305999010;1138
3306305999011;1986
3306305999012;194
3501152001001;414
3501608001001;1880
3501608001002;1031
3501608001003;1929
3501608001004;1933
3501608001005;1586
3501608001006;480
3501608001007;3361
3501608001008;1119
3501608001009;955
3502754001001;989
3502903001001;1415
3503901001001;2863
3504107001001;8193
3504107001002;246
3504602001001;1155
3505708001001;1048
3505708001002;858
3505708001003;4655
3505708001004;7274
3505708001005;825
3505708004001;811
3505708004002;619
3505708501001;1113
3505708502001;1318
3506359001001;2410
3507001001001;2798
3507100001001;793
3508405001001;1813
3508504001001;1996
3508504001002;643
3508504001003;192
3509007001001;2638
3509205001001;2703
3509502001001;444
3509502001002;873
3509502001003;1165
3509502001004;860
3509502001005;1963
3509502001006;2012
3509502001007;194
3509502001008;740
3509502001009;638
3509502001010;1816
3509502001011;2089
3509502001012;1129
3509502001013;1938
3509502001014;892
3509502001015;535
3509502001016;249
3509502001017;295
3509502001018;2692
3509502001019;1954
3509502001020;662
3509502001021;477
3509502001022;1186
3509502001023;3336
3509502001024;3928
3509502001025;697
3509502001026;531
3509502001027;305
3509502001028;1532
3509502001029;818
3509502001030;2380
3509502001031;646
3509502001032;545
3509502001033;337
3509502001034;1779
3509502001035;1406
3509502001036;1951
3509502001037;2103
3509502001038;1602
3509502001039;2351
3509502001040;2381
3509502001041;682
3509502001042;1019
3509502001043;4104
3509502001044;4051
3509502001045;1752
3509502001046;495
3509502001047;1249
3509502001048;981
3509502001049;1139
3509601001001;1941
3510609001001;548
3510609001002;438
3510609001003;51
3510609001004;167
3510609001005;400
3510609001006;789
3510609001007;154
3510609001008;615
3510609001009;359
3510609001010;405
3510609001011;2480
3510609003001;337
3510609003002;320
3510609003003;371
3510609003004;392
3510609501001;731
3511300001001;790
3512803001001;3293
3513009001001;3585
3513009001002;866
3513009001003;910
3513009001004;1469
3513009001005;3102
3513009501001;853
3513504001001;144
3513504001002;45
3513504001003;692
3513504001004;408
3513504001005;1997
3513801999001;474
3513801999002;1512
3513801999003;2412
3513801999004;1015
3513801999005;976
3513801999006;495
3513801999007;718
3513801999008;352
3513801999009;579
3513801999010;489
3513801999011;551
3513801999012;219
3513801999013;378
3513801999014;313
3513801999015;288
3513801999016;234
3513801999017;999
3513801999018;394
3515004001001;262
3515004001002;255
3515004001003;168
3515004001004;312
3515004001005;554
3515004001006;267
3515004001007;423
3515004001008;354
3515004001009;1133
3515004001010;1332
3515103001005;1453
3515103001099;182
3515707001001;306
3515707001002;203
3515707001003;136
3515707001004;288
3515707001005;1956
3515707501001;239
3515707502001;163
3516309001001;149
3516309001002;168
3516309001003;161
3516309001004;990
3516309001005;202
3516309001006;361
3516408001001;175
3516408001002;214
3516408001003;1187
3516408001004;361
3516408001005;501
3517505001001;1190
3518305001001;1579
3518701001001;1053
3518701001002;546
3518701001003;505
3518701001004;531
3518701001005;291
3518701001006;1652
3518701001007;2264
3518701002001;370
3518701002002;623
3518701002003;384
3518701002004;729
3518701002005;796
3518800999001;9047
3518800999002;1170
3518800999003;710
3518800999004;337
3518800999005;756
3518800999006;1184
3518800999007;611
3518800999008;400
3518800999009;473
3518800999010;805
3518800999011;444
3518800999012;365
3518800999013;542
3518800999014;464
3518800999015;481
3518800999016;1109
3518800999017;1380
3518800999018;597
3518800999019;1193
3518800999020;665
3518800999021;545
3518800999022;1189
3518800999023;1318
3518800999024;674
3518800999025;402
3518800999026;378
3518800999027;255
3518800999028;191
3518800999029;454
3518800999030;548
3518800999031;284
3518800999032;381
3518800999033;269
3518800999034;666
3518800999035;740
3518800999036;245
3518800999037;283
