AP;num_firms
3304557005139;59
3304557005140;672
3304557005141;461
3304557005142;268
3304557005143;649
3304557005144;383
3304557005145;119
3304557005146;346
3304557005147;1436
3304557005148;324
3304557005149;388
3304557005150;870
3304557005151;558
3304557005152;699
3304557005153;485
3304557005154;265
3304557005155;282
3304557005156;586
3304557005157;380
3304557005158;991
3304557005159;2471
3304557005160;496
3304557005161;1947
3304557005162;1507
3304557005163;486
3304557005164;524
3304557005165;601
3304557005166;1125
3304557005167;1818
3304557005168;959
3304557005169;358
3304557005170;183
3304557005171;145
3304557005172;301
3304557005173;173
3304557005174;51
3304557005175;84
3304557005176;212
3304557005177;147
3304557005178;325
3304557005179;315
3304557005180;205
3304557005181;119
3304557005182;65
3304557005183;324
3304557005184;610
3304557005185;478
3304557005186;116
3304557005187;145
3304557005188;88
3304557005189;185
3304557005190;398
3304557005191;325
3304557005192;150
3304557005193;148
3304557005194;241
3304557005195;279
3304557005196;220
3304557005197;509
3304557005198;563
3304557005199;1484
3304557005200;236
3304607001001;238
3304706003001;117
3304706003002;838
3304755003001;423
3304755003002;12
3304805003001;264
3304805003002;254
3304904005001;4163
3304904005002;984
3304904005003;1093
3304904005004;1251
3304904005005;440
3305000003001;476
3305109005001;1244
3305109005002;183
3305109005003;259
3305109005004;1259
3305109005005;533
3305133001001;124
3305158001001;412
3305208003001;544
3305208003002;216
3305208003003;161
3305208003004;120
3305307001001;109
3305406001001;419
3305505003001;239
3305505003002;232
3305505003003;281
3305505003004;166
3305554003001;45
3305554003002;43
3305554003003;163
3305554003004;290
3305604001001;304
3305703001001;183
3305752003001;257
3305802003001;292
3305802003002;103
3305802003003;321
3305802003004;297
3305802003005;57
3305802003006;855
3305802003007;196
3305802003008;343
3305802003009;1155
3305901001001;133
3306008003001;456
3306008003002;650
3306008003003;325
3306008003004;236
3306107003001;164
3306107003002;1007
3306107003003;43
3306156001001;105
3306206003001;462
3306206003002;37
3306305005001;381
3306305005002;2248
3306305005003;263
3306305005004;167
3306305005005;200
3306305005006;198
3306305005007;200
3306305005008;236
3306305005009;49
3306305005010;483
2600054003001;157
2600054003002;45
2600054003003;46
2600054003004;384
2600054003005;112
2600104003001;419
2600104003002;5
2600203001001;117
2600302001001;145
2600401001001;114
2600500003001;80
2600500003002;69
2600609001001;42
2600708003001;194
2600708003002;61
2600807001001;90
2600906001001;122
2601003001001;38
2601052001001;76
2601102003001;546
2601102003002;159
2601102003003;7
2601201003001;72
2601201003002;703
2601201003003;198
2601300001001;72
2601409003001;174
2601409003002;227
2601508001001;30
2601607001001;92
2601706003001;348
2601706003002;250
2601706003003;95
2601805001001;27
2601904003001;172
2601904003002;250
2601904003003;159
2602001003001;94
2602001003002;3
2602100003001;89
2602100003002;134
2602209003001;4
2602209003002;184
2602308003001;123
2602308003002;157
2602407001001;36
2602506001001;24
2602605003001;157
2602605003002;40
2602704001001;61
2602803003001;162
2602803003002;7
2602902003001;50
2602902003002;57
2602902003003;62
2602902003004;318
2602902003005;466
2602902003006;91
2602902003007;238
2602902003008;518
2603009001001;225
2603108001001;114
2603207001001;77
2603306001001;28
2603405001001;19
2603454003001;36
2603454003002;157
2603454003003;277
2603454003004;23
2603454003005;92
2603454003006;329
2603454003007;247
2603504001001;95
2603603001001;46
2603702001001;119
2603801001001;66
2603900001001;80
2603926001001;16
2604007003001;12
2604007003002;646
2604007003003;437
2604106003001;923
2604106003002;946
2604106003003;2456
2604106003004;151
2604106003005;76
2604106003006;3
2604106003007;125
2604106003008;1023
2604106003009;173
2604106003010;130
2604106003011;363
2604106003012;454
2604155001001;15
2604205003001;95
2604205003002;47
2604304001001;31
2604403001001;59
2604502001001;140
2604601001001;150
2604700001001;62
2604809001001;56
2604908002001;40
2604908002002;7
2605004001001;214
2605103003001;173
2605103003002;38
2605152001001;116
2605202003001;222
2605202003002;276
2605301003001;62
2605301003002;48
2605400001001;148
2605459001001;230
2605509001001;110
2605608001001;57
2605707001001;132
2605806002001;32
2605806002002;5
2605905001001;85
2606002003001;98
2606002003002;1131
2606002003003;63
2606002003004;66
2606002003005;301
2606002003006;170
2606002003007;137
2606101003001;154
2606200003001;3
2606200003002;644
2606200003003;301
2606309001001;14
2606408003001;268
2606408003002;56
2606408003003;150
2606408003004;690
2606507001001;52
2606606001001;110
2606705001001;25
2606804003001;218
2606804003002;99
2606804003003;151
2606804003004;215
2606804003005;170
2606903001001;36
2607000001001;57
2607109001001;19
2607208003001;58
2607208003002;1022
2607208003003;235
2607307001001;139
2607406001001;22
2607505001001;68
2607604001001;160
2607653003001;4
2607653003002;353
2607703001001;69
2607752001001;126
2607802001001;68
2607901005001;292
2607901005002;465
2607901005003;758
2607901005004;301
2607901005005;252
2607901005006;246
2607901005007;150
2607901005008;281
2607901005009;284
2607901005010;405
2607901005011;186
2607901005012;427
2607901005013;627
2607901005014;496
2607901005015;886
2607901005016;72
2607901005017;88
2607950001001;40
2608008001001;64
2608057001001;83
2608107003001;119
2608107003002;67
2608206001001;55
2608255001001;26
2608305001001;78
2608404001001;52
2608453001001;109
2608602001001;37
2608701001001;38
2608750001001;163
2608800003001;116
2608800003002;300
2608909003001;650
2608909003002;108
2609006001001;201
2609105001001;76
2609154001001;32
2609204001001;41
2609303001001;49
2609402003001;101
2609402003002;343
2609501003001;202
2609501003002;125
2609600005001;177
2609600005002;93
2609600005003;174
2609600005004;62
2609600005005;216
2609600005006;184
2609600005007;145
2609600005008;183
2609600005009;275
2609600005010;1133
2609600005011;347
2609600005012;335
2609600005013;130
2609600005014;176
2609600005015;330
2609709001001;117
2609808001001;48
2609907003001;14
2609907003002;382
2610004003001;585
2610004003002;40
2610103001001;27
2610202001001;88
2610301001001;33
2610400001001;70
2610509003001;122
2610608003001;352
2610608003002;31
2610707003001;195
2610707003002;37
2610707003003;339
2610707003004;170
2610707003005;203
2610707003006;277
2610707003007;73
2610707003008;119
2610707003009;162
2610707003010;235
2610707003011;286
2610707003012;190
2610707003013;96
2610806001001;60
2610905003001;4
2610905003002;450
2610905003003;83
2611002003002;259
2611101003001;234
2611101003002;1796
2611101003003;60
2611101003004;644
2611101003005;159
2611101003006;57
2611101003007;1167
2611101003008;3
2611101003009;47
2611101003010;61
2611101003011;244
2611101003012;120
2611101003013;244
2611101003014;704
2611200001001;54
2611309001001;196
2611408001001;69
2611507001001;75
2611533001001;24
2611606005001;3178
2611606005002;4465
2611606005003;1348
2611606005004;212
2611606005005;223
2611606005006;195
2611606005007;144
2611606005008;80
2611606005009;2436
2611606005010;1191
2611606005011;762
2611606005012;920
2611606005013;145
2611606005014;111
2611606005015;105
2611606005016;137
2611606005017;254
2611606005018;1138
2611606005019;798
2611606005020;698
2611606005021;343
2611606005022;619
2611606005023;714
2611606005024;209
2611606005025;755
2611606005026;427
2611606005027;543
2611606005028;288
2611606005029;357
2611606005030;285
2611606005031;1854
2611606005032;2184
2611606005033;2443
2611606005034;882
2611606005035;937
2611606005036;1011
2611606005037;552
2611606005038;241
2611606005039;232
2611606005040;88
2611705001001;117
2611804003001;3
2611804003002;254
2611903001001;116
2612000001001;95
2612109001001;21
2612208003001;383
2612208003002;290
2612307001001;52
2612406001001;103
2612455001001;45
2612471001001;47
2612505003001;142
2612505003002;377
2612505003003;1018
2612505003004;125
2612554001001;34
2612604003001;162
2612604003002;9
2612703001001;44
2612802001001;48
2612901001001;36
2613008003001;54
2613008003002;214
2613107003001;179
2613107003002;22
2613206001001;79
2613305001001;57
2613404001001;147
2613503003001;165
2613602003001;261
2613602003002;3
2613701003001;94
2613701003002;73
2613701003003;45
2613701003004;150
2613701003005;314
2613800001001;100
2613909003001;6
2613909003002;262
2613909003003;678
2614006001001;46
2614105003001;28
2614105003002;180
2614204003001;170
2614204003002;17
2614303001001;28
2614402001001;14
2614501003001;31
2614501003002;44
2614501003003;639
2614600001001;186
2614709001001;56
2614808001001;54
2614857001001;273
2615003001001;179
2615102001001;17
2615201001001;29
2615300003001;32
2615300003002;595
2615409003001;600
2615409003002;136
2615508001001;67
2615607001001;287
2615706001001;117
2615805001001;41
2615904001001;55
2616001001001;72
2616100001001;25
2616183001001;25
2616209001001;111
2616308001001;175
2616407003001;354
2616407003002;22
2616407003003;40
2616407003004;361
2616407003005;169
2616407003006;530
2616506001001;63
2300101001001;58
2300150001001;81
2300200003001;20
2300200003002;204
2300309003001;220
2300309003002;3
2300408001001;24
2300507001001;25
2300606001001;17
2300705001001;65
2300754003001;9
2300754003002;71
2300804001001;28
2300903001001;56
2301000003001;44
2301000003002;38
2301000003003;737
2301109003001;83
2301109003002;340
2301109003003;420
2301208001001;117
2301257001001;33
2301307001001;46
2301406001001;35
2301505001001;16
2301604001001;91
2301703001001;99
2301802001001;5
2301851001001;47
2301901003001;235
2301901003002;272
2301950001001;100
2302008001001;89
2302057001001;39
2302107003001;21
2302107003002;280
2302206003001;310
2302206003002;47
2302305003001;80
2302404003001;233
2302404003002;7
2302503003001;404
2302503003002;21
2302602003001;397
2302602003002;70
2302701001001;139
2302800003001;9
2302800003002;54
2302800003003;372
2302909001001;46
2303006001001;39
2303105001001;42
2303204001001;79
2303303001001;50
2303402001001;48
2303501003001;15
2303501003002;405
2303501003003;86
2303600001001;26
2303659001001;20
2303709005010;535
2303709005012;121
2303709005017;110
2303709005019;210
2303709005030;188
2303709005036;192
2303709005041;78
2303709005043;237
2303709005046;100
2303709005047;160
2303709005048;168
2303709005049;67
2303709005053;252
2303709005054;168
2303808001001;97
2303907001001;39
2303931001001;19
2303956001001;113
2304004001001;63
2304103003001;173
2304103003002;162
2304103003003;275
2304103003004;12
2304202003001;11
2304202003002;43
2304202003003;177
2304202003004;62
2304202003005;436
2304202003006;747
2304236001001;43
2304251001001;134
2304269001001;26
2304277001001;11
2304285003001;755
2304285003002;600
2304301001001;64
2304350001001;111
2304400005002;4016
2304400005006;608
2304400005009;367
2304400005010;5045
2304400005011;909
2304400005012;202
2304400005016;1554
2304400005017;285
2304400005018;694
2304400005019;724
2304400005022;2725
2304400005024;1917
2304400005027;1957
2304400005029;872
2304400005033;872
2304400005034;1040
2304400005035;557
2304400005037;519
2304400005039;728
2304400005040;491
2304400005041;187
2304400005044;320
2304400005045;441
2304400005048;366
2304400005049;498
2304400005050;527
2304400005051;521
2304400005058;1129
2304400005061;402
2304400005062;813
2304400005063;428
2304400005064;1416
2304400005065;919
2304400005072;224
2304400005073;343
2304400005074;445
2304400005076;192
2304400005078;360
2304400005079;407
2304400005081;578
2304400005083;842
2304400005084;363
2304400005088;442
2304400005089;479
2304400005090;382
2304400005094;288
2304400005098;661
2304400005101;507
2304400005103;835
2304400005105;1063
2304400005106;285
2304400005107;533
2304400005109;692
2304400005116;286
2304400005118;112
2304459001001;81
2304509001001;96
2304608001001;23
2304657001001;22
2304707003001;11
2304707003002;141
2304806001001;7
2304905001001;46
2304954001001;94
2305001003001;3
2305001003002;228
2305100001001;65
2305209001001;68
2305233003001;128
2305233003002;356
2305266001001;32
2305308001001;109
2305332001001;20
2305357001001;146
2305407003001;326
2305407003002;16
2305506003001;3
2305506003002;220
2305506003003;509
2305506003004;71
2305506003005;437
2305506003006;36
2305605001001;106
2305654001001;32
2305704001001;37
2305803003001;225
2305803003002;34
2305902003001;114
2306009001001;49
2306108001001;82
2306207001001;42
2306256003001;280
2306256003002;46
2306306003001;10
2306306003002;253
2306405003001;372
2306405003002;3
2306405003003;62
2306405003004;7
2306405003005;161
2306504001001;37
2306553003001;96
2306553003002;29
2306603001001;48
2306702001001;63
2306801001001;64
2306900003001;20
2306900003002;279
2307007003001;141
2307007003002;125
2307106001001;88
2307205001001;18
2307254001001;379
2307304005000;77
2307304005001;996
2307304005003;504
2307304005012;122
2307304005014;139
2307304005015;119
2307304005016;219
2307304005018;32
2307304005019;639
2307304005022;495
2307304005029;392
2307304005032;176
2307304005035;157
2307403001001;124
2307502003001;7
2307502003002;73
2307601003001;495
2307601003002;147
2307635001001;59
2307650005004;188
2307650005005;376
2307650005006;60
2307650005009;252
2307650005010;412
2307650005014;62
2307650005020;249
2307650005029;225
2307650005033;89
2307650005038;377
2307650005045;276
2307700003001;3
2307700003002;444
2307700003003;103
2307700003004;114
2307700003005;3
2307809001001;149
2307908001001;31
2308005003001;96
2308005003002;14
2308104003001;164
2308104003002;27
2308203001001;55
2308302001001;101
2308351001001;38
2308377001001;11
2308401003001;8
2308401003002;108
2308500003001;14
2308500003002;173
2308609001001;57
2308708003001;32
2308708003002;316
2308807001001;17
2308906001001;43
2309003001001;41
2309102001001;29
2309201001001;104
2309300003001;177
2309300003002;8
2309409001001;63
2309458001001;73
2309508001001;87
2309607003001;108
2309607003002;328
2309706003001;243
2309706003002;51
2309706003003;55
2309805001001;57
2309904001001;19
2310001001001;42
2310100001001;33
2310209003001;99
2310209003002;138
2310258003001;186
2310308003001;42
2310308003002;26
2310407001001;33
2310506003001;59
2310506003002;78
2310605001001;48
2310704003001;101
2310704003002;54
2310803001001;42
2310852001001;187
2310902001001;52
2310951001001;18
2311009001001;29
2311108001001;46
2311207001001;41
2311231001001;16
2311264001001;37
2311306003001;124
2311306003002;10
2311306003003;471
2311355001001;69
2311405003001;31
2311405003002;400
2311405003003;8
2311504001001;124
2311603001001;182
2311702001001;94
2311801003001;38
2311801003002;63
2311801003003;611
2311900001001;29
2311959001001;16
2312007001001;70
2312106001001;47
2312205003001;128
2312205003002;119
2312304003001;231
2312304003002;108
2312403003001;323
2312403003002;104
2312502001001;31
2312601001001;40
2312700001001;184
2312809001001;21
2312908003001;136
2312908003002;528
2312908003003;89
2312908003004;663
2312908003005;173
2312908003006;44
2312908003007;10
2312908003008;77
2312908003009;618
2313005001001;91
2313104003001;223
2313104003002;10
2313203001001;65
2313252001001;10
2313302003001;13
2313302003002;307
2313351001001;35
2313401003001;13
2313401003002;295
2313401003003;418
2313500003001;23
2313500003002;187
2313559001001;32
2313609003001;230
2313708001001;14
2313757001001;42
2313807001001;58
2313906001001;48
2313955001001;137
2314003003001;79
2314003003002;152
2314102003001;147
2314102003002;17
3500105003001;571
3500105003002;569
3500204001001;67
3500303003001;783
3500402001001;47
3500501001001;620
3500550001001;143
3500600001001;138
3500709003001;83
3500709003002;601
3500758001001;103
3500808001001;88
3500907001001;71
3501004001001;528
3501103001001;114
3501152001001;157
3501202001001;104
3501301001001;446
3501400001001;54
3501509001001;46
3501608005001;1688
3501608005002;334
3501608005003;122
3501608005004;804
3501608005005;942
3501608005006;379
3501608005007;271
3501608005008;751
3501608005009;506
3501608005010;384
3501707003001;510
3501707003002;3
3501806001001;91
3501905003001;162
3501905003002;303
3501905003003;1356
3502002001001;129
3502101003001;350
3502101003002;583
3502101003003;532
3502200001001;493
3502309001001;134
3502408001001;90
3502507003001;486
3502507003002;835
3502606001001;69
3502705001001;472
3502754001001;428
3502804003001;191
3502804003002;78
3502804003003;215
3502804003004;189
3502804003005;144
3502804003006;339
3502804003007;296
3502804003008;552
3502804003009;346
3502804003010;720
3502804003011;2287
3502903003001;539
3503000001001;110
3503109001001;154
3503158001001;37
3503208005001;411
3503208005002;68
3503208005003;486
3503208005004;1141
3503208005005;956
3503208005006;260
3503208005007;374
3503208005008;107
3503208005009;265
3503208005010;323
3503208005011;130
3503208005012;129
3503208005013;53
3503208005014;450
3503208005015;533
3503307003001;478
3503307003002;92
3503307003003;131
3503307003004;163
3503307003005;486
3503307003006;196
3503307003007;1313
3503356001001;41
3503406001001;279
3503505001001;71
3503604001001;147
3503703001001;147
3503802003001;121
3503802003002;830
3503901003001;628
3503901003002;389
3503901003003;357
3503950001001;27
3504008003001;374
3504008003002;305
3504008003003;964
3504008003004;995
3504107003001;381
3504107003002;979
3504107003003;342
3504107003004;696
3504107003005;335
3504107003006;250
3504107003007;681
3504206001001;448
3504305001001;103
3504404001001;144
3504503003001;161
3504503003002;136
3504503003003;531
3504503003004;1370
3504602001001;385
3504701001001;32
3504800001001;210
3504909001001;252
3505005001001;56
3505104001001;56
3505203003001;572
3505203003002;171
3505302003001;737
3505302003002;170
3505351001001;65
3505401001001;71
3505500003001;292
3505500003002;385
3505500003003;1183
3505500003004;308
3505500003005;570
3505500003006;317
3505609003001;106
3505609003002;330
3505708005001;1034
3505708005002;326
3505708005003;83
3505708005004;74
3505708005005;160
3505708005006;131
3505708005007;158
3505708005008;508
3505708005009;440
3505708005010;147
3505708005011;376
3505708005012;3224
3505708005013;168
3505807001001;594
3505906003001;155
3505906003002;1010
3505906003003;399
3506003005001;2088
3506003005002;568
3506003005003;285
3506003005004;1436
3506003005005;263
3506003005006;128
3506003005007;503
3506003005008;81
3506003005009;289
3506003005010;349
3506003005011;387
3506003005012;119
3506003005013;235
3506003005014;171
3506003005015;475
3506003005016;152
3506003005017;679
3506102003001;183
3506102003002;632
3506102003003;827
3506102003004;404
3506201001001;52
3506300001001;270
3506359003001;929
3506359003002;487
3506409001001;216
3506508003001;334
3506508003002;191
3506508003003;142
3506508003004;294
3506508003005;1730
3506508003006;463
3506607003001;390
3506706001001;300
3506805001001;333
3506904001001;216
3507001003001;988
3507001003002;345
3507100001001;348
3507159001001;55
3507209001001;8
3507308001001;119
3507407001001;496
3507456001001;41
3507506003001;950
3507506003002;90
3507506003003;152
3507506003004;282
3507506003005;300
3507506003006;909
3507506003007;525
3507605003001;146
3507605003002;509
3507605003003;879
3507605003004;140
3507605003005;577
3507605003006;270
3507605003007;113
3507605003008;165
3507605003009;1052
3507704001001;97
3507753001001;41
3507803001001;609
3507902001001;687
3508009001001;456
3508108001001;391
3508207001001;123
3508306001001;137
3508405003001;418
3508405003002;312
3508504003001;239
3508504003002;855
3508504003003;158
3508504003004;146
3508603003001;532
3508702001001;371
3508801001001;443
3508900001001;52
3509007003001;81
3509007003002;86
3509007003003;731
3509007003004;177
3509106001001;87
3509205003001;195
3509205003002;794
3509205003003;303
3509254003001;442
3509304001001;175
3509403001001;676
3509452001001;123
3509502005001;46
3509502005002;385
3509502005003;707
3509502005004;1227
3509502005005;1565
3509502005006;1106
3509502005007;746
3509502005008;618
3509502005009;780
3509502005010;2296
3509502005011;1408
3509502005012;2634
3509502005013;3199
3509502005014;1793
3509502005015;567
3509502005016;413
3509502005017;425
3509502005018;231
3509502005019;1090
3509502005020;1167
3509502005021;244
3509502005022;952
3509502005023;754
3509502005024;434
3509502005025;341
3509502005026;156
3509502005027;197
3509502005028;433
3509502005029;132
3509502005030;219
3509502005031;115
3509502005032;148
3509502005033;232
3509502005034;320
3509502005035;404
3509502005036;472
3509601003001;108
3509601003002;318
3509601003003;139
3509601003004;179
3509700003001;1424
3509700003002;143
3509809001001;106
3509908001001;169
3509957001001;101
3510005003001;668
3510104001001;84
3510153001001;46
3510203003001;328
3510203003002;677
3510302001001;282
3510401003001;151
3510401003002;1033
3510500003001;192
3510500003002;955
3510500003003;394
3510500003004;118
3510500003005;423
3510500003006;210
3510609005001;764
3510609005002;86
3510609005003;232
3510609005004;535
3510609005005;452
3510609005006;518
3510609005007;382
3510708001001;285
3510807003001;234
3510807003002;511
3510906001001;90
3511003001001;239
3511102003001;62
3511102003002;47
3511102003003;375
3511102003004;933
3511102003005;402
3511102003006;1366
3511102003007;321
3511201001001;103
3511300001001;356
3511409001001;429
3511508003001;115
3511508003002;964
3511607001001;337
3511706001001;278
3511904001001;123
3512001001001;377
3512100001001;169
3512209001001;593
3512308001001;450
3512407001001;547
3512506001001;130
3512605001001;81
3512704001001;134
3512803003001;46
3512803003002;104
3512803003003;714
3512902001001;187
3513009003001;518
3513009003002;675
3513009003003;258
3513009003004;209
3513009003005;285
3513009003006;365
3513009003007;743
3513009003008;551
3513009003009;409
3513009003010;424
3513108003001;734
3513108003002;94
3513207001001;298
3513306001001;67
3513405003001;805
3513405003002;113
3513405003003;163
3513405003004;196
3513504003001;491
3513504003002;230
3513504003003;33
3513504003004;340
3513504003005;46
3513603001001;580
3513702003001;363
3513702003002;583
3513801005001;63
3513801005002;140
3513801005003;358
3513801005004;118
3513801005005;163
3513801005006;823
3513801005007;337
3513801005008;450
3513801005009;361
3513801005010;294
3513801005011;22
3513801005012;109
3513801005013;83
3513801005014;179
3513801005015;151
3513801005016;565
3513801005017;418
3513801005018;137
3513801005019;92
3513801005020;108
3513801005021;222
3513801005022;105
3513850001001;22
3513900001001;309
3514007001001;91
3514106001001;652
3514205001001;39
3514304001001;243
3514403003001;458
3514403003002;939
3514502001001;340
3514601001001;192
3514700001001;146
3514809001001;257
3514908001001;336
3514924001001;63
3514957001001;42
3515004005001;35
3515004005002;197
3515004005003;67
3515004005004;81
3515004005005;125
3515004005006;112
3515004005007;85
3515004005008;152
3515004005009;118
3515004005010;653
3515004005011;254
3515004005012;161
3515103003001;67
3515103003002;502
3515103003003;90
3515129001001;62
3515152001001;283
3515186003001;913
3515186003002;150
3515194001001;87
3515202001001;231
3515301001001;45
3515350001001;95
3515400001001;430
3515509003001;157
3515509003002;69
3515509003003;1093
3515509003004;609
3515608001001;183
3515657001001;50
3515707003001;44
3515707003002;46
3515707003003;190
3515707003004;27
3515707003005;47
3515707003006;47
3515707003007;251
3515707003008;583
3515806001001;52
3515905001001;75
3516002001001;247
3516101001001;72
3516200005001;124
3516200005002;139
3516200005003;239
3516200005004;475
3516200005005;360
3516200005006;304
