cod_mun;prop_urb
2512721;0,281384395
2512747;0,605084139
2512754;0,621580547
2512762;0,232539253
2512788;0,620689655
2512804;0,351314484
2512903;0,595401372
2513000;0,178887708
2513109;0,409015441
2513158;0,173856019
2513208;0,424354814
2513307;0,430145867
2513356;0,297914318
2513406;0,889880103
2513505;0,320457301
2513604;0,465871606
2513653;0,248442368
2513703;0,867330203
2513802;0,339890017
2513851;0,215
2513901;0,773193518
2513927;0,620785734
2513943;0,35632709
2513968;0,364291433
2513984;0,302251732
2514008;0,424409951
2514107;0,275831288
2514206;0,414532294
2514305;0,356806693
2514404;0,288706205
2514453;0,313469388
2514503;0,453736854
2514552;0,090342052
2514602;0,340028189
2514651;0,4654047
2514701;0,566743531
2514800;0,316005803
2514909;0,694312796
2515005;0,450377917
2515104;0,376620786
2515203;0,625086386
2515302;0,750026397
2515401;0,380079069
2515500;0,647576375
2515609;0,646682189
2515708;0,512784588
2515807;0,427672095
2515906;0,473944295
2515930;0,613240418
2515971;0,084676834
2516003;0,581707874
2516102;0,701517287
2516151;0,51039261
2516201;0,737606769
2516300;0,723445294
2516409;0,394759267
2516508;0,596586209
2516607;0,369331567
2516706;0,664937673
2516755;0,515972503
2516805;0,412349497
2516904;0,653899569
2517001;0,389686684
2517100;0,684056558
2517209;0,195633562
2517407;0,640043173
2600054;0,872606386
2600104;0,703146832
2600203;0,265418942
2600302;0,643591535
2600401;0,515474396
2600500;0,544117246
2600609;0,537534902
2600708;0,459571379
2600807;0,476345398
2600906;0,674879159
2601003;0,500220216
2601052;0,823868149
2601102;0,488744393
2601201;0,897743506
2601300;0,846512478
2601409;0,79276425
2601508;0,617918314
2601607;0,584075614
2601706;0,73352936
2601805;0,258381247
2601904;0,776803612
2602001;0,293151807
2602100;0,599310918
2602209;0,352119526
2602308;0,609139073
2602407;0,360812023
2602506;0,328249519
2602605;0,648481986
2602704;0,533688682
2602803;0,350290928
2602902;0,87912562
2603009;0,589693729
2603108;0,709071705
2603207;0,228197373
2603306;0,278845333
2603405;0,270377172
2603454;1
2603504;0,739464109
2603603;0,766955635
2603702;0,492014446
2603801;0,247647781
2603900;0,370705244
2603926;0,107843137
2604007;0,956042062
2604106;0,857168203
2604155;0,106781566
2604205;0,750263941
2604304;0,52528531
2604403;0,727976941
2604502;0,637583528
2604601;0,84750195
2604700;0,518892279
2604809;0,665799227
2604908;0,24729892
2605004;0,80797927
2605103;0,555407254
2605152;0,266116161
2605202;0,795172739
2605301;0,355272492
2605400;0,644641247
2605459;1
2605509;0,648550387
2605608;0,390865869
2605707;0,628695054
2605806;0,182154415
2605905;0,694204891
2606002;0,878436335
2606101;0,455178921
2606200;0,611588013
2606309;0,26202946
2606408;0,825933138
2606507;0,37352326
2606606;0,554478225
2606705;0,326431837
2606804;0,920536724
2606903;0,462127808
2607000;0,487876506
2607109;0,46595139
2607208;0,679981782
2607307;0,583239302
2607406;0,88116653
2607505;0,325944998
2607604;0,815361332
2607653;0,752529873
2607703;0,514086415
2607752;0,811791609
2607802;0,721003344
2607901;0,977505176
2607950;0,506650648
2608008;0,452330581
2608057;0,411621539
2608107;0,38100877
2608206;0,60389325
2608255;0,234863332
2608305;0,469218915
2608404;0,555563642
2608453;0,616857361
2608503;0,760707912
2608602;0,414320853
2608701;0,463354037
2608750;0,452056226
2608800;0,699524977
2608909;0,753027236
2609006;0,600960256
2609105;0,557093426
2609154;0,17554498
2609204;0,566240993
2609303;0,485825332
2609402;0,778254242
2609501;0,844465714
2609600;0,98002729
2609709;0,248587319
2609808;0,330069284
2609907;0,469003931
2610004;0,778849256
2610103;0,502307047
2610202;0,419378527
2610301;0,159161191
2610400;0,379646431
2610509;0,423108609
2610608;0,762816252
2610707;1
2610806;0,507162616
2610905;0,710157482
2611002;0,71738653
2611101;0,760869963
2611200;0,56888531
2611309;0,598646739
2611408;0,578635532
2611507;0,491533077
2611533;0,29730124
2611606;1
2611705;0,337504134
2611804;0,715240416
2611903;0,402090156
2612000;0,413803209
2612109;0,315310268
2612208;0,773516123
2612307;0,342596295
2612406;0,479438252
2612455;0,253995028
2612471;0,380703204
2612505;0,969143747
2612554;0,139744119
2612604;0,379368261
2612703;0,192605844
2612802;0,572431958
2612901;0,503102033
2613008;0,513800705
2613107;0,673098785
2613206;0,361831442
2613305;0,572220542
2613404;0,681125188
2613503;0,466416024
2613602;0,600481879
2613701;0,924127785
2613800;0,556485879
2613909;0,699528994
2614006;0,247590766
2614105;0,538490697
2614204;0,412939539
2614303;0,502518892
2614402;0,235538684
2614501;0,658540462
2614600;0,662538957
2614709;0,458426792
2614808;0,423607861
2614857;0,668248365
2615003;0,608493192
2615102;0,298412698
2615201;0,527932961
2615300;0,773819984
2615409;0,923256881
2615508;0,761820236
2615607;0,784085727
2615706;0,433498513
2615805;0,308639008
2615904;0,747617821
2616001;0,597979498
2616100;0,260004522
2616183;0,176663543
2616209;0,421408036
2616308;0,364399722
2616407;0,844680254
2616506;0,577848055
2700102;0,240943194
2700201;0,510280688
2700300;0,817060483
2700409;0,442616887
2700508;0,843449916
2700607;0,821602132
2700706;0,697479559
2700805;0,307991215
2700904;0,179712694
2701001;0,636273579
2701100;0,5199117
2701209;0,443467337
2701308;0,740342556
2701357;0,75928009
2701407;0,392829287
2701506;0,405408364
2701605;0,237221645
2701704;0,654095116
2701803;0,514047077
2701902;0,473195876
2702009;0,21003919
2702108;0,652489567
2702207;0,890923257
2702306;0,454469148
2702355;0,317860407
2702405;0,780625654
2702504;0,399512019
2702553;0,199498195
2702603;0,167230842
2702702;0,742440042
2702801;0,558477335
2702900;0,299519849
2703007;0,54796425
2703106;0,230065666
2703205;0,206657032
2703304;0,334140027
2703403;0,494055944
2703502;0,457267879
2703601;0,36560862
2703700;0,498790601
2703809;0,586653016
2703908;0,458974359
2704005;0,291918429
2704104;0,44456674
2704203;0,086757614
2704302;0,997549385
2704401;0,483870968
2704500;0,590967387
2704609;0,383867904
2704708;0,83190208
2704807;0,66695279
2704906;0,360225601
2705002;0,188998082
2705101;0,760378066
2705200;0,796663887
2705309;0,351546583
2705408;0,371685083
2705507;0,708726845
2705606;0,514795181
2705705;0,669310398
2705804;0,550644567
2705903;0,222199299
2706000;0,228662359
2706109;0,525950184
2706208;0,666371877
2706307;0,71933588
2706406;0,44376001
2706422;0,238350188
2706448;0,880233569
2706505;0,418102508
2706604;0,622712091
2706703;0,728949169
2706802;0,605305514
2706901;0,902727477
2707008;0,454545455
2707107;0,066976558
2707206;0,117758282
2707305;0,62556887
2707404;0,507716351
2707503;0,324707164
2707602;0,51663586
2707701;0,798576228
2707800;0,784108805
2707909;0,852536005
2708006;0,578353622
2708105;0,535980579
2708204;0,461150969
2708303;0,594181577
2708402;0,336006095
2708501;0,593203128
2708600;0,687480566
2708709;0,297610922
2708808;0,32303255
2708907;0,794504182
2708956;0,287419651
2709004;0,324689111
2709103;0,256423794
2709152;0,809034462
2709202;0,304236529
2709301;0,646008188
2709400;0,67056315
2800100;0,552245646
2800209;0,525894025
2800308;1
2800407;0,411493546
2800506;0,45932272
2800605;0,852249116
2800670;0,619108649
2800704;0,555758941
2801009;0,455749588
2801108;0,402269861
2801207;0,523994593
2801306;0,606946225
2801405;0,531401238
2801504;0,813301967
2801603;0,864633693
2801702;0,451710121
2801900;0,584201865
2802007;0,566135946
2802106;0,861902986
2802205;0,617008682
2802304;0,528689551
2802403;0,262958726
2802502;0,652083333
2802601;0,460228302
2802700;0,458398744
2802809;0,35591545
2802908;0,722169424
2803005;0,438850341
2803104;0,509856977
2803203;0,359430186
2803302;0,495465787
2803401;0,296927803
2803500;0,486320109
2803609;0,900382003
2803708;0,373319545
2803807;0,414900249
2803906;0,423917777
2804003;0,754885467
2804102;0,337702175
2804201;0,558211789
2804300;0,389100127
2804409;0,564782445
2804458;0,28711197
2804508;0,636826459
2804607;0,609326425
2804706;0,492279595
2804805;0,99696231
2804904;0,219573509
2805000;0,418250951
2805109;0,680792029
2805208;0,597444699
2805307;0,571743625
2805406;0,244408577
2805505;0,525609573
2805604;0,33946384
2805703;0,86058061
2805802;0,22237267
2805901;0,804486026
2806008;0,653863592
2806107;0,796395382
2806206;0,263986014
2806305;0,18533123
2806404;0,660309698
2806503;0,545201669
2806602;0,757450797
2806701;0,97631754
2806800;0,421598272
2806909;0,855450237
2807006;0,429068755
2807105;0,456849483
2807204;0,394272491
2807303;0,402956785
2807402;0,636986936
2807501;0,322040498
2807600;0,569116269
2900108;0,392522334
2900207;0,405041032
2900306;0,850719173
2900355;0,313522584
2900405;0,293789917
2900504;0,108717105
2900603;0,512888053
2900702;0,864291479
2900801;0,356267943
2900900;0,688883236
2901007;0,671338562
2901106;0,788182647
2901155;0,635879441
2901205;0,135479717
2901304;0,516133679
2901353;0,274819323
2901403;0,410516291
2901502;0,391215757
2901601;0,356639875
2901700;0,199311532
2901809;0,541375051
2901908;0,39036317
2901957;0,588741099
2902005;0,205732361
2902054;0,484413342
2902104;0,340219401
2902203;0,463491035
2902252;0,488768051
2902302;0,571172891
2902401;0,812875386
2902500;0,223910009
2902609;0,348613082
2902658;0,306023664
2902708;0,444336357
2902807;0,365507365
2902906;0,4341467
2903003;0,409919177
2903102;0,424201139
2903201;0,878156072
2903235;0,427839312
2903300;0,599744246
2903409;0,539436901
2903508;0,457774002
2903607;0,160303258
2903706;0,223374221
2903805;0,317253368
2903904;0,693225042
2903953;0,185964578
2904001;0,306636707
2904050;0,426368005
2904100;0,298359025
2904209;0,282155876
2904308;0,297705944
2904407;0,209084684
2904506;0,234561255
2904605;0,66012648
2904704;0,849932001
2904753;0,33286509
2904803;0,285530049
2904852;0,212581205
2904902;0,520482641
2905008;0,566940361
2905107;0,268805222
2905156;0,176812481
2905206;0,52027057
2905305;0,573447911
2905404;0,611831727
2905503;0,358139535
2905602;0,781903075
2905701;0,954707625
2905800;0,359674401
2905909;0,236860217
2906006;0,339075264
2906105;0,260494714
2906204;0,450265405
2906303;0,745795821
2906402;0,33761486
2906501;0,900290429
2906600;0,50800066
2906709;0,663627437
2906808;0,288634301
2906824;0,509555992
2906857;0,380988401
2906873;0,74707211
2906899;0,082964344
2906907;0,513953141
2907004;0,352501867
2907103;0,384386917
2907202;0,48925175
2907301;0,5730214
2907400;0,274256145
2907509;0,80922728
2907558;0,180902778
2907608;0,454799905
2907707;0,211876905
2907806;0,510667874
2907905;0,666923346
2908002;0,835451673
2908101;0,364772017
2908200;0,641601005
2908309;0,439826565
2908408;0,497647247
2908507;0,743147286
2908606;0,513659062
2908705;0,350806228
2908804;0,546669794
2908903;0,316063481
2909000;0,256316368
2909109;0,375957222
2909208;0,281617086
2909307;0,371284701
2909406;0,489531928
2909505;0,599880024
2909604;0,360088249
2909703;0,211262044
2909802;0,746555072
2909901;0,373600083
2910008;0,323939036
2910057;0,941323098
2910107;0,145871296
2910206;0,346051227
2910305;0,319847328
2910404;0,15134856
2910503;0,613627276
2910602;0,644069041
2910701;0,455247286
2910727;0,941048502
2910750;0,346649907
2910776;0,452606255
2910800;0,897662746
2910859;0,463301152
2910909;0,736170213
2911006;0,649905287
2911105;0,512959318
2911204;0,812223859
2911253;0,459724541
2911303;0,481863757
2911402;0,162442475
2911501;0,593993537
2911600;0,389397029
2911659;0,134231848
2911709;0,752885902
2911808;0,41190016
2911857;0,322856271
2911907;0,759131259
2912004;0,314702214
2912103;0,669865909
2912202;0,277866187
2912301;0,690990812
2912400;0,604218201
2912509;0,27297116
2912608;0,55461624
2912707;0,28691888
2912806;0,503523112
2912905;0,75688129
2913002;0,187911099
2913101;0,450153588
2913200;0,678454594
2913309;0,476130878
2913408;0,487806554
2913457;0,158890374
2913507;0,499602133
2913606;0,729875252
2913705;0,425191794
2913804;0,112332046
2913903;0,869397767
2914000;0,377676287
2914109;0,606954689
2914208;0,42706696
2914307;0,437645986
2914406;0,290716701
2914505;0,34403688
2914604;0,925255937
2914653;0,731647635
2914703;0,755255077
2914802;0,972080844
2914901;0,438796909
2915007;0,389404541
2915106;0,68261672
2915205;0,50997615
2915304;0,76876294
2915353;0,175700769
2915403;0,750699301
2915502;0,716227622
2915601;0,748893115
2915700;0,65748173
2915809;0,718800648
2915908;0,291836735
2916005;0,660448111
2916104;1
2916203;0,591980327
2916302;0,767751213
2916401;0,952546996
2916500;0,18616145
2916609;0,683394336
2916708;0,52983081
2916807;0,765821663
2916856;0,68503937
2916906;0,726610232
2917003;0,249388065
2917102;0,839789888
2917201;0,256485986
2917300;0,659263249
2917334;0,435789875
2917359;0,196636858
2917409;0,270044379
2917508;0,6809601
2917607;0,752943952
2917706;0,488143879
2917805;0,345105051
2917904;0,549217114
2918001;0,885151017
2918100;0,422843396
2918209;0,336412964
2918308;0,454407295
2918357;0,603205568
2918407;0,763477633
2918456;0,149470793
2918506;0,643131886
2918555;0,67813658
2918605;0,374689086
2918704;0,468308142
2918753;0,157148453
2918803;0,261109127
2918902;0,54326782
2919009;0,265165441
2919058;0,568888889
2919108;0,202457209
2919157;0,372952643
2919207;0,954572277
2919306;0,717732884
2919405;0,482387238
2919504;0,439815911
2919603;0,383911452
2919702;0,734479923
2919801;0,279409654
2919900;0,273455643
2919926;0,963692257
2919959;0,144234985
2920007;0,710892711
2920106;0,477719691
2920205;0,388945818
2920304;0,278661286
2920403;0,406070402
2920452;0,211298207
2920502;0,584414355
2920601;0,521977477
2920700;0,155123598
2920809;0,473039443
2920908;0,736531411
2921005;0,766672808
2921054;0,26938098
2921104;0,754744526
2921203;0,524250893
2921302;0,77558631
2921401;0,330481733
2921450;0,093589931
2921500;0,132460771
2921609;0,639060137
2921708;0,573809938
2921807;0,396412129
2921906;0,242435316
2922003;0,665847053
2922052;0,407368212
2922102;0,523151413
2922201;0,475579888
2922250;0,110141405
2922300;0,584290563
2922409;0,439057766
2922508;0,87278589
2922607;0,222509587
2922656;0,243644068
2922706;0,388715346
2922730;0,589304671
2922755;0,35361429
2922805;0,378792476
2922854;0,520148217
2922904;0,445359557
2923001;0,768050879
2923035;0,235238767
2923050;0,385837194
2923100;0,466435234
2923209;0,268435625
2923308;0,343388704
2923357;0,290309977
2923407;0,331210508
2923506;0,531923384
2923605;0,416627028
2923704;0,327576863
2923803;0,292617803
2923902;0,669834457
2924009;0,855801615
2924058;0,303820856
2924108;0,215405086
2924207;0,125700466
2924306;0,304104969
2924405;0,256080487
2924504;0,23434878
2924603;0,501030236
2924652;0,373020957
2924678;0,267338129
2924702;0,325396825
2924801;0,66859274
2924900;0,375486626
2925006;0,577555627
2925105;0,719268089
2925204;0,835171545
2925253;0,393727818
2925303;0,83178195
2925402;0,517593799
2925501;0,534719601
2925600;0,55782957
2925709;0,170900557
2925758;0,320603999
2925808;0,39747288
2925907;0,185471641
2925931;0,330657089
2925956;0,216902655
2926004;0,579612213
2926103;0,50261684
2926202;0,467992882
2926301;0,492175892
2926400;0,384422023
2926509;0,10494138
2926608;0,548584396
2926657;0,290858002
2926707;0,407893793
2926806;0,349251896
2926905;0,35886761
2927002;0,602615755
2927101;0,764536741
2927200;0,698098257
2927309;0,444348077
2927408;0,999588639
2927507;0,399654269
2927606;0,26078211
2927705;0,566267582
2927804;0,710035587
2927903;0,940781718
2928000;0,58039089
2928059;0,537250855
2928109;0,552264851
2928208;0,517668503
2928307;0,144608977
2928406;0,507158911
2928505;0,213776449
2928604;0,761889273
2928703;0,856232551
2928802;0,478624377
2928901;0,375092076
2928950;0,435256861
2929008;0,638586758
2929057;0,727334581
2929107;0,407850504
2929206;0,832128453
2929255;0,532859005
2929305;0,501925926
2929354;0,829951691
2929370;0,617459114
2929404;0,276646707
2929503;0,739464464
2929602;0,457386018
2929701;0,198597183
2929750;0,988521534
2929800;0,521500696
2929909;0,424864289
2930006;0,392006894
2930105;0,758132392
2930154;0,114785276
2930204;0,531838206
2930303;0,298473494
2930402;0,321110234
2930501;0,5521597
2930600;0,478915663
2930709;0,817564263
2930758;0,550544588
2930766;0,21501967
2930774;0,91957796
2930808;0,343359243
2930907;0,271891592
2931004;0,350079824
2931053;0,350960624
2931103;0,681233244
2931202;0,47216469
2931301;0,728269152
2931350;0,91814748
2931400;0,745947771
2931509;0,286707126
2931608;0,286827871
2931707;0,864543689
2931806;0,165235849
2931905;0,365019235
2932002;0,369637979
2932101;0,388929352
2932200;0,778988849
2932309;0,818557079
2932408;0,578815925
2932457;0,43748232
2932507;0,488596014
2932606;0,29422742
2932705;0,696649117
2932804;0,679258689
2932903;0,721000142
2933000;0,496787673
2933059;0,428885792
2933109;0,669860279
2933158;0,613466158
2933174;0,302894039
2933208;0,93687395
2933257;0,171275168
2933307;0,859238687
2933406;0,672571301
2933455;0,401348084
2933505;0,283791691
2933604;0,705867883
3100104;0,609215017
3100203;0,850715564
3100302;0,448231945
3100401;0,613268192
3100500;0,39855514
3100609;0,261477943
3100708;0,646749522
3100807;0,524705222
3100906;0,705743906
3101003;0,683195824
3101102;0,747420833
3101201;0,466841861
3101300;0,3575
3101409;0,614220345
3101508;0,923177626
3101607;0,928177786
3101631;0,617133895
3101706;0,784795817
3101805;0,762561011
3101904;0,795666725
3102001;0,692740444
3102050;0,712390327
3102100;0,354452302
3102209;0,388142748
3102308;0,693097254
3102407;0,32010207
3102506;0,457549754
3102605;0,730617569
3102704;0,367828229
3102803;0,776360682
3102852;0,431976433
3102902;0,545630175
3103009;0,443050577
3103108;0,544593088
3103207;0,820979021
3103306;0,697027804
3103405;0,572928625
3103504;0,909525958
3103603;0,916035788
3103702;0,320995452
3103751;0,908080618
3103801;0,625364431
3103900;0,817114364
3104007;0,984125979
3104106;0,806720597
3104205;0,897696332
3104304;0,800621524
3104403;0,678222502
3104452;0,249118684
3104502;0,572420803
3104601;0,876069462
3104700;0,451483848
3104809;0,47664276
3104908;0,684072362
3105004;0,590803188
3105103;0,814490483
3105202;0,440203084
3105301;0,84180445
3105400;0,910905904
3105509;0,646181001
3105608;0,908373202
3105707;0,29706116
3105905;0,965793344
3106002;0,938452163
3106101;0,277210388
3106200;1
3106309;0,830959213
3106408;0,422129493
3106507;0,233531089
3106606;0,550946799
3106655;0,520654912
3106705;0,972554007
3106804;0,37363388
3106903;0,898772766
3107000;0,582772067
3107109;0,819765874
3107208;0,442504515
3107307;0,757977854
3107406;0,93185289
3107505;0,856089116
3107604;0,650865739
3107703;0,420386132
3107802;0,574661473
3107901;0,510176907
3108008;0,800457103
3108107;0,372269152
3108206;0,652180661
3108255;0,180592649
3108305;0,7758155
3108404;0,698231905
3108503;0,483757682
3108552;0,802928615
3108602;0,580849798
3108701;0,35343646
3108800;0,235946746
3108909;0,507352456
3109006;0,727925152
3109105;0,479418222
3109204;0,717592593
3109253;0,328690808
3109303;0,679937243
3109402;0,841723286
3109451;0,77347973
3109501;0,474976324
3109600;0,938888889
3109709;0,549028896
3109808;0,864642082
3109907;0,863376502
3110004;0,87209014
3110103;0,400961759
3110202;0,545823389
3110301;0,566504778
3110400;0,368525333
3110509;0,694453912
3110608;0,769863729
3110707;0,799409794
3110806;0,7095642
3110905;0,832387573
3111002;0,504646524
3111101;0,702146597
3111150;0,369893677
3111200;0,926911582
3111309;0,877841903
3111408;0,589339339
3111507;0,906388954
3111606;0,668362157
3111705;0,29630403
3111804;0,847361986
3111903;0,563382768
3112000;0,634257659
3112059;0,515633142
3112109;0,3612
3112208;0,416196616
3112307;0,642502642
3112406;0,795932112
3112505;0,904556962
3112604;0,912309935
3112653;0,609382257
3112703;0,760085411
3112802;0,731291198
3112901;0,388725379
3113008;0,319384205
3113107;0,338125359
3113206;0,749441991
3113305;0,775038376
3113404;0,801372945
3113503;0,620274339
3113602;0,731153184
3113701;0,645175957
3113800;0,514247551
3113909;0,64887931
3114006;0,737307692
3114105;0,616181746
3114204;0,823104272
3114303;0,824032587
3114402;0,675045611
3114501;0,632492333
3114550;0,618967452
3114600;0,582197067
3114709;0,691809647
3114808;0,534967251
3114907;0,447438163
3115003;0,450800915
3115102;0,801134391
3115201;0,665008704
3115300;0,945326665
3115359;0,700306531
3115409;0,343673966
3115458;0,214675396
3115474;0,543376429
3115508;0,980161779
3115607;0,884406517
3115706;0,798717166
3115805;0,913051973
3115904;0,696624473
3116001;0,443404556
3116100;0,319408867
3116159;0,423658872
3116209;0,476673428
3116308;0,38108747
3116407;0,485855728
3116506;0,617234224
3116605;0,763209306
3116704;0,534723287
3116803;0,360657487
3116902;0,413089374
3117009;0,327322619
3117108;0,598378148
3117207;0,420044215
3117306;0,83993938
3117405;0,324651588
3117504;0,570692708
3117603;0,359273941
3117702;0,863195633
3117801;0,725389181
3117836;0,117955844
3117876;0,64057377
3117900;0,701581481
3118007;0,95641846
3118106;0,454359812
3118205;0,778069169
3118304;0,967705862
3118403;0,764286372
3118502;0,500294291
3118601;0,991288379
3118700;0,636496047
3118809;0,542112014
3118908;0,667448956
3119005;0,805001489
3119104;0,87386947
3119203;0,434641733
3119302;0,738051872
3119401;0,987727165
3119500;0,709108824
3119609;0,62137931
3119708;0,502354788
3119807;0,588187262
3119906;0,362686177
3119955;0,647422282
3120003;0,588785047
3120102;0,90366858
3120151;0,278973197
3120201;0,688379912
3120300;0,464803869
3120409;0,739245668
3120508;0,53099913
3120607;0,502792048
3120706;0,843010753
3120805;0,882019615
3120839;0,744675979
3120870;0,597019923
3120904;0,876836711
3121001;0,520238095
3121100;0,332669323
3121209;0,709746085
3121258;0,920039487
3121308;0,717501655
3121407;0,446599089
3121506;0,340080972
3121605;0,853476129
3121704;0,211732125
3121803;0,550583848
3121902;0,468632371
3122009;0,470358306
3122108;0,58449144
3122207;0,771837115
3122306;0,967444364
3122355;0,966978193
3122405;0,783173858
3122454;0,756790123
3122470;0,497903822
3122504;0,868262379
3122603;0,577905492
3122702;0,733550115
3122801;0,311140409
3122900;0,860872809
3123007;0,858785483
3123106;0,268215613
3123205;0,924798443
3123304;0,391123151
3123403;0,713333333
3123502;0,634733894
3123528;0,426409707
3123601;0,777099376
3123700;0,781962127
3123809;0,66534933
3123858;0,681836169
3123908;0,639774287
3124005;0,444235515
3124104;0,810809089
3124203;0,54856781
3124302;0,542675447
3124401;0,35295531
3124500;0,427165734
3124609;0,673522812
3124708;0,792882958
3124807;0,732238849
3124906;0,579766537
3125002;0,87804878
3125101;0,671314845
3125200;0,612834679
3125309;0,631447587
3125408;0,348053762
3125507;0,581842727
3125606;0,728408909
3125705;0,738970588
3125804;0,673039407
3125903;0,375314249
3125952;0,384138145
3126000;0,680007083
3126109;0,883796716
3126208;0,522692426
3126307;0,705506784
3126406;0,621665983
3126505;0,243573576
3126604;0,577540107
3126703;0,559842119
3126752;0,318860878
3126802;0,285690377
3126901;0,722969667
3126950;0,124099029
3127008;0,767508865
3127057;0,59751122
3127073;0,301313265
3127107;0,837778637
3127206;0,485217921
3127305;0,789117525
3127339;0,162454874
3127354;0,27574991
3127370;0,779373849
3127388;0,725850135
3127404;0,256366723
3127503;0,471206021
3127602;0,662161006
3127701;0,955355662
3127800;0,339637233
3127909;0,842296512
3128006;0,752407647
3128105;0,461600587
3128204;0,267881505
3128253;0,538375475
3128303;0,848829719
3128402;0,728286385
3128501;0,852616419
3128600;0,527794471
3128709;0,914299685
3128808;0,708144192
3128907;0,785244361
3129004;0,42715196
3129103;0,411739067
3129202;0,74562489
3129301;0,658057213
3129400;0,61770428
3129509;0,824605588
3129608;0,709005654
3129657;0,437098255
3129707;0,659106462
3129806;0,994670936
3129905;0,620720994
3130002;0,72123412
3130051;0,208480945
3130101;0,925074483
3130200;0,736369816
3130309;0,829483613
3130408;0,805489731
3130507;0,725123433
3130556;0,279478938
3130606;0,496527242
3130655;0,166060606
3130705;0,594765175
3130804;0,589013633
3130903;0,508937538
3131000;0,666794995
3131109;0,667102681
3131158;0,905374716
3131208;0,752793811
3131307;0,992465741
3131406;0,87208147
3131505;0,735543648
3131604;0,779264781
3131703;0,912339049
3131802;0,664185952
3131901;0,929922693
3132008;0,143922773
3132107;0,762188485
3132206;0,690585737
3132305;0,379406567
3132404;0,915029417
3132503;0,602619048
3132602;0,739646531
3132701;0,617257808
3132800;0,292796282
3132909;0,691970531
3133006;0,548085595
3133105;0,814247
3133204;0,637141376
3133303;0,755770768
3133402;0,592292089
3133501;0,763833294
3133600;0,513653036
3133709;0,591640249
3133758;0,972390622
3133808;0,933751399
3133907;0,378522229
3134004;0,412984022
3134103;0,442297465
3134202;0,941206182
3134301;0,735565639
3134400;0,931109877
3134509;0,656763285
3134608;0,52594235
3134707;0,719616116
3134806;0,536608472
3134905;0,753315092
3135001;0,714535902
3135050;0,48184117
3135076;0,668787108
3135100;0,874130184
3135209;0,564782643
3135308;0,55571552
3135357;0,317325453
3135407;0,463414634
3135456;0,31155624
3135506;0,472250696
3135605;0,683542857
3135704;0,316186424
3135803;0,702078421
3135902;0,590503836
3136009;0,704843696
3136108;0,312074958
3136207;0,995231669
3136306;0,783794237
3136405;0,600206612
3136504;0,715458692
3136520;0,166737649
3136553;0,232519879
3136579;0,474958853
3136603;0,263313064
3136652;0,971932394
3136702;0,991694323
3136801;0,480133299
3136900;0,421354167
3136959;0,589395635
3137007;0,25157908
3137106;0,623994812
3137205;0,978146447
3137304;0,651549169
3137403;0,527076441
3137502;0,665807402
3137536;0,720105125
3137601;0,934621884
3137700;0,57445719
3137809;0,750780865
3137908;0,379704488
3138005;0,687561214
3138104;0,499694843
3138203;0,943177779
3138302;0,600557794
3138351;0,325380068
3138401;0,868175739
3138500;0,67230663
3138609;0,719951617
3138625;0,596596434
3138658;0,648429319
3138674;0,21264094
3138682;0,360725372
3138708;0,681138271
3138807;0,864373552
3138906;0,851669799
3139003;0,772457493
3139102;0,726235741
3139201;0,567584416
3139250;0,290811339
3139300;0,636276697
3139409;0,776276388
3139508;0,785168539
3139607;0,718629056
3139706;0,658215661
3139805;0,863348159
3139904;0,534812076
3140001;0,828066795
3140100;0,78096745
3140159;0,754817276
3140209;0,721279877
3140308;0,21884273
3140407;0,443668387
3140506;0,787001777
3140530;0,409674582
3140555;0,802964008
3140605;0,382170863
3140704;0,844681909
3140803;0,939949688
3140852;0,435232558
3140902;0,716898901
3141009;0,70906333
3141108;0,917119745
3141207;0,718863992
3141306;0,516129032
3141405;0,66970103
3141504;0,472796691
3141603;0,611768214
3141702;0,517944174
3141801;0,252235202
3141900;0,862023996
3142007;0,754939452
3142106;0,503480041
3142205;0,75663114
3142254;0,164079293
3142304;0,351085254
3142403;0,893443881
3142502;0,549050019
3142601;0,704924491
3142700;0,528538457
3142809;0,703820949
3142908;0,481621349
3143005;0,617638107
3143104;0,870885442
3143153;0,312627522
3143203;0,735291345
3143302;0,942126817
3143401;0,699587799
3143450;0,351133425
3143500;0,750460163
3143609;0,548310811
3143708;0,686746988
3143807;0,529447115
3143906;0,911206176
3144003;0,446334245
3144102;0,697605518
3144201;0,639013453
3144300;0,907782503
3144359;0,935011605
3144375;0,716671728
3144409;0,605943152
3144508;0,790055249
3144607;0,729836435
3144656;0,207567336
3144672;0,203337041
3144706;0,863185761
3144805;0,979001972
3144904;0,526829268
3145000;0,794458491
3145059;0,565976451
3145109;0,512565709
3145208;0,943226427
3145307;0,275112468
3145356;0,38459996
3145372;0,269414317
3145406;0,366319444
3145455;0,441176471
3145505;0,753449043
3145604;0,864778523
3145703;0,498834499
3145802;0,308877722
3145851;0,626061023
3145877;0,264054514
3145901;0,86571438
3146008;0,69465597
3146107;0,849344418
3146206;0,558412341
3146255;0,568203558
3146305;0,611559371
3146404;0,698672114
3146503;0,721851757
3146552;0,27297668
3146602;0,700369914
3146701;0,74150282
3146750;0,503038488
3146909;0,818393201
3147006;0,837773878
3147105;0,931321654
3147204;0,768345476
3147303;0,742370557
3147402;0,847912476
3147501;0,335046249
3147600;0,762032986
3147709;0,722995283
3147808;0,592883549
3147907;0,924905618
3147956;0,393880713
