year;cod_mun;idhm
2000;3145307;0.42700000000000005
2000;3145356;0.389
2000;3145372;0.441
2000;3145406;0.53
2000;3145455;0.406
2000;3145505;0.561
2000;3145604;0.601
2000;3145703;0.518
2000;3145802;0.5660000000000001
2000;3145851;0.494
2000;3145877;0.45899999999999996
2000;3145901;0.6859999999999999
2000;3146008;0.652
2000;3146107;0.64
2000;3146206;0.46399999999999997
2000;3146255;0.439
2000;3146305;0.442
2000;3146404;0.564
2000;3146503;0.635
2000;3146552;0.408
2000;3146602;0.601
2000;3146701;0.608
2000;3146750;0.419
2000;3146909;0.547
2000;3147006;0.613
2000;3147105;0.643
2000;3147204;0.635
2000;3147303;0.629
2000;3147402;0.606
2000;3147501;0.491
2000;3147600;0.6409999999999999
2000;3147709;0.594
2000;3147808;0.546
2000;3147907;0.655
2000;3147956;0.413
2000;3148004;0.675
2000;3148103;0.65
2000;3148202;0.595
2000;3148301;0.504
2000;3148400;0.513
2000;3148509;0.47100000000000003
2000;3148608;0.486
2000;3148707;0.516
2000;3148756;0.434
2000;3148806;0.49700000000000005
2000;3148905;0.589
2000;3149002;0.544
2000;3149101;0.5710000000000001
2000;3149150;0.456
2000;3149200;0.6709999999999999
2000;3149309;0.67
2000;3149408;0.506
2000;3149507;0.61
2000;3149606;0.606
2000;3149705;0.639
2000;3149804;0.588
2000;3149903;0.6459999999999999
2000;3149952;0.523
2000;3150000;0.547
2000;3150109;0.516
2000;3150158;0.474
2000;3150208;0.516
2000;3150307;0.513
2000;3150406;0.462
2000;3150505;0.579
2000;3150539;0.509
2000;3150570;0.451
2000;3150604;0.52
2000;3150703;0.635
2000;3150802;0.46299999999999997
2000;3150901;0.565
2000;3151008;0.588
2000;3151107;0.601
2000;3151206;0.614
2000;3151305;0.598
2000;3151404;0.649
2000;3151503;0.657
2000;3151602;0.615
2000;3151701;0.56
2000;3151800;0.716
2000;3151909;0.537
2000;3152006;0.546
2000;3152105;0.62
2000;3152131;0.462
2000;3152170;0.402
2000;3152204;0.48200000000000004
2000;3152303;0.48200000000000004
2000;3152402;0.473
2000;3152501;0.69
2000;3152600;0.56
2000;3152709;0.5589999999999999
2000;3152808;0.578
2000;3152907;0.627
2000;3153004;0.573
2000;3153103;0.47
2000;3153202;0.485
2000;3153301;0.495
2000;3153400;0.557
2000;3153509;0.5720000000000001
2000;3153608;0.6
2000;3153707;0.539
2000;3153806;0.5489999999999999
2000;3153905;0.635
2000;3154002;0.5479999999999999
2000;3154101;0.596
2000;3154150;0.48
2000;3154200;0.568
2000;3154309;0.58
2000;3154408;0.52
2000;3154457;0.513
2000;3154507;0.436
2000;3154606;0.5770000000000001
2000;3154705;0.631
2000;3154804;0.552
2000;3154903;0.5379999999999999
2000;3155009;0.57
2000;3155108;0.457
2000;3155207;0.456
2000;3155306;0.501
2000;3155405;0.637
2000;3155504;0.5660000000000001
2000;3155603;0.42100000000000004
2000;3155702;0.568
2000;3155801;0.617
2000;3155900;0.593
2000;3156007;0.439
2000;3156106;0.53
2000;3156205;0.5489999999999999
2000;3156304;0.5870000000000001
2000;3156403;0.597
2000;3156452;0.498
2000;3156502;0.442
2000;3156601;0.46799999999999997
2000;3156700;0.621
2000;3156809;0.517
2000;3156908;0.628
2000;3157005;0.535
2000;3157104;0.484
2000;3157203;0.605
2000;3157252;0.49
2000;3157278;0.557
2000;3157302;0.489
2000;3157336;0.608
2000;3157377;0.40700000000000003
2000;3157401;0.445
2000;3157500;0.43700000000000006
2000;3157609;0.516
2000;3157658;0.46299999999999997
2000;3157708;0.623
2000;3157807;0.608
2000;3157906;0.488
2000;3158003;0.522
2000;3158102;0.434
2000;3158201;0.49700000000000005
2000;3158300;0.611
2000;3158409;0.602
2000;3158508;0.47200000000000003
2000;3158607;0.5589999999999999
2000;3158706;0.526
2000;3158805;0.562
2000;3158904;0.509
2000;3158953;0.56
2000;3159001;0.496
2000;3159100;0.474
2000;3159209;0.599
2000;3159308;0.589
2000;3159357;0.483
2000;3159407;0.51
2000;3159506;0.486
2000;3159605;0.654
2000;3159704;0.593
2000;3159803;0.565
2000;3159902;0.579
2000;3160009;0.555
2000;3160108;0.508
2000;3160207;0.392
2000;3160306;0.42700000000000005
2000;3160405;0.623
2000;3160454;0.376
2000;3160504;0.537
2000;3160603;0.514
2000;3160702;0.64
2000;3160801;0.532
2000;3160900;0.568
2000;3160959;0.507
2000;3161007;0.561
2000;3161056;0.48700000000000004
2000;3161106;0.485
2000;3161205;0.5329999999999999
2000;3161304;0.612
2000;3161403;0.5379999999999999
2000;3161502;0.542
2000;3161601;0.45899999999999996
2000;3161650;0.498
2000;3161700;0.5529999999999999
2000;3161809;0.5670000000000001
2000;3161908;0.521
2000;3162005;0.604
2000;3162104;0.627
2000;3162203;0.607
2000;3162252;0.48700000000000004
2000;3162302;0.585
2000;3162401;0.406
2000;3162450;0.36
2000;3162500;0.6729999999999999
2000;3162559;0.506
2000;3162575;0.539
2000;3162609;0.5479999999999999
2000;3162658;0.382
2000;3162708;0.44299999999999995
2000;3162807;0.527
2000;3162906;0.614
2000;3162922;0.532
2000;3162948;0.667
2000;3162955;0.621
2000;3163003;0.461
2000;3163102;0.5760000000000001
2000;3163201;0.619
2000;3163300;0.522
2000;3163409;0.545
2000;3163508;0.479
2000;3163607;0.53
2000;3163706;0.6990000000000001
2000;3163805;0.536
2000;3163904;0.5710000000000001
2000;3164001;0.545
2000;3164100;0.46399999999999997
2000;3164209;0.518
2000;3164308;0.585
2000;3164407;0.55
2000;3164431;0.515
2000;3164472;0.436
2000;3164506;0.441
2000;3164605;0.541
2000;3164704;0.642
2000;3164803;0.524
2000;3164902;0.584
2000;3165008;0.565
2000;3165107;0.595
2000;3165206;0.531
2000;3165305;0.619
2000;3165404;0.5820000000000001
2000;3165503;0.521
2000;3165537;0.588
2000;3165552;0.387
2000;3165560;0.506
2000;3165578;0.524
2000;3165602;0.52
2000;3165701;0.5720000000000001
2000;3165800;0.595
2000;3165909;0.483
2000;3166006;0.47700000000000004
2000;3166105;0.409
2000;3166204;0.473
2000;3166303;0.466
2000;3166402;0.532
2000;3166501;0.43799999999999994
2000;3166600;0.606
2000;3166709;0.544
2000;3166808;0.588
2000;3166907;0.597
2000;3166956;0.44
2000;3167004;0.507
2000;3167103;0.493
2000;3167202;0.66
2000;3167301;0.557
2000;3167400;0.5760000000000001
2000;3167509;0.569
2000;3167608;0.506
2000;3167707;0.51
2000;3167806;0.594
2000;3167905;0.5539999999999999
2000;3168002;0.519
2000;3168051;0.5539999999999999
2000;3168101;0.578
2000;3168200;0.552
2000;3168309;0.515
2000;3168408;0.525
2000;3168507;0.5489999999999999
2000;3168606;0.589
2000;3168705;0.695
2000;3168804;0.61
2000;3168903;0.586
2000;3169000;0.593
2000;3169059;0.55
2000;3169109;0.528
2000;3169208;0.606
2000;3169307;0.635
2000;3169356;0.6409999999999999
2000;3169406;0.626
2000;3169505;0.46799999999999997
2000;3169604;0.634
2000;3169703;0.516
2000;3169802;0.584
2000;3169901;0.628
2000;3170008;0.456
2000;3170057;0.512
2000;3170107;0.6920000000000001
2000;3170206;0.7020000000000001
2000;3170305;0.462
2000;3170404;0.6509999999999999
2000;3170438;0.5329999999999999
2000;3170479;0.47700000000000004
2000;3170503;0.54
2000;3170529;0.45899999999999996
2000;3170578;0.526
2000;3170602;0.591
2000;3170651;0.451
2000;3170701;0.7020000000000001
2000;3170750;0.583
2000;3170800;0.563
2000;3170909;0.419
2000;3171006;0.619
2000;3171030;0.358
2000;3171071;0.48100000000000004
2000;3171105;0.557
2000;3171154;0.504
2000;3171204;0.598
2000;3171303;0.677
2000;3171402;0.5479999999999999
2000;3171501;0.52
2000;3171600;0.513
2000;3171709;0.527
2000;3171808;0.573
2000;3171907;0.486
2000;3172004;0.599
2000;3172103;0.583
2000;3172202;0.57
2000;3200102;0.5529999999999999
2000;3200136;0.539
2000;3200169;0.527
2000;3200201;0.616
2000;3200300;0.604
2000;3200359;0.564
2000;3200409;0.627
2000;3200508;0.5529999999999999
2000;3200607;0.638
2000;3200706;0.574
2000;3200805;0.5920000000000001
2000;3200904;0.565
2000;3201001;0.564
2000;3201100;0.622
2000;3201159;0.509
2000;3201209;0.631
2000;3201308;0.613
2000;3201407;0.6509999999999999
2000;3201506;0.657
2000;3201605;0.57
2000;3201704;0.551
2000;3201803;0.47
2000;3201902;0.541
2000;3202009;0.57
2000;3202108;0.542
2000;3202207;0.598
2000;3202256;0.544
2000;3202306;0.599
2000;3202405;0.637
2000;3202454;0.542
2000;3202504;0.652
2000;3202553;0.483
2000;3202603;0.654
2000;3202652;0.486
2000;3202702;0.612
2000;3202801;0.525
2000;3202900;0.581
2000;3203007;0.531
2000;3203056;0.524
2000;3203106;0.6
2000;3203130;0.6579999999999999
2000;3203163;0.551
2000;3203205;0.621
2000;3203304;0.528
2000;3203320;0.5920000000000001
2000;3203346;0.585
2000;3203353;0.597
2000;3203403;0.5720000000000001
2000;3203502;0.5579999999999999
2000;3203601;0.519
2000;3203700;0.54
2000;3203809;0.589
2000;3203908;0.627
2000;3204005;0.527
2000;3204054;0.544
2000;3204104;0.5670000000000001
2000;3204203;0.624
2000;3204252;0.547
2000;3204302;0.532
2000;3204351;0.5670000000000001
2000;3204401;0.593
2000;3204500;0.46799999999999997
2000;3204559;0.502
2000;3204609;0.62
2000;3204658;0.562
2000;3204708;0.617
2000;3204807;0.608
2000;3204906;0.61
2000;3204955;0.603
2000;3205002;0.634
2000;3205010;0.523
2000;3205036;0.555
2000;3205069;0.654
2000;3205101;0.5920000000000001
2000;3205150;0.518
2000;3205176;0.515
2000;3205200;0.7090000000000001
2000;3205309;0.759
2000;3300100;0.599
2000;3300159;0.62
2000;3300209;0.579
2000;3300225;0.611
2000;3300233;0.604
2000;3300258;0.632
2000;3300308;0.626
2000;3300407;0.6409999999999999
2000;3300456;0.57
2000;3300506;0.561
2000;3300605;0.625
2000;3300704;0.614
2000;3300803;0.58
2000;3300902;0.599
2000;3300936;0.579
2000;3300951;0.597
2000;3301009;0.618
2000;3301108;0.612
2000;3301157;0.52
2000;3301207;0.621
2000;3301306;0.619
2000;3301405;0.615
2000;3301504;0.644
2000;3301603;0.5429999999999999
2000;3301702;0.601
2000;3301801;0.604
2000;3301850;0.5720000000000001
2000;3301876;0.626
2000;3301900;0.5529999999999999
2000;3302007;0.589
2000;3302056;0.561
2000;3302106;0.627
2000;3302205;0.624
2000;3302254;0.653
2000;3302270;0.529
2000;3302304;0.561
2000;3302403;0.665
2000;3302452;0.625
2000;3302502;0.573
2000;3302601;0.642
2000;3302700;0.637
2000;3302809;0.642
2000;3302858;0.634
2000;3302908;0.642
2000;3303005;0.615
2000;3303104;0.626
2000;3303203;0.6559999999999999
2000;3303302;0.7709999999999999
2000;3303401;0.654
2000;3303500;0.597
2000;3303609;0.615
2000;3303708;0.619
2000;3303807;0.583
2000;3303856;0.541
2000;3303906;0.649
2000;3303955;0.614
2000;3304003;0.612
2000;3304102;0.5720000000000001
2000;3304110;0.568
2000;3304128;0.591
2000;3304144;0.55
2000;3304151;0.561
2000;3304201;0.66
2000;3304300;0.609
2000;3304409;0.584
2000;3304508;0.603
2000;3304524;0.62
2000;3304557;0.716
2000;3304607;0.573
2000;3304706;0.611
2000;3304755;0.503
2000;3304805;0.59
2000;3304904;0.6409999999999999
2000;3305000;0.5479999999999999
2000;3305109;0.62
2000;3305133;0.542
2000;3305158;0.556
2000;3305208;0.598
2000;3305307;0.5539999999999999
2000;3305406;0.586
2000;3305505;0.591
2000;3305554;0.586
2000;3305604;0.546
2000;3305703;0.5
2000;3305752;0.52
2000;3305802;0.627
2000;3305901;0.555
2000;3306008;0.627
2000;3306107;0.627
2000;3306156;0.522
2000;3306206;0.62
2000;3306305;0.682
2000;3500105;0.721
2000;3500204;0.667
2000;3500303;0.642
2000;3500402;0.6920000000000001
2000;3500501;0.695
2000;3500550;0.6679999999999999
2000;3500600;0.7909999999999999
2000;3500709;0.669
2000;3500758;0.5720000000000001
2000;3500808;0.6459999999999999
2000;3500907;0.605
2000;3501004;0.6579999999999999
2000;3501103;0.616
2000;3501152;0.682
2000;3501202;0.665
2000;3501301;0.6609999999999999
2000;3501400;0.56
2000;3501509;0.555
2000;3501608;0.735
2000;3501707;0.6579999999999999
2000;3501806;0.644
2000;3501905;0.716
2000;3502002;0.685
2000;3502101;0.7170000000000001
2000;3502200;0.612
2000;3502309;0.626
2000;3502408;0.585
2000;3502507;0.6890000000000001
2000;3502606;0.626
2000;3502705;0.605
2000;3502754;0.602
2000;3502804;0.7440000000000001
2000;3502903;0.6579999999999999
2000;3503000;0.628
2000;3503109;0.584
2000;3503158;0.594
2000;3503208;0.742
2000;3503307;0.71
2000;3503356;0.636
2000;3503406;0.662
2000;3503505;0.6
2000;3503604;0.578
2000;3503703;0.633
2000;3503802;0.6579999999999999
2000;3503901;0.67
2000;3503950;0.629
2000;3504008;0.728
2000;3504107;0.675
2000;3504206;0.677
2000;3504305;0.608
2000;3504404;0.608
2000;3504503;0.6829999999999999
2000;3504602;0.688
2000;3504701;0.639
2000;3504800;0.705
2000;3504909;0.632
2000;3505005;0.593
2000;3505104;0.588
2000;3505203;0.698
2000;3505302;0.706
2000;3505351;0.488
2000;3505401;0.48200000000000004
2000;3505500;0.71
2000;3505609;0.591
2000;3505708;0.705
2000;3505807;0.6509999999999999
2000;3505906;0.695
2000;3506003;0.736
2000;3506102;0.695
2000;3506201;0.635
2000;3506300;0.643
2000;3506359;0.634
2000;3506409;0.7090000000000001
2000;3506508;0.703
2000;3506607;0.603
2000;3506706;0.602
2000;3506805;0.677
2000;3506904;0.616
2000;3507001;0.672
2000;3507100;0.617
2000;3507159;0.539
2000;3507209;0.649
2000;3507308;0.637
2000;3507407;0.63
2000;3507456;0.578
2000;3507506;0.718
2000;3507605;0.687
2000;3507704;0.669
2000;3507753;0.597
2000;3507803;0.665
2000;3507902;0.664
2000;3508009;0.542
2000;3508108;0.66
2000;3508207;0.608
2000;3508306;0.5770000000000001
2000;3508405;0.626
2000;3508504;0.6940000000000001
2000;3508603;0.6759999999999999
2000;3508702;0.619
2000;3508801;0.654
2000;3508900;0.626
2000;3509007;0.687
2000;3509106;0.593
2000;3509205;0.634
2000;3509254;0.579
2000;3509304;0.617
2000;3509403;0.648
2000;3509452;0.5920000000000001
2000;3509502;0.735
2000;3509601;0.6779999999999999
2000;3509700;0.653
2000;3509809;0.5920000000000001
2000;3509908;0.625
2000;3509957;0.5770000000000001
2000;3510005;0.6559999999999999
2000;3510104;0.629
2000;3510153;0.545
2000;3510203;0.579
2000;3510302;0.573
2000;3510401;0.655
2000;3510500;0.685
2000;3510609;0.644
2000;3510708;0.6559999999999999
2000;3510807;0.6990000000000001
2000;3510906;0.643
2000;3511003;0.634
2000;3511102;0.705
2000;3511201;0.632
2000;3511300;0.657
2000;3511409;0.631
2000;3511508;0.713
2000;3511607;0.622
2000;3511706;0.636
2000;3511904;0.636
2000;3512001;0.6629999999999999
2000;3512100;0.607
2000;3512209;0.602
2000;3512308;0.6579999999999999
2000;3512407;0.706
2000;3512506;0.63
2000;3512605;0.561
2000;3512704;0.6409999999999999
2000;3512803;0.665
2000;3512902;0.627
2000;3513009;0.693
2000;3513108;0.6679999999999999
2000;3513207;0.609
2000;3513306;0.69
2000;3513405;0.7040000000000001
2000;3513504;0.634
2000;3513603;0.5429999999999999
2000;3513702;0.7
2000;3513801;0.664
2000;3513850;0.644
2000;3513900;0.63
2000;3514007;0.625
2000;3514106;0.642
2000;3514205;0.647
2000;3514304;0.6579999999999999
2000;3514403;0.7170000000000001
2000;3514502;0.638
2000;3514601;0.675
2000;3514700;0.634
2000;3514809;0.588
2000;3514908;0.589
2000;3514924;0.615
2000;3514957;0.655
2000;3515004;0.63
2000;3515103;0.65
2000;3515129;0.635
2000;3515152;0.6459999999999999
2000;3515186;0.6809999999999999
2000;3515194;0.573
2000;3515202;0.677
2000;3515301;0.645
2000;3515350;0.599
2000;3515400;0.633
2000;3515509;0.728
2000;3515608;0.634
2000;3515657;0.642
2000;3515707;0.637
2000;3515806;0.639
2000;3515905;0.664
2000;3516002;0.622
2000;3516101;0.642
2000;3516200;0.688
2000;3516309;0.5710000000000001
2000;3516408;0.628
2000;3516507;0.631
2000;3516606;0.606
2000;3516705;0.685
2000;3516804;0.638
2000;3516853;0.597
2000;3516903;0.659
2000;3517000;0.623
2000;3517109;0.629
2000;3517208;0.615
2000;3517307;0.607
2000;3517406;0.675
2000;3517505;0.679
2000;3517604;0.514
2000;3517703;0.605
2000;3517802;0.6629999999999999
2000;3517901;0.632
2000;3518008;0.62
2000;3518107;0.5820000000000001
2000;3518206;0.687
2000;3518305;0.6579999999999999
2000;3518404;0.718
2000;3518503;0.579
2000;3518602;0.603
2000;3518701;0.636
2000;3518800;0.6779999999999999
2000;3518859;0.652
2000;3518909;0.613
2000;3519006;0.612
2000;3519055;0.688
2000;3519071;0.636
2000;3519105;0.672
2000;3519204;0.629
2000;3519253;0.568
2000;3519303;0.616
2000;3519402;0.65
2000;3519501;0.662
2000;3519600;0.6659999999999999
2000;3519709;0.5770000000000001
2000;3519808;0.6459999999999999
2000;3519907;0.644
2000;3520004;0.611
2000;3520103;0.6659999999999999
2000;3520202;0.603
2000;3520301;0.632
2000;3520400;0.6579999999999999
2000;3520426;0.6940000000000001
2000;3520442;0.752
2000;3520509;0.7040000000000001
2000;3520608;0.6779999999999999
2000;3520707;0.662
2000;3520806;0.664
2000;3520905;0.623
2000;3521002;0.607
2000;3521101;0.669
2000;3521150;0.652
2000;3521200;0.581
2000;3521309;0.639
2000;3521408;0.687
2000;3521507;0.616
2000;3521606;0.645
2000;3521705;0.5710000000000001
2000;3521804;0.581
2000;3521903;0.643
2000;3522000;0.643
2000;3522109;0.652
2000;3522158;0.5329999999999999
2000;3522208;0.64
2000;3522307;0.662
2000;3522406;0.619
2000;3522505;0.61
2000;3522604;0.687
2000;3522653;0.504
2000;3522703;0.655
2000;3522802;0.593
2000;3522901;0.616
2000;3523008;0.606
2000;3523107;0.5920000000000001
2000;3523206;0.588
2000;3523305;0.596
2000;3523404;0.705
2000;3523503;0.595
2000;3523602;0.665
2000;3523701;0.586
2000;3523800;0.607
2000;3523909;0.6970000000000001
2000;3524006;0.662
2000;3524105;0.701
2000;3524204;0.619
2000;3524303;0.6990000000000001
2000;3524402;0.7
2000;3524501;0.633
2000;3524600;0.618
2000;3524709;0.715
2000;3524808;0.7
2000;3524907;0.645
2000;3525003;0.667
2000;3525102;0.66
2000;3525201;0.604
2000;3525300;0.705
2000;3525409;0.535
2000;3525508;0.589
2000;3525607;0.621
2000;3525706;0.6809999999999999
2000;3525805;0.613
2000;3525854;0.6409999999999999
2000;3525904;0.7440000000000001
2000;3526001;0.649
2000;3526100;0.618
2000;3526209;0.583
2000;3526308;0.583
2000;3526407;0.6609999999999999
2000;3526506;0.6459999999999999
2000;3526605;0.618
2000;3526704;0.635
2000;3526803;0.6970000000000001
2000;3526902;0.7
2000;3527009;0.685
2000;3527108;0.723
2000;3527207;0.6990000000000001
2000;3527256;0.618
2000;3527306;0.665
2000;3527405;0.665
2000;3527504;0.598
2000;3527603;0.672
2000;3527702;0.602
2000;3527801;0.5920000000000001
2000;3527900;0.657
2000;3528007;0.6409999999999999
2000;3528106;0.6659999999999999
2000;3528205;0.619
2000;3528304;0.6729999999999999
2000;3528403;0.6579999999999999
2000;3528502;0.682
2000;3528601;0.63
2000;3528700;0.584
2000;3528809;0.679
2000;3528858;0.613
2000;3528908;0.634
2000;3529005;0.725
2000;3529104;0.597
2000;3529203;0.645
2000;3529302;0.687
2000;3529401;0.664
2000;3529500;0.6659999999999999
2000;3529609;0.621
2000;3529658;0.627
2000;3529708;0.649
2000;3529807;0.642
2000;3529906;0.563
2000;3530003;0.626
2000;3530102;0.679
2000;3530201;0.63
2000;3530300;0.7090000000000001
2000;3530409;0.634
2000;3530508;0.6779999999999999
2000;3530607;0.701
2000;3530706;0.701
2000;3530805;0.718
2000;3530904;0.606
2000;3531001;0.647
2000;3531100;0.64
2000;3531209;0.675
2000;3531308;0.703
2000;3531407;0.7040000000000001
2000;3531506;0.662
2000;3531605;0.639
2000;3531704;0.613
2000;3531803;0.62
2000;3531902;0.619
2000;3532009;0.6459999999999999
2000;3532058;0.655
2000;3532108;0.6679999999999999
2000;3532157;0.629
2000;3532207;0.5870000000000001
2000;3532306;0.49700000000000005
2000;3532405;0.527
2000;3532504;0.693
2000;3532603;0.701
2000;3532702;0.607
2000;3532801;0.6659999999999999
2000;3532827;0.525
2000;3532843;0.612
2000;3532868;0.633
2000;3532900;0.6779999999999999
2000;3533007;0.654
2000;3533106;0.639
2000;3533205;0.644
2000;3533254;0.593
2000;3533304;0.6629999999999999
2000;3533403;0.705
2000;3533502;0.679
2000;3533601;0.643
2000;3533700;0.628
2000;3533809;0.631
2000;3533908;0.6859999999999999
2000;3534005;0.615
2000;3534104;0.667
2000;3534203;0.669
2000;3534302;0.701
2000;3534401;0.706
2000;3534500;0.684
2000;3534609;0.705
2000;3534708;0.696
2000;3534757;0.6679999999999999
2000;3534807;0.578
2000;3534906;0.66
2000;3535002;0.635
2000;3535101;0.574
2000;3535200;0.653
2000;3535309;0.6709999999999999
2000;3535408;0.635
2000;3535507;0.6629999999999999
2000;3535606;0.623
2000;3535705;0.631
2000;3535804;0.613
2000;3535903;0.644
2000;3536000;0.625
2000;3536109;0.627
2000;3536208;0.623
2000;3536257;0.6459999999999999
2000;3536307;0.6579999999999999
2000;3536406;0.603
2000;3536505;0.722
2000;3536570;0.63
2000;3536604;0.643
2000;3536703;0.6629999999999999
2000;3536802;0.5479999999999999
2000;3536901;0.611
2000;3537008;0.626
2000;3537107;0.667
2000;3537156;0.73
2000;3537206;0.595
2000;3537305;0.6859999999999999
2000;3537404;0.664
2000;3537503;0.648
2000;3537602;0.655
2000;3537701;0.644
2000;3537800;0.617
2000;3537909;0.623
2000;3538006;0.6940000000000001
2000;3538105;0.645
2000;3538204;0.613
2000;3538303;0.619
2000;3538501;0.69
2000;3538600;0.62
2000;3538709;0.71
2000;3538808;0.667
2000;3538907;0.669
2000;3539004;0.674
2000;3539103;0.621
2000;3539202;0.6679999999999999
2000;3539301;0.715
2000;3539400;0.6829999999999999
2000;3539509;0.627
2000;3539608;0.605
2000;3539707;0.564
2000;3539806;0.6990000000000001
2000;3539905;0.7
2000;3540002;0.7190000000000001
2000;3540101;0.669
2000;3540200;0.595
2000;3540259;0.602
2000;3540309;0.621
2000;3540408;0.601
2000;3540507;0.619
2000;3540606;0.6459999999999999
2000;3540705;0.688
2000;3540754;0.6
2000;3540804;0.674
2000;3540853;0.57
2000;3540903;0.644
2000;3541000;0.6859999999999999
2000;3541059;0.621
2000;3541109;0.642
2000;3541208;0.6709999999999999
2000;3541307;0.665
2000;3541406;0.746
2000;3541505;0.701
2000;3541604;0.653
2000;3541653;0.5670000000000001
2000;3541703;0.653
2000;3541802;0.5720000000000001
2000;3541901;0.615
2000;3542008;0.634
2000;3542107;0.648
2000;3542206;0.68
2000;3542305;0.552
2000;3542404;0.691
2000;3542503;0.64
2000;3542602;0.65
2000;3542701;0.62
2000;3542800;0.574
2000;3542909;0.645
2000;3543006;0.462
2000;3543105;0.5720000000000001
2000;3543204;0.603
2000;3543238;0.612
2000;3543253;0.56
2000;3543303;0.718
2000;3543402;0.733
2000;3543501;0.555
2000;3543600;0.624
2000;3543709;0.634
2000;3543808;0.655
2000;3543907;0.7340000000000001
2000;3544004;0.664
2000;3544103;0.625
2000;3544202;0.602
2000;3544251;0.688
2000;3544301;0.642
2000;3544400;0.637
2000;3544509;0.677
2000;3544608;0.623
2000;3544707;0.601
2000;3544806;0.647
2000;3544905;0.659
2000;3545001;0.621
2000;3545100;0.607
2000;3545159;0.7509999999999999
2000;3545209;0.693
2000;3545308;0.63
2000;3545407;0.623
2000;3545506;0.6459999999999999
2000;3545605;0.643
2000;3545704;0.657
2000;3545803;0.688
2000;3546009;0.657
2000;3546108;0.608
2000;3546207;0.691
2000;3546256;0.674
2000;3546306;0.632
2000;3546405;0.672
2000;3546504;0.644
2000;3546603;0.706
2000;3546702;0.644
2000;3546801;0.628
2000;3546900;0.669
2000;3547007;0.59
2000;3547106;0.631
2000;3547205;0.6829999999999999
2000;3547304;0.713
2000;3547403;0.632
2000;3547502;0.721
2000;3547601;0.655
2000;3547650;0.6729999999999999
2000;3547700;0.684
2000;3547809;0.738
2000;3547908;0.607
2000;3548005;0.619
2000;3548054;0.659
2000;3548104;0.615
2000;3548203;0.616
2000;3548302;0.6659999999999999
2000;3548401;0.642
2000;3548500;0.785
2000;3548609;0.601
2000;3548708;0.74
2000;3548807;0.82
2000;3548906;0.736
2000;3549003;0.631
2000;3549102;0.722
2000;3549201;0.642
2000;3549250;0.677
2000;3549300;0.6409999999999999
2000;3549409;0.6859999999999999
2000;3549508;0.581
2000;3549607;0.614
2000;3549706;0.701
2000;3549805;0.745
2000;3549904;0.7390000000000001
2000;3549953;0.6
2000;3550001;0.575
2000;3550100;0.645
2000;3550209;0.5870000000000001
2000;3550308;0.733
2000;3550407;0.677
2000;3550506;0.599
2000;3550605;0.69
2000;3550704;0.6629999999999999
2000;3550803;0.606
2000;3550902;0.6890000000000001
2000;3551009;0.6890000000000001
2000;3551108;0.598
2000;3551207;0.534
2000;3551306;0.6709999999999999
2000;3551405;0.596
2000;3551504;0.612
2000;3551603;0.7040000000000001
2000;3551702;0.6920000000000001
2000;3551801;0.546
2000;3551900;0.638
2000;3552007;0.574
2000;3552106;0.63
2000;3552205;0.721
2000;3552304;0.649
2000;3552403;0.6579999999999999
2000;3552502;0.662
2000;3552551;0.591
2000;3552601;0.6579999999999999
2000;3552700;0.606
2000;3552809;0.6890000000000001
2000;3552908;0.621
2000;3553005;0.611
2000;3553104;0.62
2000;3553203;0.6970000000000001
2000;3553302;0.621
2000;3553401;0.6679999999999999
2000;3553500;0.579
2000;3553609;0.643
2000;3553658;0.627
2000;3553708;0.664
2000;3553807;0.591
2000;3553856;0.498
2000;3553906;0.611
2000;3553955;0.654
2000;3554003;0.672
2000;3554102;0.7340000000000001
2000;3554201;0.54
2000;3554300;0.625
2000;3554409;0.609
2000;3554508;0.698
2000;3554607;0.593
2000;3554656;0.575
2000;3554706;0.667
2000;3554755;0.5710000000000001
2000;3554805;0.705
2000;3554904;0.6459999999999999
2000;3554953;0.604
2000;3555000;0.691
2000;3555109;0.713
2000;3555208;0.67
2000;3555307;0.653
2000;3555356;0.596
2000;3555406;0.633
2000;3555505;0.586
2000;3555604;0.652
2000;3555703;0.597
2000;3555802;0.655
2000;3555901;0.645
2000;3556008;0.6859999999999999
2000;3556107;0.6509999999999999
2000;3556206;0.741
2000;3556305;0.669
2000;3556354;0.596
2000;3556404;0.635
2000;3556453;0.659
2000;3556503;0.6459999999999999
2000;3556602;0.665
2000;3556701;0.7490000000000001
2000;3556800;0.6459999999999999
2000;3556909;0.6679999999999999
2000;3556958;0.5710000000000001
2000;3557006;0.688
2000;3557105;0.723
2000;3557154;0.64
2000;3557204;0.642
2000;3557303;0.638
2000;4100103;0.5529999999999999
2000;4100202;0.542
2000;4100301;0.513
2000;4100400;0.583
2000;4100459;0.496
2000;4100509;0.61
2000;4100608;0.607
2000;4100707;0.5870000000000001
2000;4100806;0.6459999999999999
2000;4100905;0.5920000000000001
2000;4101002;0.615
2000;4101051;0.595
2000;4101101;0.644
2000;4101150;0.629
2000;4101200;0.5820000000000001
2000;4101309;0.495
2000;4101408;0.669
2000;4101507;0.669
2000;4101606;0.631
2000;4101655;0.5429999999999999
2000;4101705;0.602
2000;4101804;0.628
2000;4101853;0.517
2000;4101903;0.618
2000;4102000;0.6779999999999999
2000;4102109;0.639
