,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,737856.57,1600105,AP
1,1,2001.0,864650.18,1600105,AP
2,2,2002.0,1053853.71,1600105,AP
3,3,2003.0,1064542.99,1600105,AP
4,4,2004.0,1175240.31,1600105,AP
5,5,2005.0,1473194.95,1600105,AP
6,6,2006.0,1538830.59,1600105,AP
7,7,2007.0,1772983.08,1600105,AP
8,8,2008.0,2119820.46,1600105,AP
9,9,2009.0,2004531.99,1600105,AP
10,10,2010.0,2128705.47,1600105,AP
11,11,2011.0,2588901.42,1600105,AP
12,12,2012.0,2599080.83,1600105,AP
13,13,2013.0,2795207.05,1600105,AP
14,14,2014.0,2967779.71,1600105,AP
15,15,2015.0,3123897.69,1600105,AP
16,16,2016.0,589379.68,1600105,AP
17,17,2000.0,879465.47,1600204,AP
18,18,2001.0,1039526.2,1600204,AP
19,19,2002.0,1256389.27,1600204,AP
20,20,2003.0,1232092.15,1600204,AP
21,21,2004.0,1319172.9,1600204,AP
22,22,2005.0,1603033.12,1600204,AP
23,23,2006.0,1622171.82,1600204,AP
24,24,2007.0,1807456.19,1600204,AP
25,25,2008.0,2119820.46,1600204,AP
26,26,2009.0,2004531.99,1600204,AP
27,27,2010.0,2128705.47,1600204,AP
28,28,2011.0,2588901.42,1600204,AP
29,29,2012.0,2599080.83,1600204,AP
30,30,2013.0,2795207.05,1600204,AP
31,31,2014.0,2967779.71,1600204,AP
32,32,2015.0,3123897.69,1600204,AP
33,33,2016.0,589379.68,1600204,AP
34,34,2000.0,737856.57,1600212,AP
35,35,2001.0,864650.18,1600212,AP
36,36,2002.0,1053853.71,1600212,AP
37,37,2003.0,1064542.99,1600212,AP
38,38,2004.0,1175240.31,1600212,AP
39,39,2005.0,1473194.95,1600212,AP
40,40,2006.0,1538830.59,1600212,AP
41,41,2007.0,1772983.08,1600212,AP
42,42,2008.0,2119820.46,1600212,AP
43,43,2009.0,2004531.99,1600212,AP
44,44,2010.0,2128705.47,1600212,AP
45,45,2011.0,2588901.42,1600212,AP
46,46,2012.0,2599080.83,1600212,AP
47,47,2013.0,2795207.05,1600212,AP
48,48,2014.0,2967779.71,1600212,AP
49,49,2015.0,3123897.69,1600212,AP
50,50,2016.0,589379.68,1600212,AP
51,51,2000.0,737856.57,1600238,AP
52,52,2001.0,864650.18,1600238,AP
53,53,2002.0,1053853.71,1600238,AP
54,54,2003.0,1064542.99,1600238,AP
55,55,2004.0,1175240.31,1600238,AP
56,56,2005.0,1473194.95,1600238,AP
57,57,2006.0,1538830.59,1600238,AP
58,58,2007.0,1772983.08,1600238,AP
59,59,2008.0,2119820.46,1600238,AP
60,60,2009.0,2004531.99,1600238,AP
61,61,2010.0,2128705.47,1600238,AP
62,62,2011.0,2588901.42,1600238,AP
63,63,2012.0,2599080.83,1600238,AP
64,64,2013.0,2795207.05,1600238,AP
65,65,2014.0,2967779.71,1600238,AP
66,66,2015.0,3123897.69,1600238,AP
67,67,2016.0,589379.68,1600238,AP
68,68,2000.0,737856.57,1600253,AP
69,69,2001.0,864650.18,1600253,AP
70,70,2002.0,1053853.71,1600253,AP
71,71,2003.0,1064542.99,1600253,AP
72,72,2004.0,1175240.31,1600253,AP
73,73,2005.0,1473194.95,1600253,AP
74,74,2006.0,1538830.59,1600253,AP
75,75,2007.0,1772983.08,1600253,AP
76,76,2008.0,2119820.46,1600253,AP
77,77,2009.0,2004531.99,1600253,AP
78,78,2010.0,2128705.47,1600253,AP
79,79,2011.0,2588901.42,1600253,AP
80,80,2012.0,2599080.83,1600253,AP
81,81,2013.0,2795207.05,1600253,AP
82,82,2014.0,2967779.71,1600253,AP
83,83,2015.0,3123897.69,1600253,AP
84,84,2016.0,589379.68,1600253,AP
85,85,2000.0,1721664.63,1600279,AP
86,86,2001.0,2017516.38,1600279,AP
87,87,2002.0,2458991.19,1600279,AP
88,88,2003.0,2838358.51,1600279,AP
89,89,2004.0,3133973.23,1600279,AP
90,90,2005.0,3928518.99,1600279,AP
91,91,2006.0,4103547.07,1600279,AP
92,92,2007.0,4727953.99,1600279,AP
93,93,2008.0,6359460.64,1600279,AP
94,94,2009.0,6013595.08,1600279,AP
95,95,2010.0,6386115.7,1600279,AP
96,96,2011.0,7766703.49,1600279,AP
97,97,2012.0,7797241.93,1600279,AP
98,98,2013.0,8385620.55,1600279,AP
99,99,2014.0,8903338.5,1600279,AP
100,100,2015.0,10412991.62,1600279,AP
101,101,2016.0,1964598.73,1600279,AP
102,102,2000.0,30463952.77,1600303,AP
103,103,2001.0,38810091.69,1600303,AP
104,104,2002.0,48003053.03,1600303,AP
105,105,2003.0,49903266.24,1600303,AP
106,106,2004.0,55016599.96,1600303,AP
107,107,2005.0,61721400.21,1600303,AP
108,108,2006.0,77692225.75,1600303,AP
109,109,2007.0,75136139.08,1600303,AP
110,110,2008.0,112042089.06,1600303,AP
111,111,2009.0,91445739.83,1600303,AP
112,112,2010.0,100165896.82,1600303,AP
113,113,2011.0,124607911.18,1600303,AP
114,114,2012.0,128816106.44,1600303,AP
115,115,2013.0,157686749.54,1600303,AP
116,116,2014.0,174431735.64,1600303,AP
117,117,2015.0,184862105.78,1600303,AP
118,118,2016.0,35881770.27,1600303,AP
119,119,2000.0,983808.62,1600402,AP
120,120,2001.0,1152866.77,1600402,AP
121,121,2002.0,1405137.96,1600402,AP
122,122,2003.0,1419390.49,1600402,AP
123,123,2004.0,1566986.88,1600402,AP
124,124,2005.0,1964259.71,1600402,AP
125,125,2006.0,2562923.02,1600402,AP
126,126,2007.0,2954971.42,1600402,AP
127,127,2008.0,3533033.91,1600402,AP
128,128,2009.0,3340886.3,1600402,AP
