,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,1893612.66,1300029,AM
1,1,2001.0,2178295.83,1300029,AM
2,2,2002.0,2089640.56,1300029,AM
3,3,2003.0,2162449.71,1300029,AM
4,4,2004.0,2363674.05,1300029,AM
5,5,2005.0,3613577.58,1300029,AM
6,6,2006.0,4000238.81,1300029,AM
7,7,2007.0,4509287.69,1300029,AM
8,8,2008.0,4547886.94,1300029,AM
9,9,2009.0,4218285.3,1300029,AM
10,10,2010.0,4526135.46,1300029,AM
11,11,2011.0,6846253.27,1300029,AM
12,12,2012.0,6995195.87,1300029,AM
13,13,2013.0,7490914.62,1300029,AM
14,14,2014.0,7897568.96,1300029,AM
15,15,2015.0,8371428.85,1300029,AM
16,16,2016.0,1607907.28,1300029,AM
17,17,2000.0,1136167.81,1300060,AM
18,18,2001.0,1299548.37,1300060,AM
19,19,2002.0,1566330.77,1300060,AM
20,20,2003.0,1621538.55,1300060,AM
21,21,2004.0,1772755.58,1300060,AM
22,22,2005.0,2172116.03,1300060,AM
23,23,2006.0,2401526.9,1300060,AM
24,24,2007.0,2705572.82,1300060,AM
25,25,2008.0,3410915.28,1300060,AM
26,26,2009.0,3163714.05,1300060,AM
27,27,2010.0,3394601.64,1300060,AM
28,28,2011.0,4107752.1,1300060,AM
29,29,2012.0,4197117.65,1300060,AM
30,30,2013.0,4494548.86,1300060,AM
31,31,2014.0,6318055.19,1300060,AM
32,32,2015.0,6697143.13,1300060,AM
33,33,2016.0,1286325.82,1300060,AM
34,34,2000.0,1136167.81,1300086,AM
35,35,2001.0,1299548.37,1300086,AM
36,36,2002.0,1566330.77,1300086,AM
37,37,2003.0,1621538.55,1300086,AM
38,38,2004.0,1772755.58,1300086,AM
39,39,2005.0,2172116.03,1300086,AM
40,40,2006.0,2401526.9,1300086,AM
41,41,2007.0,2705572.82,1300086,AM
42,42,2008.0,3410915.28,1300086,AM
43,43,2009.0,3163714.05,1300086,AM
44,44,2010.0,3394601.64,1300086,AM
45,45,2011.0,5477002.63,1300086,AM
46,46,2012.0,5596156.82,1300086,AM
47,47,2013.0,5992731.67,1300086,AM
48,48,2014.0,6318055.19,1300086,AM
49,49,2015.0,6697143.13,1300086,AM
50,50,2016.0,1286325.82,1300086,AM
51,51,2000.0,1644953.74,1300102,AM
52,52,2001.0,1918467.38,1300102,AM
53,53,2002.0,2338556.53,1300102,AM
54,54,2003.0,2355728.89,1300102,AM
55,55,2004.0,2522570.85,1300102,AM
56,56,2005.0,3400239.66,1300102,AM
57,57,2006.0,4568082.48,1300102,AM
58,58,2007.0,3652052.79,1300102,AM
59,59,2008.0,5684858.53,1300102,AM
60,60,2009.0,5272856.44,1300102,AM
61,61,2010.0,5657669.25,1300102,AM
62,62,2011.0,6846253.27,1300102,AM
63,63,2012.0,6995195.87,1300102,AM
64,64,2013.0,8989097.44,1300102,AM
65,65,2014.0,9477082.65,1300102,AM
66,66,2015.0,10045714.55,1300102,AM
67,67,2016.0,1929488.71,1300102,AM
68,68,2000.0,2002552.23,1300144,AM
69,69,2001.0,2332884.27,1300144,AM
70,70,2002.0,2846896.61,1300144,AM
71,71,2003.0,2879205.24,1300144,AM
72,72,2004.0,3286285.76,1300144,AM
73,73,2005.0,4342763.5,1300144,AM
74,74,2006.0,4802393.12,1300144,AM
75,75,2007.0,5411145.12,1300144,AM
76,76,2008.0,6821830.15,1300144,AM
77,77,2009.0,6327427.72,1300144,AM
78,78,2010.0,6789203.06,1300144,AM
79,79,2011.0,8215503.83,1300144,AM
80,80,2012.0,8394234.98,1300144,AM
81,81,2013.0,8989097.44,1300144,AM
82,82,2014.0,9477082.65,1300144,AM
83,83,2015.0,10045714.55,1300144,AM
84,84,2016.0,1929488.71,1300144,AM
85,85,2000.0,1287355.2,1300201,AM
86,86,2001.0,1504050.57,1300201,AM
87,87,2002.0,1830216.4,1300201,AM
88,88,2003.0,2161718.59,1300201,AM
89,89,2004.0,2363674.05,1300201,AM
90,90,2005.0,2896154.46,1300201,AM
91,91,2006.0,3202035.73,1300201,AM
92,92,2007.0,3607430.21,1300201,AM
93,93,2008.0,5684858.53,1300201,AM
94,94,2009.0,5272856.44,1300201,AM
95,95,2010.0,5657669.25,1300201,AM
96,96,2011.0,6846253.27,1300201,AM
97,97,2012.0,6995195.87,1300201,AM
98,98,2013.0,7490914.62,1300201,AM
99,99,2014.0,9477082.65,1300201,AM
100,100,2015.0,10045714.55,1300201,AM
101,101,2016.0,1929488.71,1300201,AM
102,102,2000.0,3029779.94,1300300,AM
103,103,2001.0,3255061.21,1300300,AM
104,104,2002.0,3655970.92,1300300,AM
105,105,2003.0,3783987.72,1300300,AM
106,106,2004.0,4136429.25,1300300,AM
107,107,2005.0,5068269.93,1300300,AM
108,108,2006.0,5603562.07,1300300,AM
109,109,2007.0,6313002.5,1300300,AM
110,110,2008.0,7958801.83,1300300,AM
111,111,2009.0,8436570.21,1300300,AM
112,112,2010.0,9052270.63,1300300,AM
113,113,2011.0,10954005.0,1300300,AM
114,114,2012.0,11192313.25,1300300,AM
115,115,2013.0,11985463.13,1300300,AM
116,116,2014.0,12636110.07,1300300,AM
117,117,2015.0,13394285.91,1300300,AM
118,118,2016.0,2572651.61,1300300,AM
119,119,2000.0,2272335.03,1300409,AM
120,120,2001.0,2809496.49,1300409,AM
121,121,2002.0,3653571.61,1300409,AM
122,122,2003.0,3783190.78,1300409,AM
123,123,2004.0,4136429.25,1300409,AM
124,124,2005.0,5068269.93,1300409,AM
125,125,2006.0,6401374.03,1300409,AM
126,126,2007.0,7214859.89,1300409,AM
127,127,2008.0,8646976.52,1300409,AM
128,128,2009.0,8051426.94,1300409,AM
129,129,2010.0,9016806.63,1300409,AM
130,130,2011.0,9856708.53,1300409,AM
131,131,2012.0,9793274.13,1300409,AM
132,132,2013.0,11695087.06,1300409,AM
133,133,2014.0,12636110.07,1300409,AM
134,134,2015.0,12580906.61,1300409,AM
135,135,2016.0,2572651.61,1300409,AM
136,136,2000.0,2272335.03,1300508,AM
137,137,2001.0,2599096.29,1300508,AM
138,138,2002.0,3132661.17,1300508,AM
139,139,2003.0,3782950.45,1300508,AM
