,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,1237974.43,2500205,PB
1,1,2001.0,1458291.05,2500205,PB
2,2,2002.0,1784327.62,2500205,PB
3,3,2003.0,1804543.87,2500205,PB
4,4,2004.0,1932181.45,2500205,PB
5,5,2005.0,2338985.39,2500205,PB
6,6,2006.0,2504951.6,2500205,PB
7,7,2007.0,2790088.57,2500205,PB
8,8,2008.0,3753814.17,2500205,PB
9,9,2009.0,3526977.74,2500205,PB
10,10,2010.0,3785387.76,2500205,PB
11,11,2011.0,4647067.02,2500205,PB
12,12,2012.0,4791429.37,2500205,PB
13,13,2013.0,5136700.09,2500205,PB
14,14,2014.0,5556370.74,2500205,PB
15,15,2015.0,5917452.85,2500205,PB
16,16,2016.0,1139933.79,2500205,PB
17,17,2000.0,2819829.92,2500304,PB
18,18,2001.0,3318391.45,2500304,PB
19,19,2002.0,4064249.57,2500304,PB
20,20,2003.0,4124647.61,2500304,PB
21,21,2004.0,4432650.79,2500304,PB
22,22,2005.0,5386495.91,2500304,PB
23,23,2006.0,5792519.45,2500304,PB
24,24,2007.0,6480195.03,2500304,PB
25,25,2008.0,8758899.14,2500304,PB
26,26,2009.0,8229614.18,2500304,PB
27,27,2010.0,8832570.99,2500304,PB
28,28,2011.0,10843155.92,2500304,PB
29,29,2012.0,11180001.47,2500304,PB
30,30,2013.0,11985633.18,2500304,PB
31,31,2014.0,12964864.79,2500304,PB
32,32,2015.0,13807389.58,2500304,PB
33,33,2016.0,2659845.44,2500304,PB
34,34,2000.0,2269619.39,2500403,PB
35,35,2001.0,2663720.7,2500403,PB
36,36,2002.0,3271112.0,2500403,PB
37,37,2003.0,3351225.27,2500403,PB
38,38,2004.0,3637046.91,2500403,PB
39,39,2005.0,4464563.01,2500403,PB
40,40,2006.0,4852801.66,2500403,PB
41,41,2007.0,5490144.35,2500403,PB
42,42,2008.0,7507627.93,2500403,PB
43,43,2009.0,7053955.05,2500403,PB
44,44,2010.0,7570775.24,2500403,PB
45,45,2011.0,9294133.64,2500403,PB
46,46,2012.0,9582858.49,2500403,PB
47,47,2013.0,10273399.92,2500403,PB
48,48,2014.0,11112741.28,2500403,PB
49,49,2015.0,11834905.39,2500403,PB
50,50,2016.0,2279867.51,2500403,PB
51,51,2000.0,1581856.09,2500502,PB
52,52,2001.0,1860100.94,2500502,PB
53,53,2002.0,2279922.51,2500502,PB
54,54,2003.0,2320104.35,2500502,PB
55,55,2004.0,2500469.97,2500502,PB
56,56,2005.0,3047511.27,2500502,PB
57,57,2006.0,3287568.38,2500502,PB
58,58,2007.0,3690107.16,2500502,PB
59,59,2008.0,5005085.37,2500502,PB
60,60,2009.0,4702636.92,2500502,PB
61,61,2010.0,5047183.63,2500502,PB
62,62,2011.0,6196089.16,2500502,PB
63,63,2012.0,7985715.42,2500502,PB
64,64,2013.0,8561166.61,2500502,PB
65,65,2014.0,9260617.8,2500502,PB
66,66,2015.0,9862421.26,2500502,PB
67,67,2016.0,1899889.6,2500502,PB
68,68,2000.0,1124111.21,2500536,PB
69,69,2001.0,1301873.27,2500536,PB
70,70,2002.0,1609101.23,2500536,PB
71,71,2003.0,1710632.65,2500536,PB
72,72,2004.0,1916504.37,2500536,PB
73,73,2005.0,2427471.52,2500536,PB
74,74,2006.0,2727850.44,2500536,PB
75,75,2007.0,3176354.47,2500536,PB
76,76,2008.0,3753814.17,2500536,PB
77,77,2009.0,3526977.74,2500536,PB
78,78,2010.0,3785387.76,2500536,PB
79,79,2011.0,4647067.02,2500536,PB
80,80,2012.0,4791429.37,2500536,PB
81,81,2013.0,5136700.09,2500536,PB
82,82,2014.0,5556370.74,2500536,PB
83,83,2015.0,5917452.85,2500536,PB
84,84,2016.0,1139933.79,2500536,PB
85,85,2000.0,1124111.21,2500577,PB
86,86,2001.0,1301873.27,2500577,PB
87,87,2002.0,1609101.23,2500577,PB
88,88,2003.0,1710632.65,2500577,PB
89,89,2004.0,1916504.37,2500577,PB
90,90,2005.0,2427471.52,2500577,PB
91,91,2006.0,2727850.44,2500577,PB
92,92,2007.0,3176354.47,2500577,PB
93,93,2008.0,3753814.17,2500577,PB
94,94,2009.0,3526977.74,2500577,PB
95,95,2010.0,3785387.76,2500577,PB
96,96,2011.0,4647067.02,2500577,PB
97,97,2012.0,4791429.37,2500577,PB
98,98,2013.0,5136700.09,2500577,PB
99,99,2014.0,5556370.74,2500577,PB
100,100,2015.0,5917452.85,2500577,PB
101,101,2016.0,1139933.79,2500577,PB
102,102,2000.0,1873518.3,2500601,PB
103,103,2001.0,2169788.39,2500601,PB
104,104,2002.0,2681835.04,2500601,PB
105,105,2003.0,2851054.02,2500601,PB
106,106,2004.0,3194173.52,2500601,PB
107,107,2005.0,4847833.3,2500601,PB
108,108,2006.0,5453228.32,2500601,PB
109,109,2007.0,6352708.29,2500601,PB
110,110,2008.0,7507627.93,2500601,PB
111,111,2009.0,7053955.05,2500601,PB
112,112,2010.0,7570775.24,2500601,PB
113,113,2011.0,9294133.64,2500601,PB
114,114,2012.0,9582858.49,2500601,PB
115,115,2013.0,10273399.92,2500601,PB
116,116,2014.0,11112741.28,2500601,PB
117,117,2015.0,11834905.39,2500601,PB
118,118,2016.0,2279867.51,2500601,PB
119,119,2000.0,1124111.21,2500734,PB
120,120,2001.0,1301873.27,2500734,PB
121,121,2002.0,1609101.23,2500734,PB
122,122,2003.0,1710632.65,2500734,PB
123,123,2004.0,1916504.37,2500734,PB
124,124,2005.0,2427471.52,2500734,PB
125,125,2006.0,2727850.44,2500734,PB
126,126,2007.0,3176354.47,2500734,PB
127,127,2008.0,3753814.17,2500734,PB
128,128,2009.0,3526977.74,2500734,PB
129,129,2010.0,3785387.76,2500734,PB
