,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,1701969.76,2900207,BA
1,1,2001.0,2104736.88,2900207,BA
2,2,2002.0,2846775.36,2900207,BA
3,3,2003.0,3003130.96,2900207,BA
4,4,2004.0,3352850.4,2900207,BA
5,5,2005.0,4233290.7,2900207,BA
6,6,2006.0,4706131.78,2900207,BA
7,7,2007.0,5443895.52,2900207,BA
8,8,2008.0,7937162.41,2900207,BA
9,9,2009.0,7413794.32,2900207,BA
10,10,2010.0,7959622.18,2900207,BA
11,11,2011.0,9882761.76,2900207,BA
12,12,2012.0,10189376.7,2900207,BA
13,13,2013.0,10961919.43,2900207,BA
14,14,2014.0,11616421.97,2900207,BA
15,15,2015.0,12370275.64,2900207,BA
16,16,2016.0,2388466.5,2900207,BA
17,17,2000.0,1980910.8,2900108,BA
18,18,2001.0,1958127.57,2900108,BA
19,19,2002.0,1929949.87,2900108,BA
20,20,2003.0,1947741.49,2900108,BA
21,21,2004.0,2081987.38,2900108,BA
22,22,2005.0,2515449.04,2900108,BA
23,23,2006.0,2686645.03,2900108,BA
24,24,2007.0,2979917.99,2900108,BA
25,25,2008.0,3968581.41,2900108,BA
26,26,2009.0,3706897.26,2900108,BA
27,27,2010.0,3979811.24,2900108,BA
28,28,2011.0,4941381.03,2900108,BA
29,29,2012.0,5094688.5,2900108,BA
30,30,2013.0,5480959.88,2900108,BA
31,31,2014.0,5808211.13,2900108,BA
32,32,2015.0,6185138.0,2900108,BA
33,33,2016.0,1194233.23,2900108,BA
34,34,2000.0,1701969.76,2900306,BA
35,35,2001.0,2104736.88,2900306,BA
36,36,2002.0,2846775.36,2900306,BA
37,37,2003.0,3003130.96,2900306,BA
38,38,2004.0,3352850.4,2900306,BA
39,39,2005.0,4233290.7,2900306,BA
40,40,2006.0,4706131.78,2900306,BA
41,41,2007.0,5443895.52,2900306,BA
42,42,2008.0,6614302.11,2900306,BA
43,43,2009.0,6178161.92,2900306,BA
44,44,2010.0,6633018.5,2900306,BA
45,45,2011.0,8235634.88,2900306,BA
46,46,2012.0,8491147.24,2900306,BA
47,47,2013.0,9134932.92,2900306,BA
48,48,2014.0,9680351.68,2900306,BA
49,49,2015.0,10308563.12,2900306,BA
50,50,2016.0,1990388.75,2900306,BA
51,51,2000.0,1701969.76,2900355,BA
52,52,2001.0,2104736.88,2900355,BA
53,53,2002.0,2846775.36,2900355,BA
54,54,2003.0,3003130.96,2900355,BA
55,55,2004.0,3352850.4,2900355,BA
56,56,2005.0,4233290.7,2900355,BA
57,57,2006.0,4706131.78,2900355,BA
58,58,2007.0,5443895.52,2900355,BA
59,59,2008.0,6614302.11,2900355,BA
60,60,2009.0,6178161.92,2900355,BA
61,61,2010.0,6633018.5,2900355,BA
62,62,2011.0,8235634.88,2900355,BA
63,63,2012.0,8491147.24,2900355,BA
64,64,2013.0,9134932.92,2900355,BA
65,65,2014.0,9680351.68,2900355,BA
66,66,2015.0,12370275.64,2900355,BA
67,67,2016.0,2388466.5,2900355,BA
68,68,2000.0,1188546.7,2900603,BA
69,69,2001.0,1369708.04,2900603,BA
70,70,2002.0,1708595.56,2900603,BA
71,71,2003.0,1802054.92,2900603,BA
72,72,2004.0,2011710.45,2900603,BA
73,73,2005.0,2539974.57,2900603,BA
74,74,2006.0,2823679.36,2900603,BA
75,75,2007.0,3266337.65,2900603,BA
76,76,2008.0,3968581.41,2900603,BA
77,77,2009.0,3706897.26,2900603,BA
78,78,2010.0,3979811.24,2900603,BA
79,79,2011.0,4941381.03,2900603,BA
80,80,2012.0,5094688.5,2900603,BA
81,81,2013.0,5480959.88,2900603,BA
82,82,2014.0,5808211.13,2900603,BA
83,83,2015.0,6185138.0,2900603,BA
84,84,2016.0,1194233.23,2900603,BA
85,85,2000.0,6511882.52,2900702,BA
86,86,2001.0,7824960.73,2900702,BA
87,87,2002.0,10249608.66,2900702,BA
88,88,2003.0,10811674.75,2900702,BA
89,89,2004.0,12070260.35,2900702,BA
90,90,2005.0,15239844.86,2900702,BA
91,91,2006.0,16942073.17,2900702,BA
92,92,2007.0,19598022.63,2900702,BA
93,93,2008.0,23811486.4,2900702,BA
94,94,2009.0,22241381.97,2900702,BA
95,95,2010.0,23878865.7,2900702,BA
96,96,2011.0,29648284.67,2900702,BA
97,97,2012.0,52269717.15,2900702,BA
98,98,2013.0,56048109.22,2900702,BA
99,99,2014.0,59291491.52,2900702,BA
100,100,2015.0,65126302.02,2900702,BA
101,101,2016.0,12557768.04,2900702,BA
102,102,2000.0,2071963.07,2900801,BA
103,103,2001.0,2544754.23,2900801,BA
104,104,2002.0,3416224.08,2900801,BA
105,105,2003.0,3603788.19,2900801,BA
106,106,2004.0,4023420.43,2900801,BA
107,107,2005.0,5079948.56,2900801,BA
108,108,2006.0,6585522.59,2900801,BA
109,109,2007.0,7621453.57,2900801,BA
110,110,2008.0,7937162.41,2900801,BA
111,111,2009.0,7413794.32,2900801,BA
112,112,2010.0,7959622.18,2900801,BA
113,113,2011.0,9882761.76,2900801,BA
114,114,2012.0,10189376.7,2900801,BA
115,115,2013.0,10961919.43,2900801,BA
116,116,2014.0,11616421.97,2900801,BA
117,117,2015.0,12370275.64,2900801,BA
118,118,2016.0,2388466.5,2900801,BA
119,119,2000.0,1331976.41,2900900,BA
120,120,2001.0,1563384.48,2900900,BA
121,121,2002.0,1927894.27,2900900,BA
122,122,2003.0,1947058.75,2900900,BA
123,123,2004.0,2081987.38,2900900,BA
124,124,2005.0,2515449.04,2900900,BA
125,125,2006.0,2686645.03,2900900,BA
126,126,2007.0,2979917.99,2900900,BA
127,127,2008.0,3968581.41,2900900,BA
128,128,2009.0,3706897.26,2900900,BA
129,129,2010.0,3979811.24,2900900,BA
130,130,2011.0,4941381.03,2900900,BA
131,131,2012.0,5094688.5,2900900,BA
132,132,2013.0,5480959.88,2900900,BA
133,133,2014.0,5808211.13,2900900,BA
134,134,2015.0,6185138.0,2900900,BA
135,135,2016.0,1194233.23,2900900,BA
136,136,2000.0,3169456.97,2901007,BA
137,137,2001.0,3652553.89,2901007,BA
138,138,2002.0,4556253.88,2901007,BA
139,139,2003.0,4805478.78,2901007,BA
140,140,2004.0,5364560.49,2901007,BA
141,141,2005.0,6773264.67,2901007,BA
142,142,2006.0,7529810.53,2901007,BA
143,143,2007.0,8710232.58,2901007,BA
144,144,2008.0,10582883.05,2901007,BA
145,145,2009.0,9885058.86,2901007,BA
146,146,2010.0,10612829.45,2901007,BA
147,147,2011.0,13177015.56,2901007,BA
148,148,2012.0,13585835.49,2901007,BA
149,149,2013.0,14615892.46,2901007,BA
150,150,2014.0,15488562.6,2901007,BA
151,151,2015.0,18555413.31,2901007,BA
152,152,2016.0,3582699.69,2901007,BA
153,153,2000.0,2773274.88,2901106,BA
154,154,2001.0,3195984.7,2901106,BA
155,155,2002.0,3986722.33,2901106,BA
156,156,2003.0,4204793.96,2901106,BA
157,157,2004.0,4693990.39,2901106,BA
158,158,2005.0,5926606.7,2901106,BA
159,159,2006.0,6588584.34,2901106,BA
160,160,2007.0,7621453.57,2901106,BA
161,161,2008.0,7937162.41,2901106,BA
162,162,2009.0,8649426.58,2901106,BA
163,163,2010.0,9286225.79,2901106,BA
164,164,2011.0,11529888.65,2901106,BA
165,165,2012.0,11887606.02,2901106,BA
166,166,2013.0,12788905.93,2901106,BA
167,167,2014.0,13552492.28,2901106,BA
168,168,2015.0,14431988.29,2901106,BA
169,169,2016.0,2786544.21,2901106,BA
170,170,2000.0,1923965.78,2901155,BA
171,171,2001.0,2329517.79,2901155,BA
172,172,2002.0,2998366.77,2901155,BA
173,173,2003.0,3059457.5,2901155,BA
174,174,2004.0,3306685.52,2901155,BA
175,175,2005.0,4039408.22,2901155,BA
176,176,2006.0,4365408.67,2901155,BA
177,177,2007.0,4902424.3,2901155,BA
178,178,2008.0,6614302.11,2901155,BA
179,179,2009.0,6178161.92,2901155,BA
180,180,2010.0,6633018.5,2901155,BA
181,181,2011.0,8235634.88,2901155,BA
182,182,2012.0,8491147.24,2901155,BA
183,183,2013.0,9134932.92,2901155,BA
184,184,2014.0,9680351.68,2901155,BA
185,185,2015.0,10308563.12,2901155,BA
186,186,2016.0,1990388.75,2901155,BA
187,187,2000.0,3961821.12,2901205,BA
188,188,2001.0,4476427.02,2901205,BA
189,189,2002.0,5143384.46,2901205,BA
190,190,2003.0,4729676.75,2901205,BA
191,191,2004.0,5021262.77,2901205,BA
192,192,2005.0,6022386.69,2901205,BA
193,193,2006.0,6381170.52,2901205,BA
194,194,2007.0,6297819.43,2901205,BA
195,195,2008.0,9260022.75,2901205,BA
196,196,2009.0,8649426.58,2901205,BA
197,197,2010.0,9286225.79,2901205,BA
198,198,2011.0,11529888.65,2901205,BA
199,199,2012.0,11887606.02,2901205,BA
200,200,2013.0,10961919.43,2901205,BA
201,201,2014.0,11616421.97,2901205,BA
202,202,2015.0,12370275.64,2901205,BA
203,203,2016.0,2388466.5,2901205,BA
204,204,2000.0,2377092.95,2901304,BA
205,205,2001.0,2592454.32,2901304,BA
206,206,2002.0,2848913.92,2901304,BA
207,207,2003.0,3003841.28,2901304,BA
208,208,2004.0,3352850.4,2901304,BA
209,209,2005.0,4233290.7,2901304,BA
210,210,2006.0,4706131.78,2901304,BA
211,211,2007.0,5443895.52,2901304,BA
212,212,2008.0,6614302.11,2901304,BA
213,213,2009.0,6178161.92,2901304,BA
214,214,2010.0,6633018.5,2901304,BA
215,215,2011.0,8235634.88,2901304,BA
216,216,2012.0,8491147.24,2901304,BA
217,217,2013.0,9134932.92,2901304,BA
218,218,2014.0,9680351.68,2901304,BA
219,219,2015.0,10308563.12,2901304,BA
220,220,2016.0,1990388.75,2901304,BA
221,221,2000.0,2377092.95,2901353,BA
222,222,2001.0,2619528.85,2901353,BA
223,223,2002.0,2999802.12,2901353,BA
224,224,2003.0,3059934.22,2901353,BA
225,225,2004.0,3306685.52,2901353,BA
226,226,2005.0,4039408.22,2901353,BA
227,227,2006.0,4365408.67,2901353,BA
228,228,2007.0,4902424.3,2901353,BA
229,229,2008.0,6614302.11,2901353,BA
230,230,2009.0,6178161.92,2901353,BA
231,231,2010.0,6633018.5,2901353,BA
232,232,2011.0,8235634.88,2901353,BA
233,233,2012.0,8491147.24,2901353,BA
234,234,2013.0,9134932.92,2901353,BA
235,235,2014.0,9680351.68,2901353,BA
236,236,2015.0,10308563.12,2901353,BA
237,237,2016.0,1990388.75,2901353,BA
238,238,2000.0,1701969.76,2901403,BA
239,239,2001.0,2104736.88,2901403,BA
240,240,2002.0,2846775.36,2901403,BA
241,241,2003.0,3003130.96,2901403,BA
242,242,2004.0,3352850.4,2901403,BA
243,243,2005.0,4233290.7,2901403,BA
244,244,2006.0,4706131.78,2901403,BA
245,245,2007.0,5443895.52,2901403,BA
246,246,2008.0,6614302.11,2901403,BA
247,247,2009.0,6178161.92,2901403,BA
248,248,2010.0,6633018.5,2901403,BA
249,249,2011.0,8235634.88,2901403,BA
250,250,2012.0,8491147.24,2901403,BA
251,251,2013.0,9134932.92,2901403,BA
252,252,2014.0,9680351.68,2901403,BA
253,253,2015.0,10308563.12,2901403,BA
254,254,2016.0,1990388.75,2901403,BA
255,255,2000.0,1553972.4,2901502,BA
256,256,2001.0,1834543.94,2901502,BA
257,257,2002.0,2249375.93,2901502,BA
258,258,2003.0,2225285.17,2901502,BA
259,259,2004.0,2326926.99,2901502,BA
260,260,2005.0,2744958.85,2901502,BA
261,261,2006.0,2855144.24,2901502,BA
262,262,2007.0,3076075.45,2901502,BA
263,263,2008.0,3968581.41,2901502,BA
264,264,2009.0,3706897.26,2901502,BA
265,265,2010.0,3979811.24,2901502,BA
266,266,2011.0,6588508.05,2901502,BA
267,267,2012.0,6792917.92,2901502,BA
268,268,2013.0,7307946.39,2901502,BA
269,269,2014.0,7744281.45,2901502,BA
270,270,2015.0,8246850.54,2901502,BA
271,271,2016.0,1592310.99,2901502,BA
272,272,2000.0,1775968.3,2901601,BA
273,273,2001.0,2234168.11,2901601,BA
274,274,2002.0,2997897.96,2901601,BA
275,275,2003.0,2781479.82,2901601,BA
276,276,2004.0,2939276.14,2901601,BA
277,277,2005.0,3506938.4,2901601,BA
278,278,2006.0,3694526.05,2901601,BA
279,279,2007.0,4037328.77,2901601,BA
280,280,2008.0,6614302.11,2901601,BA
281,281,2009.0,7413794.32,2901601,BA
282,282,2010.0,7959622.18,2901601,BA
