,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,1563981.48,2400109,RN
1,1,2001.0,1810680.08,2400109,RN
2,2,2002.0,2223503.72,2400109,RN
3,3,2003.0,2326382.03,2400109,RN
4,4,2004.0,2580224.12,2400109,RN
5,5,2005.0,3230972.11,2400109,RN
6,6,2006.0,3577180.64,2400109,RN
7,7,2007.0,4107926.68,2400109,RN
8,8,2008.0,5123969.74,2400109,RN
9,9,2009.0,4803766.37,2400109,RN
10,10,2010.0,5150122.61,2400109,RN
11,11,2011.0,6304467.78,2400109,RN
12,12,2012.0,6482007.01,2400109,RN
13,13,2013.0,6971138.21,2400109,RN
14,14,2014.0,7449414.99,2400109,RN
15,15,2015.0,7926111.22,2400109,RN
16,16,2016.0,1525763.09,2400109,RN
17,17,2000.0,1586433.09,2400307,RN
18,18,2001.0,1936611.83,2400307,RN
19,19,2002.0,2485998.97,2400307,RN
20,20,2003.0,2530106.89,2400307,RN
21,21,2004.0,2723182.66,2400307,RN
22,22,2005.0,3318042.53,2400307,RN
23,23,2006.0,3571560.33,2400307,RN
24,24,2007.0,3989140.72,2400307,RN
25,25,2008.0,5123969.74,2400307,RN
26,26,2009.0,4803766.37,2400307,RN
27,27,2010.0,5150122.61,2400307,RN
28,28,2011.0,6304467.78,2400307,RN
29,29,2012.0,6482007.01,2400307,RN
30,30,2013.0,6971138.21,2400307,RN
31,31,2014.0,7449414.99,2400307,RN
32,32,2015.0,7926111.22,2400307,RN
33,33,2016.0,1525763.09,2400307,RN
34,34,2000.0,1964155.11,2400505,RN
35,35,2001.0,2376083.16,2400505,RN
36,36,2002.0,3026493.34,2400505,RN
37,37,2003.0,3092368.09,2400505,RN
38,38,2004.0,2970744.64,2400505,RN
39,39,2005.0,3551559.43,2400505,RN
40,40,2006.0,3742757.87,2400505,RN
41,41,2007.0,4608077.87,2400505,RN
42,42,2008.0,6404962.12,2400505,RN
43,43,2009.0,6004707.97,2400505,RN
44,44,2010.0,6437653.15,2400505,RN
45,45,2011.0,6304467.78,2400505,RN
46,46,2012.0,6482007.01,2400505,RN
47,47,2013.0,6971138.21,2400505,RN
48,48,2014.0,9311768.57,2400505,RN
49,49,2015.0,9907638.95,2400505,RN
50,50,2016.0,1907203.86,2400505,RN
51,51,2000.0,1172986.16,2400604,RN
52,52,2001.0,1358010.21,2400604,RN
53,53,2002.0,1667627.85,2400604,RN
54,54,2003.0,1744786.62,2400604,RN
55,55,2004.0,1935168.18,2400604,RN
56,56,2005.0,2423229.22,2400604,RN
57,57,2006.0,2682885.59,2400604,RN
58,58,2007.0,3080945.27,2400604,RN
59,59,2008.0,3842977.39,2400604,RN
60,60,2009.0,3602824.93,2400604,RN
61,61,2010.0,3862592.0,2400604,RN
62,62,2011.0,4728350.93,2400604,RN
63,63,2012.0,4861505.32,2400604,RN
64,64,2013.0,5228353.79,2400604,RN
65,65,2014.0,5587061.31,2400604,RN
66,66,2015.0,5944583.44,2400604,RN
67,67,2016.0,1144322.32,2400604,RN
68,68,2000.0,1359799.89,2400703,RN
69,69,2001.0,1594913.35,2400703,RN
70,70,2002.0,1945983.15,2400703,RN
71,71,2003.0,1968004.45,2400703,RN
72,72,2004.0,2104277.58,2400703,RN
73,73,2005.0,2546620.23,2400703,RN
74,74,2006.0,3575087.46,2400703,RN
75,75,2007.0,4107926.68,2400703,RN
76,76,2008.0,5123969.74,2400703,RN
77,77,2009.0,4803766.37,2400703,RN
78,78,2010.0,5150122.61,2400703,RN
79,79,2011.0,6304467.78,2400703,RN
80,80,2012.0,6482007.01,2400703,RN
81,81,2013.0,6971138.21,2400703,RN
82,82,2014.0,7449414.99,2400703,RN
83,83,2015.0,9907638.95,2400703,RN
84,84,2016.0,1907203.86,2400703,RN
85,85,2000.0,1964155.11,2400802,RN
86,86,2001.0,2310883.57,2400802,RN
87,87,2002.0,2810977.11,2400802,RN
88,88,2003.0,2811485.85,2400802,RN
89,89,2004.0,2970744.64,2400802,RN
90,90,2005.0,3550395.02,2400802,RN
91,91,2006.0,3742234.28,2400802,RN
92,92,2007.0,4086468.77,2400802,RN
93,93,2008.0,5123969.74,2400802,RN
94,94,2009.0,4803766.37,2400802,RN
95,95,2010.0,5150122.61,2400802,RN
96,96,2011.0,6304467.78,2400802,RN
97,97,2012.0,6482007.01,2400802,RN
98,98,2013.0,6971138.21,2400802,RN
99,99,2014.0,7449414.99,2400802,RN
100,100,2015.0,7926111.22,2400802,RN
101,101,2016.0,1525763.09,2400802,RN
102,102,2000.0,1172986.16,2400901,RN
103,103,2001.0,1358010.21,2400901,RN
104,104,2002.0,1667627.85,2400901,RN
105,105,2003.0,1744786.62,2400901,RN
106,106,2004.0,1935168.18,2400901,RN
107,107,2005.0,2423229.22,2400901,RN
108,108,2006.0,2682885.59,2400901,RN
109,109,2007.0,3080945.27,2400901,RN
110,110,2008.0,3842977.39,2400901,RN
111,111,2009.0,3602824.93,2400901,RN
112,112,2010.0,3862592.0,2400901,RN
113,113,2011.0,4728350.93,2400901,RN
114,114,2012.0,4861505.32,2400901,RN
115,115,2013.0,5228353.79,2400901,RN
116,116,2014.0,5587061.31,2400901,RN
117,117,2015.0,5944583.44,2400901,RN
118,118,2016.0,1144322.32,2400901,RN
119,119,2000.0,3097321.19,2401008,RN
120,120,2001.0,3694497.06,2401008,RN
121,121,2002.0,4647976.39,2401008,RN
122,122,2003.0,4779151.91,2401008,RN
123,123,2004.0,5198802.65,2401008,RN
124,124,2005.0,6403732.07,2401008,RN
125,125,2006.0,6972446.09,2401008,RN
126,126,2007.0,7880952.82,2401008,RN
127,127,2008.0,10247939.13,2401008,RN
128,128,2009.0,9607532.44,2401008,RN
129,129,2010.0,10300244.89,2401008,RN
130,130,2011.0,12608935.27,2401008,RN
131,131,2012.0,12964013.76,2401008,RN
132,132,2013.0,13942276.18,2401008,RN
133,133,2014.0,14898829.65,2401008,RN
134,134,2015.0,15852222.11,2401008,RN
135,135,2016.0,3051526.12,2401008,RN
136,136,2000.0,2345971.8,2401107,RN
137,137,2001.0,2716019.83,2401107,RN
138,138,2002.0,3335255.28,2401107,RN
139,139,2003.0,3489572.68,2401107,RN
140,140,2004.0,3870335.8,2401107,RN
141,141,2005.0,4846457.85,2401107,RN
142,142,2006.0,5365770.75,2401107,RN
143,143,2007.0,6161889.75,2401107,RN
144,144,2008.0,8966946.78,2401107,RN
145,145,2009.0,8406590.97,2401107,RN
146,146,2010.0,9012714.28,2401107,RN
147,147,2011.0,11032818.46,2401107,RN
148,148,2012.0,11343512.0,2401107,RN
149,149,2013.0,12199491.75,2401107,RN
150,150,2014.0,13036475.92,2401107,RN
151,151,2015.0,13870694.36,2401107,RN
152,152,2016.0,2670085.36,2401107,RN
153,153,2000.0,1737521.98,2401206,RN
154,154,2001.0,2034384.66,2401206,RN
155,155,2002.0,2486477.56,2401206,RN
156,156,2003.0,2530265.87,2401206,RN
157,157,2004.0,2723182.66,2401206,RN
158,158,2005.0,3318042.53,2401206,RN
159,159,2006.0,3571560.33,2401206,RN
160,160,2007.0,3989140.72,2401206,RN
161,161,2008.0,5123969.74,2401206,RN
162,162,2009.0,4803766.37,2401206,RN
163,163,2010.0,5150122.61,2401206,RN
164,164,2011.0,6304467.78,2401206,RN
165,165,2012.0,6482007.01,2401206,RN
166,166,2013.0,6971138.21,2401206,RN
167,167,2014.0,9311768.57,2401206,RN
168,168,2015.0,9907638.95,2401206,RN
169,169,2016.0,1907203.86,2401206,RN
170,170,2000.0,1586433.09,2401305,RN
171,171,2001.0,1871412.19,2401305,RN
172,172,2002.0,2270482.69,2401305,RN
173,173,2003.0,2249224.61,2401305,RN
174,174,2004.0,2351839.64,2401305,RN
175,175,2005.0,2778972.68,2401305,RN
176,176,2006.0,2892012.83,2401305,RN
177,177,2007.0,3113515.75,2401305,RN
178,178,2008.0,3842977.39,2401305,RN
179,179,2009.0,3602824.93,2401305,RN
180,180,2010.0,3862592.0,2401305,RN
181,181,2011.0,4728350.93,2401305,RN
182,182,2012.0,4861505.32,2401305,RN
183,183,2013.0,5228353.79,2401305,RN
184,184,2014.0,5587061.31,2401305,RN
185,185,2015.0,5944583.44,2401305,RN
186,186,2016.0,1144322.32,2401305,RN
187,187,2000.0,3909952.79,2400208,RN
188,188,2001.0,4526699.43,2400208,RN
189,189,2002.0,5558758.32,2400208,RN
190,190,2003.0,5815954.01,2400208,RN
191,191,2004.0,6450559.4,2400208,RN
192,192,2005.0,8077429.39,2400208,RN
193,193,2006.0,8942950.83,2400208,RN
194,194,2007.0,11296453.25,2400208,RN
195,195,2008.0,14090916.13,2400208,RN
196,196,2009.0,13210356.94,2400208,RN
197,197,2010.0,14162836.53,2400208,RN
198,198,2011.0,17337285.86,2400208,RN
199,199,2012.0,17825518.79,2400208,RN
200,200,2013.0,19170629.63,2400208,RN
201,201,2014.0,20485890.6,2400208,RN
202,202,2015.0,21796805.24,2400208,RN
203,203,2016.0,4195848.41,2400208,RN
204,204,2000.0,2345971.8,2401453,RN
205,205,2001.0,2716019.83,2401453,RN
206,206,2002.0,3335255.28,2401453,RN
207,207,2003.0,3489572.68,2401453,RN
208,208,2004.0,3870335.8,2401453,RN
209,209,2005.0,4846457.85,2401453,RN
210,210,2006.0,5365770.75,2401453,RN
211,211,2007.0,6161889.75,2401453,RN
212,212,2008.0,7685954.38,2401453,RN
213,213,2009.0,8406590.97,2401453,RN
214,214,2010.0,9012714.28,2401453,RN
215,215,2011.0,11032818.46,2401453,RN
216,216,2012.0,11343512.0,2401453,RN
217,217,2013.0,12199491.75,2401453,RN
218,218,2014.0,13036475.92,2401453,RN
219,219,2015.0,13870694.36,2401453,RN
220,220,2016.0,2670085.36,2401453,RN
221,221,2000.0,1172986.16,2401503,RN
222,222,2001.0,1358010.21,2401503,RN
223,223,2002.0,1667627.85,2401503,RN
224,224,2003.0,1744786.62,2401503,RN
225,225,2004.0,1935168.18,2401503,RN
226,226,2005.0,2423229.22,2401503,RN
227,227,2006.0,2682885.59,2401503,RN
228,228,2007.0,3080945.27,2401503,RN
229,229,2008.0,3842977.39,2401503,RN
230,230,2009.0,3602824.93,2401503,RN
231,231,2010.0,3862592.0,2401503,RN
232,232,2011.0,4728350.93,2401503,RN
233,233,2012.0,4861505.32,2401503,RN
234,234,2013.0,5228353.79,2401503,RN
235,235,2014.0,5587061.31,2401503,RN
236,236,2015.0,5944583.44,2401503,RN
237,237,2016.0,1144322.32,2401503,RN
238,238,2000.0,1172986.16,2401404,RN
239,239,2001.0,1358010.21,2401404,RN
240,240,2002.0,1667627.85,2401404,RN
241,241,2003.0,1744786.62,2401404,RN
242,242,2004.0,1935168.18,2401404,RN
243,243,2005.0,2423229.22,2401404,RN
244,244,2006.0,2682885.59,2401404,RN
245,245,2007.0,3080945.27,2401404,RN
246,246,2008.0,3842977.39,2401404,RN
247,247,2009.0,3602824.93,2401404,RN
248,248,2010.0,3862592.0,2401404,RN
249,249,2011.0,4728350.93,2401404,RN
250,250,2012.0,4861505.32,2401404,RN
251,251,2013.0,5228353.79,2401404,RN
252,252,2014.0,5587061.31,2401404,RN
253,253,2015.0,5944583.44,2401404,RN
254,254,2016.0,1144322.32,2401404,RN
255,255,2000.0,1172986.16,2401602,RN
256,256,2001.0,1358010.21,2401602,RN
257,257,2002.0,1667627.85,2401602,RN
258,258,2003.0,1744786.62,2401602,RN
259,259,2004.0,1935168.18,2401602,RN
260,260,2005.0,2423229.22,2401602,RN
261,261,2006.0,2682885.59,2401602,RN
262,262,2007.0,3080945.27,2401602,RN
263,263,2008.0,3842977.39,2401602,RN
264,264,2009.0,3602824.93,2401602,RN
265,265,2010.0,3862592.0,2401602,RN
266,266,2011.0,4728350.93,2401602,RN
267,267,2012.0,4861505.32,2401602,RN
268,268,2013.0,5228353.79,2401602,RN
269,269,2014.0,5587061.31,2401602,RN
270,270,2015.0,5944583.44,2401602,RN
271,271,2016.0,1144322.32,2401602,RN
272,272,2000.0,1172986.16,2401651,RN
273,273,2001.0,1358010.21,2401651,RN
274,274,2002.0,1667627.85,2401651,RN
275,275,2003.0,1744786.62,2401651,RN
276,276,2004.0,1935168.18,2401651,RN
277,277,2005.0,2423229.22,2401651,RN
278,278,2006.0,2682885.59,2401651,RN
279,279,2007.0,3080945.27,2401651,RN
280,280,2008.0,3842977.39,2401651,RN
281,281,2009.0,3602824.93,2401651,RN
282,282,2010.0,3862592.0,2401651,RN
283,283,2011.0,4728350.93,2401651,RN
284,284,2012.0,4861505.32,2401651,RN
285,285,2013.0,5228353.79,2401651,RN
286,286,2014.0,5587061.31,2401651,RN
287,287,2015.0,5944583.44,2401651,RN
288,288,2016.0,1144322.32,2401651,RN
289,289,2000.0,1172986.16,2401701,RN
290,290,2001.0,1358010.21,2401701,RN
291,291,2002.0,1667627.85,2401701,RN
292,292,2003.0,1744786.62,2401701,RN
293,293,2004.0,1935168.18,2401701,RN
294,294,2005.0,2423229.22,2401701,RN
295,295,2006.0,2682885.59,2401701,RN
296,296,2007.0,3080945.27,2401701,RN
297,297,2008.0,3842977.39,2401701,RN
298,298,2009.0,3602824.93,2401701,RN
299,299,2010.0,3862592.0,2401701,RN
300,300,2011.0,4728350.93,2401701,RN
301,301,2012.0,4861505.32,2401701,RN
302,302,2013.0,5228353.79,2401701,RN
303,303,2014.0,5587061.31,2401701,RN
304,304,2015.0,5944583.44,2401701,RN
305,305,2016.0,1144322.32,2401701,RN
306,306,2000.0,1563981.48,2401800,RN
307,307,2001.0,1810680.08,2401800,RN
308,308,2002.0,2223503.72,2401800,RN
309,309,2003.0,2326382.03,2401800,RN
310,310,2004.0,2580224.12,2401800,RN
311,311,2005.0,3230972.11,2401800,RN
312,312,2006.0,3577180.64,2401800,RN
313,313,2007.0,4107926.68,2401800,RN
314,314,2008.0,5123969.74,2401800,RN
315,315,2009.0,4803766.37,2401800,RN
316,316,2010.0,5150122.61,2401800,RN
317,317,2011.0,6304467.78,2401800,RN
318,318,2012.0,6482007.01,2401800,RN
319,319,2013.0,6971138.21,2401800,RN
320,320,2014.0,7449414.99,2401800,RN
321,321,2015.0,7926111.22,2401800,RN
322,322,2016.0,1525763.09,2401800,RN
323,323,2000.0,4300947.98,2402006,RN
324,324,2001.0,4979369.38,2402006,RN
325,325,2002.0,6114634.24,2402006,RN
326,326,2003.0,6397549.44,2402006,RN
327,327,2004.0,7095615.28,2402006,RN
328,328,2005.0,8885172.27,2402006,RN
329,329,2006.0,9837245.85,2402006,RN
330,330,2007.0,12323434.77,2402006,RN
331,331,2008.0,14090916.13,2402006,RN
332,332,2009.0,14411298.53,2402006,RN
333,333,2010.0,15450367.1,2402006,RN
334,334,2011.0,18913402.81,2402006,RN
335,335,2012.0,19446020.49,2402006,RN
336,336,2013.0,20913414.12,2402006,RN
337,337,2014.0,22348244.28,2402006,RN
338,338,2015.0,23778332.95,2402006,RN
339,339,2016.0,4577289.18,2402006,RN
340,340,2000.0,1172986.16,2401859,RN
341,341,2001.0,1358010.21,2401859,RN
342,342,2002.0,1667627.85,2401859,RN
343,343,2003.0,1744786.62,2401859,RN
344,344,2004.0,1935168.18,2401859,RN
345,345,2005.0,2423229.22,2401859,RN
346,346,2006.0,2682885.59,2401859,RN
347,347,2007.0,3080945.27,2401859,RN
348,348,2008.0,3842977.39,2401859,RN
349,349,2009.0,3602824.93,2401859,RN
350,350,2010.0,3862592.0,2401859,RN
351,351,2011.0,4728350.93,2401859,RN
352,352,2012.0,4861505.32,2401859,RN
353,353,2013.0,5228353.79,2401859,RN
354,354,2014.0,5587061.31,2401859,RN
355,355,2015.0,5944583.44,2401859,RN
356,356,2016.0,1144322.32,2401859,RN
357,357,2000.0,1172986.16,2401909,RN
358,358,2001.0,1358010.21,2401909,RN
359,359,2002.0,1667627.85,2401909,RN
360,360,2003.0,1744786.62,2401909,RN
361,361,2004.0,1935168.18,2401909,RN
362,362,2005.0,2423229.22,2401909,RN
363,363,2006.0,2682885.59,2401909,RN
364,364,2007.0,3080945.27,2401909,RN
365,365,2008.0,3842977.39,2401909,RN
366,366,2009.0,3602824.93,2401909,RN
367,367,2010.0,3862592.0,2401909,RN
368,368,2011.0,4728350.93,2401909,RN
369,369,2012.0,4861505.32,2401909,RN
370,370,2013.0,5228353.79,2401909,RN
371,371,2014.0,5587061.31,2401909,RN
372,372,2015.0,5944583.44,2401909,RN
373,373,2016.0,1144322.32,2401909,RN
374,374,2000.0,1359799.89,2402105,RN
375,375,2001.0,1594913.35,2402105,RN
376,376,2002.0,1945983.15,2402105,RN
377,377,2003.0,1968004.45,2402105,RN
378,378,2004.0,2104277.58,2402105,RN
379,379,2005.0,2546620.23,2402105,RN
380,380,2006.0,2721338.81,2402105,RN
381,381,2007.0,3016187.73,2402105,RN
382,382,2008.0,5123969.74,2402105,RN
383,383,2009.0,4803766.37,2402105,RN
384,384,2010.0,5150122.61,2402105,RN
385,385,2011.0,6304467.78,2402105,RN
386,386,2012.0,6482007.01,2402105,RN
387,387,2013.0,6971138.21,2402105,RN
388,388,2014.0,7449414.99,2402105,RN
389,389,2015.0,7926111.22,2402105,RN
390,390,2016.0,1525763.09,2402105,RN
391,391,2000.0,2736967.01,2402204,RN
392,392,2001.0,3168689.74,2402204,RN
393,393,2002.0,3891131.04,2402204,RN
394,394,2003.0,4071168.04,2402204,RN
395,395,2004.0,4515391.74,2402204,RN
396,396,2005.0,5654200.79,2402204,RN
397,397,2006.0,6260065.79,2402204,RN
398,398,2007.0,7188871.31,2402204,RN
399,399,2008.0,8966946.78,2402204,RN
400,400,2009.0,8406590.97,2402204,RN
401,401,2010.0,9012714.28,2402204,RN
402,402,2011.0,12608935.27,2402204,RN
403,403,2012.0,12964013.76,2402204,RN
404,404,2013.0,13942276.18,2402204,RN
405,405,2014.0,14898829.65,2402204,RN
406,406,2015.0,15852222.11,2402204,RN
