,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,975756.4,1400050,RR
1,1,2001.0,1168962.97,1400050,RR
2,2,2002.0,1513392.45,1400050,RR
3,3,2003.0,1582151.84,1400050,RR
4,4,2004.0,1768989.18,1400050,RR
5,5,2005.0,2160420.62,1400050,RR
6,6,2006.0,2376795.66,1400050,RR
7,7,2007.0,2769735.41,1400050,RR
8,8,2008.0,2879896.45,1400050,RR
9,9,2009.0,2723270.45,1400050,RR
10,10,2010.0,2932133.47,1400050,RR
11,11,2011.0,3424612.43,1400050,RR
12,12,2012.0,3530998.98,1400050,RR
13,13,2013.0,3797447.53,1400050,RR
14,14,2014.0,4066654.96,1400050,RR
15,15,2015.0,4335457.79,1400050,RR
16,16,2016.0,824455.5,1400050,RR
17,17,2000.0,580406.83,1400027,RR
18,18,2001.0,644611.11,1400027,RR
19,19,2002.0,756989.61,1400027,RR
20,20,2003.0,791173.49,1400027,RR
21,21,2004.0,884494.92,1400027,RR
22,22,2005.0,1080210.52,1400027,RR
23,23,2006.0,1188398.14,1400027,RR
24,24,2007.0,1384868.01,1400027,RR
25,25,2008.0,1727938.03,1400027,RR
26,26,2009.0,1633962.45,1400027,RR
27,27,2010.0,1759280.23,1400027,RR
28,28,2011.0,2054767.59,1400027,RR
29,29,2012.0,2118599.54,1400027,RR
30,30,2013.0,2278468.65,1400027,RR
31,31,2014.0,3253324.06,1400027,RR
32,32,2015.0,3468366.24,1400027,RR
33,33,2016.0,659564.42,1400027,RR
34,34,2000.0,51515967.45,1400100,RR
35,35,2001.0,52662271.7,1400100,RR
36,36,2002.0,75017174.79,1400100,RR
37,37,2003.0,74269511.82,1400100,RR
38,38,2004.0,85963437.05,1400100,RR
39,39,2005.0,110527404.37,1400100,RR
40,40,2006.0,133065946.49,1400100,RR
41,41,2007.0,177628038.78,1400100,RR
42,42,2008.0,114237978.85,1400100,RR
43,43,2009.0,221129384.44,1400100,RR
44,44,2010.0,128266110.82,1400100,RR
45,45,2011.0,124607911.18,1400100,RR
46,46,2012.0,110413805.56,1400100,RR
47,47,2013.0,223399661.99,1400100,RR
48,48,2014.0,272549586.71,1400100,RR
49,49,2015.0,288847040.05,1400100,RR
50,50,2016.0,56065266.04,1400100,RR
51,51,2000.0,731817.4,1400159,RR
52,52,2001.0,839248.68,1400159,RR
53,53,2002.0,988949.87,1400159,RR
54,54,2003.0,1101910.86,1400159,RR
55,55,2004.0,1187631.66,1400159,RR
56,56,2005.0,1405016.77,1400159,RR
57,57,2006.0,1493511.08,1400159,RR
58,58,2007.0,1677055.27,1400159,RR
59,59,2008.0,2303917.23,1400159,RR
60,60,2009.0,2178616.42,1400159,RR
61,61,2010.0,2345706.81,1400159,RR
62,62,2011.0,2739690.06,1400159,RR
63,63,2012.0,2824799.23,1400159,RR
64,64,2013.0,3037958.05,1400159,RR
65,65,2014.0,3253324.06,1400159,RR
66,66,2015.0,3468366.24,1400159,RR
67,67,2016.0,659564.42,1400159,RR
68,68,2000.0,580406.83,1400175,RR
69,69,2001.0,644611.11,1400175,RR
70,70,2002.0,756989.61,1400175,RR
71,71,2003.0,791173.49,1400175,RR
72,72,2004.0,884494.92,1400175,RR
73,73,2005.0,1436997.24,1400175,RR
