,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,5261521.94,3300100,RJ
1,1,2001.0,6314804.46,3300100,RJ
2,2,2002.0,8242217.11,3300100,RJ
3,3,2003.0,8595639.84,3300100,RJ
4,4,2004.0,9964889.71,3300100,RJ
5,5,2005.0,12399466.62,3300100,RJ
6,6,2006.0,13663460.5,3300100,RJ
7,7,2007.0,21854980.74,3300100,RJ
8,8,2008.0,27166151.22,3300100,RJ
9,9,2009.0,26094757.55,3300100,RJ
10,10,2010.0,28814216.55,3300100,RJ
11,11,2011.0,34064807.46,3300100,RJ
12,12,2012.0,36126167.18,3300100,RJ
13,13,2013.0,38620182.54,3300100,RJ
14,14,2014.0,41654265.7,3300100,RJ
15,15,2015.0,42722259.23,3300100,RJ
16,16,2016.0,8214838.03,3300100,RJ
17,17,2000.0,1052304.74,3300159,RJ
18,18,2001.0,1185453.76,3300159,RJ
19,19,2002.0,1454901.52,3300159,RJ
20,20,2003.0,1517008.39,3300159,RJ
21,21,2004.0,1660815.36,3300159,RJ
22,22,2005.0,2066927.32,3300159,RJ
23,23,2006.0,2277400.79,3300159,RJ
24,24,2007.0,2616384.5,3300159,RJ
25,25,2008.0,3234907.91,3300159,RJ
26,26,2009.0,3013511.85,3300159,RJ
27,27,2010.0,3230915.67,3300159,RJ
28,28,2011.0,5294172.21,3300159,RJ
29,29,2012.0,5447157.32,3300159,RJ
30,30,2013.0,5827559.85,3300159,RJ
31,31,2014.0,6330306.17,3300159,RJ
32,32,2015.0,6727688.63,3300159,RJ
33,33,2016.0,1293367.28,3300159,RJ
34,34,2000.0,4610227.93,3300209,RJ
35,35,2001.0,5353506.24,3300209,RJ
36,36,2002.0,6788586.38,3300209,RJ
37,37,2003.0,7079053.95,3300209,RJ
38,38,2004.0,7750469.81,3300209,RJ
39,39,2005.0,10328425.93,3300209,RJ
40,40,2006.0,11384838.18,3300209,RJ
41,41,2007.0,13081920.05,3300209,RJ
42,42,2008.0,16174537.93,3300209,RJ
43,43,2009.0,16072061.16,3300209,RJ
44,44,2010.0,17231548.74,3300209,RJ
45,45,2011.0,21176688.08,3300209,RJ
46,46,2012.0,21788628.48,3300209,RJ
47,47,2013.0,24767128.4,3300209,RJ
48,48,2014.0,26903800.12,3300209,RJ
49,49,2015.0,28592675.62,3300209,RJ
50,50,2016.0,5496810.71,3300209,RJ
51,51,2000.0,1052304.74,3300225,RJ
52,52,2001.0,1185453.76,3300225,RJ
53,53,2002.0,1454901.52,3300225,RJ
54,54,2003.0,2022087.15,3300225,RJ
55,55,2004.0,2214420.32,3300225,RJ
56,56,2005.0,2755902.87,3300225,RJ
57,57,2006.0,3036534.24,3300225,RJ
58,58,2007.0,3488512.44,3300225,RJ
59,59,2008.0,4313210.34,3300225,RJ
60,60,2009.0,4018015.54,3300225,RJ
61,61,2010.0,4307887.37,3300225,RJ
62,62,2011.0,5294172.21,3300225,RJ
63,63,2012.0,5447157.32,3300225,RJ
64,64,2013.0,5827559.85,3300225,RJ
65,65,2014.0,6330306.17,3300225,RJ
66,66,2015.0,6727688.63,3300225,RJ
67,67,2016.0,1293367.28,3300225,RJ
68,68,2000.0,2237316.91,3300258,RJ
69,69,2001.0,2633895.2,3300258,RJ
70,70,2002.0,3394078.69,3300258,RJ
71,71,2003.0,3539455.98,3300258,RJ
72,72,2004.0,3875235.17,3300258,RJ
73,73,2005.0,4822829.6,3300258,RJ
74,74,2006.0,5313934.54,3300258,RJ
75,75,2007.0,6104896.34,3300258,RJ
76,76,2008.0,7548117.87,3300258,RJ
77,77,2009.0,7031526.92,3300258,RJ
78,78,2010.0,7538802.84,3300258,RJ
79,79,2011.0,9264801.26,3300258,RJ
80,80,2012.0,9532525.11,3300258,RJ
81,81,2013.0,10198229.49,3300258,RJ
82,82,2014.0,11078035.49,3300258,RJ
83,83,2015.0,11773454.83,3300258,RJ
84,84,2016.0,2263392.69,3300258,RJ
85,85,2000.0,9726671.67,3300407,RJ
86,86,2001.0,11024138.34,3300407,RJ
87,87,2002.0,13130913.77,3300407,RJ
88,88,2003.0,13559966.06,3300407,RJ
89,89,2004.0,14482894.43,3300407,RJ
90,90,2005.0,18007694.46,3300407,RJ
91,91,2006.0,19728625.34,3300407,RJ
92,92,2007.0,22267787.96,3300407,RJ
93,93,2008.0,28244453.64,3300407,RJ
94,94,2009.0,26094757.55,3300407,RJ
95,95,2010.0,28814216.55,3300407,RJ
96,96,2011.0,34064807.46,3300407,RJ
97,97,2012.0,36126167.18,3300407,RJ
98,98,2013.0,38620182.54,3300407,RJ
99,99,2014.0,41654265.7,3300407,RJ
100,100,2015.0,42722259.23,3300407,RJ
101,101,2016.0,8214838.03,3300407,RJ
102,102,2000.0,4949215.25,3300308,RJ
103,103,2001.0,5634566.91,3300308,RJ
104,104,2002.0,6918581.42,3300308,RJ
105,105,2003.0,7124537.33,3300308,RJ
106,106,2004.0,7748748.24,3300308,RJ
107,107,2005.0,10328599.88,3300308,RJ
108,108,2006.0,11384918.36,3300308,RJ
109,109,2007.0,13081920.05,3300308,RJ
110,110,2008.0,16174537.93,3300308,RJ
111,111,2009.0,16072061.16,3300308,RJ
112,112,2010.0,17231548.74,3300308,RJ
113,113,2011.0,19853145.06,3300308,RJ
114,114,2012.0,20426839.18,3300308,RJ
