,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,852892.93,1700251,TO
1,1,2001.0,993427.94,1700251,TO
2,2,2002.0,1233473.43,1700251,TO
3,3,2003.0,1294428.6,1700251,TO
4,4,2004.0,1434476.45,1700251,TO
5,5,2005.0,1819440.47,1700251,TO
6,6,2006.0,2022463.91,1700251,TO
7,7,2007.0,2347517.73,1700251,TO
8,8,2008.0,2916760.58,1700251,TO
9,9,2009.0,2758129.63,1700251,TO
10,10,2010.0,2961632.69,1700251,TO
11,11,2011.0,3601970.86,1700251,TO
12,12,2012.0,3713867.02,1700251,TO
13,13,2013.0,3994114.8,1700251,TO
14,14,2014.0,4291614.57,1700251,TO
15,15,2015.0,4575287.07,1700251,TO
16,16,2016.0,885063.89,1700251,TO
17,17,2000.0,852892.93,1700301,TO
18,18,2001.0,993427.94,1700301,TO
19,19,2002.0,1233473.43,1700301,TO
20,20,2003.0,1294428.6,1700301,TO
21,21,2004.0,1434476.45,1700301,TO
22,22,2005.0,1819440.47,1700301,TO
23,23,2006.0,2022463.91,1700301,TO
24,24,2007.0,2347517.73,1700301,TO
25,25,2008.0,2916760.58,1700301,TO
26,26,2009.0,2758129.63,1700301,TO
27,27,2010.0,2961632.69,1700301,TO
28,28,2011.0,3601970.86,1700301,TO
29,29,2012.0,3713867.02,1700301,TO
30,30,2013.0,3994114.8,1700301,TO
31,31,2014.0,4291614.57,1700301,TO
32,32,2015.0,4575287.07,1700301,TO
33,33,2016.0,885063.89,1700301,TO
34,34,2000.0,965642.19,1700350,TO
35,35,2001.0,1143595.32,1700350,TO
36,36,2002.0,1409162.11,1700350,TO
37,37,2003.0,1422487.34,1700350,TO
38,38,2004.0,1517408.63,1700350,TO
39,39,2005.0,1843947.47,1700350,TO
40,40,2006.0,1971256.38,1700350,TO
41,41,2007.0,2192754.3,1700350,TO
42,42,2008.0,2916760.58,1700350,TO
43,43,2009.0,2758129.63,1700350,TO
44,44,2010.0,2961632.69,1700350,TO
45,45,2011.0,3601970.86,1700350,TO
46,46,2012.0,3713867.02,1700350,TO
47,47,2013.0,3994114.8,1700350,TO
48,48,2014.0,4291614.57,1700350,TO
49,49,2015.0,4575287.07,1700350,TO
50,50,2016.0,885063.89,1700350,TO
51,51,2000.0,852892.93,1700400,TO
52,52,2001.0,993427.94,1700400,TO
53,53,2002.0,1233473.43,1700400,TO
54,54,2003.0,1294428.6,1700400,TO
55,55,2004.0,1434476.45,1700400,TO
56,56,2005.0,1819440.47,1700400,TO
57,57,2006.0,2022463.91,1700400,TO
58,58,2007.0,2347517.73,1700400,TO
59,59,2008.0,2916760.58,1700400,TO
60,60,2009.0,2758129.63,1700400,TO
61,61,2010.0,2961632.69,1700400,TO
62,62,2011.0,3601970.86,1700400,TO
