,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,6030239.81,2600054,PE
1,1,2001.0,6855255.0,2600054,PE
2,2,2002.0,8364823.59,2600054,PE
3,3,2003.0,8839026.72,2600054,PE
4,4,2004.0,10593234.42,2600054,PE
5,5,2005.0,13292099.93,2600054,PE
6,6,2006.0,14730592.94,2600054,PE
7,7,2007.0,16442469.84,2600054,PE
8,8,2008.0,20247876.66,2600054,PE
9,9,2009.0,18833736.06,2600054,PE
10,10,2010.0,20228902.39,2600054,PE
11,11,2011.0,24628887.47,2600054,PE
12,12,2012.0,25314628.67,2600054,PE
13,13,2013.0,27169795.26,2600054,PE
14,14,2014.0,29271514.81,2600054,PE
15,15,2015.0,31140723.6,2600054,PE
16,16,2016.0,6007253.75,2600054,PE
17,17,2000.0,3445851.53,2600104,PE
18,18,2001.0,3917288.79,2600104,PE
19,19,2002.0,4779899.44,2600104,PE
20,20,2003.0,5050872.65,2600104,PE
21,21,2004.0,5649725.28,2600104,PE
22,22,2005.0,7090514.91,2600104,PE
23,23,2006.0,7856943.66,2600104,PE
24,24,2007.0,8769317.51,2600104,PE
25,25,2008.0,10798867.72,2600104,PE
26,26,2009.0,10044659.35,2600104,PE
27,27,2010.0,10788748.15,2600104,PE
28,28,2011.0,13135406.83,2600104,PE
29,29,2012.0,13501135.45,2600104,PE
30,30,2013.0,14490557.6,2600104,PE
31,31,2014.0,15611474.69,2600104,PE
32,32,2015.0,16608386.04,2600104,PE
33,33,2016.0,3203868.67,2600104,PE
34,34,2000.0,2153657.42,2600203,PE
35,35,2001.0,2448305.7,2600203,PE
36,36,2002.0,2987437.26,2600203,PE
37,37,2003.0,3156795.61,2600203,PE
38,38,2004.0,3531078.42,2600203,PE
39,39,2005.0,4431572.09,2600203,PE
40,40,2006.0,4910590.01,2600203,PE
41,41,2007.0,5480823.68,2600203,PE
42,42,2008.0,6749292.51,2600203,PE
43,43,2009.0,7533494.66,2600203,PE
44,44,2010.0,8091561.16,2600203,PE
45,45,2011.0,9851555.16,2600203,PE
46,46,2012.0,10125851.66,2600203,PE
47,47,2013.0,10867918.28,2600203,PE
48,48,2014.0,11708606.11,2600203,PE
49,49,2015.0,12456289.64,2600203,PE
50,50,2016.0,2402901.52,2600203,PE
51,51,2000.0,2584388.79,2600302,PE
52,52,2001.0,2937966.79,2600302,PE
53,53,2002.0,3584924.73,2600302,PE
54,54,2003.0,3788154.55,2600302,PE
55,55,2004.0,4237294.08,2600302,PE
56,56,2005.0,5317886.32,2600302,PE
57,57,2006.0,5892707.87,2600302,PE
58,58,2007.0,6576988.29,2600302,PE
59,59,2008.0,8099150.93,2600302,PE
60,60,2009.0,7533494.66,2600302,PE
61,61,2010.0,8091561.16,2600302,PE
62,62,2011.0,9851555.16,2600302,PE
63,63,2012.0,10125851.66,2600302,PE
64,64,2013.0,10867918.28,2600302,PE
65,65,2014.0,13660040.5,2600302,PE
66,66,2015.0,14532337.88,2600302,PE
67,67,2016.0,2803385.1,2600302,PE
68,68,2000.0,1753294.59,2600609,PE
69,69,2001.0,2063526.06,2600609,PE
70,70,2002.0,2529680.37,2600609,PE
71,71,2003.0,2568770.69,2600609,PE
72,72,2004.0,2751460.87,2600609,PE
73,73,2005.0,3363169.18,2600609,PE
74,74,2006.0,3627760.77,2600609,PE
75,75,2007.0,5480342.74,2600609,PE
76,76,2008.0,6749292.51,2600609,PE
77,77,2009.0,6277912.29,2600609,PE
78,78,2010.0,6742967.69,2600609,PE
79,79,2011.0,8209629.38,2600609,PE
80,80,2012.0,8438209.81,2600609,PE
81,81,2013.0,9056598.57,2600609,PE
82,82,2014.0,9757171.81,2600609,PE
83,83,2015.0,10380241.39,2600609,PE
84,84,2016.0,2002417.93,2600609,PE
85,85,2000.0,3506588.48,2600708,PE
86,86,2001.0,4127051.37,2600708,PE
87,87,2002.0,5059360.16,2600708,PE
88,88,2003.0,5137540.51,2600708,PE
89,89,2004.0,5502921.05,2600708,PE
90,90,2005.0,6726337.49,2600708,PE
91,91,2006.0,7384124.96,2600708,PE
92,92,2007.0,9079752.8,2600708,PE
93,93,2008.0,12092885.13,2600708,PE
94,94,2009.0,10044659.35,2600708,PE
95,95,2010.0,11526679.18,2600708,PE
96,96,2011.0,14777332.59,2600708,PE
97,97,2012.0,15188777.35,2600708,PE
