,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,1073293.06,2100105,MA
1,1,2001.0,1234902.29,2100105,MA
2,2,2002.0,1511727.51,2100105,MA
3,3,2003.0,1604946.91,2100105,MA
4,4,2004.0,1789373.98,2100105,MA
5,5,2005.0,2246155.46,2100105,MA
6,6,2006.0,2494936.46,2100105,MA
7,7,2007.0,2896043.72,2100105,MA
8,8,2008.0,3389232.46,2100105,MA
9,9,2009.0,3169784.06,2100105,MA
10,10,2010.0,3395719.56,2100105,MA
11,11,2011.0,4038733.78,2100105,MA
12,12,2012.0,4160433.79,2100105,MA
13,13,2013.0,4463166.87,2100105,MA
14,14,2014.0,4834555.07,2100105,MA
15,15,2015.0,5134097.25,2100105,MA
16,16,2016.0,991308.3,2100105,MA
17,17,2000.0,2146585.63,2100204,MA
18,18,2001.0,2469804.04,2100204,MA
19,19,2002.0,3023454.42,2100204,MA
20,20,2003.0,3209893.31,2100204,MA
21,21,2004.0,3578747.31,2100204,MA
22,22,2005.0,4492310.35,2100204,MA
23,23,2006.0,4989872.33,2100204,MA
24,24,2007.0,5792086.86,2100204,MA
25,25,2008.0,6778464.53,2100204,MA
26,26,2009.0,6339567.76,2100204,MA
27,27,2010.0,6791438.77,2100204,MA
28,28,2011.0,8077467.14,2100204,MA
29,29,2012.0,8320867.28,2100204,MA
30,30,2013.0,8926333.36,2100204,MA
31,31,2014.0,9669109.88,2100204,MA
32,32,2015.0,10268194.14,2100204,MA
33,33,2016.0,1982616.55,2100204,MA
34,34,2000.0,2124719.33,2100303,MA
35,35,2001.0,2483097.19,2100303,MA
36,36,2002.0,3021271.3,2100303,MA
37,37,2003.0,3097378.24,2100303,MA
38,38,2004.0,3351874.19,2100303,MA
39,39,2005.0,4106978.17,2100303,MA
40,40,2006.0,4444207.87,2100303,MA
41,41,2007.0,5013041.65,2100303,MA
42,42,2008.0,6778464.53,2100303,MA
43,43,2009.0,6339567.76,2100303,MA
44,44,2010.0,6791438.77,2100303,MA
45,45,2011.0,9423711.61,2100303,MA
46,46,2012.0,9707678.41,2100303,MA
47,47,2013.0,10414055.47,2100303,MA
48,48,2014.0,11280628.19,2100303,MA
49,49,2015.0,11979559.83,2100303,MA
50,50,2016.0,2313052.63,2100303,MA
51,51,2000.0,1738406.97,2100402,MA
52,52,2001.0,2121578.02,2100402,MA
53,53,2002.0,2655014.52,2100402,MA
54,54,2003.0,2382907.96,2100402,MA
55,55,2004.0,2409159.76,2100402,MA
56,56,2005.0,2740598.76,2100402,MA
57,57,2006.0,2725675.28,2100402,MA
58,58,2007.0,2794249.61,2100402,MA
59,59,2008.0,3389232.46,2100402,MA
60,60,2009.0,3169784.06,2100402,MA
61,61,2010.0,3992881.9,2100402,MA
62,62,2011.0,5384978.27,2100402,MA
63,63,2012.0,5547244.96,2100402,MA
64,64,2013.0,5950889.0,2100402,MA
65,65,2014.0,6446073.4,2100402,MA
66,66,2015.0,6845462.9,2100402,MA
67,67,2016.0,1321744.4,2100402,MA
68,68,2000.0,1788821.46,2100436,MA
69,69,2001.0,2257761.36,2100436,MA
70,70,2002.0,3022321.15,2100436,MA
71,71,2003.0,3209516.88,2100436,MA
72,72,2004.0,3578747.31,2100436,MA
73,73,2005.0,4492310.35,2100436,MA
74,74,2006.0,4989872.33,2100436,MA
75,75,2007.0,6757114.5,2100436,MA
76,76,2008.0,6778464.53,2100436,MA
77,77,2009.0,6339567.76,2100436,MA
78,78,2010.0,6791438.77,2100436,MA
79,79,2011.0,9423711.61,2100436,MA
80,80,2012.0,9707678.41,2100436,MA
81,81,2013.0,10414055.47,2100436,MA
82,82,2014.0,11280628.19,2100436,MA
