,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,5645103.73,1500107,PA
1,1,2001.0,6610501.76,1500107,PA
2,2,2002.0,8338239.76,1500107,PA
3,3,2003.0,8691386.53,1500107,PA
4,4,2004.0,9599583.23,1500107,PA
5,5,2005.0,12552475.62,1500107,PA
6,6,2006.0,13884586.9,1500107,PA
7,7,2007.0,15886486.75,1500107,PA
8,8,2008.0,19434302.72,1500107,PA
9,9,2009.0,18084661.41,1500107,PA
10,10,2010.0,19290941.47,1500107,PA
11,11,2011.0,23234394.19,1500107,PA
12,12,2012.0,47213217.7,1500107,PA
13,13,2013.0,50356109.9,1500107,PA
14,14,2014.0,51256372.49,1500107,PA
15,15,2015.0,56336706.89,1500107,PA
16,16,2016.0,10317910.4,1500107,PA
17,17,2000.0,1058457.32,1500131,PA
18,18,2001.0,1203048.48,1500131,PA
19,19,2002.0,1471651.78,1500131,PA
20,20,2003.0,1533840.12,1500131,PA
21,21,2004.0,1694044.5,1500131,PA
22,22,2005.0,2093131.87,1500131,PA
23,23,2006.0,2314464.62,1500131,PA
24,24,2007.0,2647748.22,1500131,PA
25,25,2008.0,3239050.74,1500131,PA
26,26,2009.0,3014110.53,1500131,PA
27,27,2010.0,3215157.22,1500131,PA
28,28,2011.0,3872399.27,1500131,PA
29,29,2012.0,3945357.79,1500131,PA
30,30,2013.0,4207918.51,1500131,PA
31,31,2014.0,4539508.15,1500131,PA
32,32,2015.0,4797307.17,1500131,PA
33,33,2016.0,919428.75,1500131,PA
34,34,2000.0,3993108.38,1500206,PA
35,35,2001.0,4717549.35,1500206,PA
36,36,2002.0,5687246.96,1500206,PA
37,37,2003.0,5770349.22,1500206,PA
38,38,2004.0,6208489.05,1500206,PA
39,39,2005.0,7504753.03,1500206,PA
40,40,2006.0,8701890.32,1500206,PA
41,41,2007.0,9806212.72,1500206,PA
42,42,2008.0,10796835.07,1500206,PA
43,43,2009.0,10047034.33,1500206,PA
44,44,2010.0,10717189.79,1500206,PA
45,45,2011.0,14198796.58,1500206,PA
46,46,2012.0,14466310.9,1500206,PA
47,47,2013.0,15429033.68,1500206,PA
48,48,2014.0,16644862.38,1500206,PA
49,49,2015.0,17590125.46,1500206,PA
50,50,2016.0,3371238.65,1500206,PA
51,51,2000.0,2469733.1,1500305,PA
52,52,2001.0,2807112.54,1500305,PA
53,53,2002.0,3921486.47,1500305,PA
54,54,2003.0,4089647.81,1500305,PA
55,55,2004.0,4517451.23,1500305,PA
56,56,2005.0,5581684.13,1500305,PA
57,57,2006.0,6171904.79,1500305,PA
58,58,2007.0,7060661.15,1500305,PA
59,59,2008.0,8637468.1,1500305,PA
60,60,2009.0,8037627.54,1500305,PA
61,61,2010.0,8573751.99,1500305,PA
62,62,2011.0,10326397.63,1500305,PA
63,63,2012.0,10520953.43,1500305,PA
64,64,2013.0,11221115.51,1500305,PA
65,65,2014.0,12105354.53,1500305,PA
66,66,2015.0,12792818.61,1500305,PA
67,67,2016.0,2758286.19,1500305,PA
68,68,2000.0,3534882.84,1500404,PA
69,69,2001.0,4115296.16,1500404,PA
70,70,2002.0,5034825.18,1500404,PA
71,71,2003.0,5049151.7,1500404,PA
72,72,2004.0,5366660.1,1500404,PA
73,73,2005.0,6405939.08,1500404,PA
74,74,2006.0,6849671.2,1500404,PA
75,75,2007.0,7537068.05,1500404,PA
76,76,2008.0,11876518.53,1500404,PA
77,77,2009.0,11051737.68,1500404,PA
78,78,2010.0,11788908.81,1500404,PA
79,79,2011.0,14198796.58,1500404,PA
80,80,2012.0,14466310.9,1500404,PA
81,81,2013.0,15429033.68,1500404,PA
82,82,2014.0,16644862.38,1500404,PA
83,83,2015.0,17590125.46,1500404,PA
84,84,2016.0,3371238.65,1500404,PA
85,85,2000.0,3338500.61,1500503,PA
86,86,2001.0,3821408.84,1500503,PA
87,87,2002.0,4569100.67,1500503,PA
88,88,2003.0,4568439.93,1500503,PA
89,89,2004.0,4840517.0,1500503,PA
90,90,2005.0,5759113.8,1500503,PA
91,91,2006.0,6136331.56,1500503,PA
92,92,2007.0,6726639.57,1500503,PA
93,93,2008.0,8637468.1,1500503,PA
94,94,2009.0,8037627.54,1500503,PA
95,95,2010.0,8573751.99,1500503,PA
96,96,2011.0,10326397.63,1500503,PA
97,97,2012.0,10520953.43,1500503,PA
98,98,2013.0,11221115.51,1500503,PA
99,99,2014.0,12105354.53,1500503,PA
100,100,2015.0,12792818.61,1500503,PA
101,101,2016.0,2451809.94,1500503,PA
102,102,2000.0,9566570.92,1500602,PA
103,103,2001.0,11266497.83,1500602,PA
104,104,2002.0,13437190.22,1500602,PA
105,105,2003.0,12530909.97,1500602,PA
106,106,2004.0,12000407.09,1500602,PA
107,107,2005.0,13710321.25,1500602,PA
108,108,2006.0,13379934.12,1500602,PA
109,109,2007.0,13192119.89,1500602,PA
110,110,2008.0,16195252.41,1500602,PA
111,111,2009.0,15070551.31,1500602,PA
112,112,2010.0,16075784.62,1500602,PA
113,113,2011.0,20652794.87,1500602,PA
114,114,2012.0,19726787.43,1500602,PA
115,115,2013.0,22442230.7,1500602,PA
116,116,2014.0,24210708.72,1500602,PA
117,117,2015.0,25585636.86,1500602,PA
118,118,2016.0,4903619.83,1500602,PA
119,119,2000.0,1764095.28,1500701,PA
120,120,2001.0,2199325.79,1500701,PA
121,121,2002.0,2942185.33,1500701,PA
122,122,2003.0,3067308.32,1500701,PA
123,123,2004.0,3388088.58,1500701,PA
124,124,2005.0,4186263.24,1500701,PA
125,125,2006.0,4628928.8,1500701,PA
126,126,2007.0,5295495.94,1500701,PA
127,127,2008.0,7557784.56,1500701,PA
128,128,2009.0,7032924.18,1500701,PA
129,129,2010.0,7502033.0,1500701,PA
130,130,2011.0,9035598.0,1500701,PA
131,131,2012.0,9205834.28,1500701,PA
132,132,2013.0,9818476.07,1500701,PA
133,133,2014.0,10592185.23,1500701,PA
134,134,2015.0,11193716.28,1500701,PA
135,135,2016.0,2145333.73,1500701,PA
136,136,2000.0,13834651.94,1500800,PA
137,137,2001.0,15823109.66,1500800,PA
138,138,2002.0,19539362.69,1500800,PA
139,139,2003.0,20180220.33,1500800,PA
140,140,2004.0,21271835.19,1500800,PA
141,141,2005.0,26401761.54,1500800,PA
142,142,2006.0,29382099.62,1500800,PA
143,143,2007.0,32756565.24,1500800,PA
144,144,2008.0,40674820.98,1500800,PA
145,145,2009.0,37250299.69,1500800,PA
146,146,2010.0,39621330.59,1500800,PA
147,147,2011.0,47512985.93,1500800,PA
148,148,2012.0,48528336.89,1500800,PA
149,149,2013.0,51758749.28,1500800,PA
150,150,2014.0,52769541.79,1500800,PA
151,151,2015.0,57935809.17,1500800,PA
152,152,2016.0,10624386.69,1500800,PA
153,153,2000.0,1058457.32,1500859,PA
154,154,2001.0,1203048.48,1500859,PA
155,155,2002.0,1471651.78,1500859,PA
156,156,2003.0,1533840.12,1500859,PA
157,157,2004.0,1694044.5,1500859,PA
158,158,2005.0,2093131.87,1500859,PA
159,159,2006.0,2314464.62,1500859,PA
160,160,2007.0,2647748.22,1500859,PA
161,161,2008.0,6478101.17,1500859,PA
162,162,2009.0,6028220.72,1500859,PA
163,163,2010.0,6430314.0,1500859,PA
164,164,2011.0,7744798.31,1500859,PA
165,165,2012.0,7890715.19,1500859,PA
166,166,2013.0,8415836.68,1500859,PA
167,167,2014.0,9079015.97,1500859,PA
168,168,2015.0,11193716.28,1500859,PA
169,169,2016.0,2145333.73,1500859,PA
170,170,2000.0,2487510.34,1500909,PA
171,171,2001.0,2998405.54,1500909,PA
172,172,2002.0,3923342.54,1500909,PA
173,173,2003.0,4089886.83,1500909,PA
174,174,2004.0,4517451.23,1500909,PA
175,175,2005.0,5581684.13,1500909,PA
176,176,2006.0,6171904.79,1500909,PA
177,177,2007.0,7060661.15,1500909,PA
178,178,2008.0,8637468.1,1500909,PA
179,179,2009.0,9042330.94,1500909,PA
180,180,2010.0,9645470.84,1500909,PA
181,181,2011.0,11617197.22,1500909,PA
182,182,2012.0,11836072.55,1500909,PA
183,183,2013.0,12623754.94,1500909,PA
184,184,2014.0,13618523.78,1500909,PA
185,185,2015.0,14391920.91,1500909,PA
186,186,2016.0,2758286.19,1500909,PA
187,187,2000.0,2116914.17,1500958,PA
188,188,2001.0,2406096.55,1500958,PA
189,189,2002.0,2943302.93,1500958,PA
190,190,2003.0,3067679.53,1500958,PA
191,191,2004.0,3388088.58,1500958,PA
192,192,2005.0,4186263.24,1500958,PA
193,193,2006.0,5397836.84,1500958,PA
194,194,2007.0,6178078.55,1500958,PA
195,195,2008.0,6478101.17,1500958,PA
196,196,2009.0,6028220.72,1500958,PA
197,197,2010.0,6430314.0,1500958,PA
198,198,2011.0,9035598.0,1500958,PA
199,199,2012.0,9205834.28,1500958,PA
200,200,2013.0,9818476.07,1500958,PA
201,201,2014.0,10592185.23,1500958,PA
202,202,2015.0,11193716.28,1500958,PA
203,203,2016.0,2145333.73,1500958,PA
204,204,2000.0,1764095.28,1501006,PA
205,205,2001.0,2250853.63,1501006,PA
206,206,2002.0,2454552.33,1501006,PA
207,207,2003.0,2556620.08,1501006,PA
208,208,2004.0,2823407.19,1501006,PA
209,209,2005.0,4179950.2,1501006,PA
210,210,2006.0,4626730.54,1501006,PA
211,211,2007.0,5295495.94,1501006,PA
212,212,2008.0,6478101.17,1501006,PA
213,213,2009.0,6028220.72,1501006,PA
214,214,2010.0,6430314.0,1501006,PA
215,215,2011.0,6453998.61,1501006,PA
216,216,2012.0,6575596.03,1501006,PA
217,217,2013.0,7013197.33,1501006,PA
218,218,2014.0,7565846.68,1501006,PA
219,219,2015.0,7995511.74,1501006,PA
220,220,2016.0,1532381.25,1501006,PA
221,221,2000.0,1374677.07,1501105,PA
222,222,2001.0,1758370.48,1501105,PA
223,223,2002.0,2451519.05,1501105,PA
224,224,2003.0,2555990.06,1501105,PA
225,225,2004.0,2823407.19,1501105,PA
226,226,2005.0,3488552.82,1501105,PA
227,227,2006.0,3857440.69,1501105,PA
228,228,2007.0,4412913.45,1501105,PA
229,229,2008.0,6478101.17,1501105,PA
230,230,2009.0,6028220.72,1501105,PA
231,231,2010.0,6430314.0,1501105,PA
232,232,2011.0,9035598.0,1501105,PA
233,233,2012.0,9205834.28,1501105,PA
234,234,2013.0,9818476.07,1501105,PA
235,235,2014.0,10592185.23,1501105,PA
236,236,2015.0,11193716.28,1501105,PA
237,237,2016.0,2145333.73,1501105,PA
238,238,2000.0,2116914.17,1501204,PA
239,239,2001.0,2406096.55,1501204,PA
240,240,2002.0,2943302.93,1501204,PA
241,241,2003.0,3067679.53,1501204,PA
242,242,2004.0,3388088.58,1501204,PA
243,243,2005.0,4186263.24,1501204,PA
244,244,2006.0,4628928.8,1501204,PA
245,245,2007.0,5295495.94,1501204,PA
246,246,2008.0,7557784.56,1501204,PA
247,247,2009.0,7032924.18,1501204,PA
248,248,2010.0,7502033.0,1501204,PA
249,249,2011.0,10326397.63,1501204,PA
250,250,2012.0,11836072.55,1501204,PA
251,251,2013.0,12623754.94,1501204,PA
252,252,2014.0,13618523.78,1501204,PA
253,253,2015.0,14391920.91,1501204,PA
254,254,2016.0,2758286.19,1501204,PA
255,255,2000.0,1058457.32,1501253,PA
256,256,2001.0,1203048.48,1501253,PA
257,257,2002.0,1471651.78,1501253,PA
258,258,2003.0,1533840.12,1501253,PA
259,259,2004.0,1694044.5,1501253,PA
260,260,2005.0,2093131.87,1501253,PA
261,261,2006.0,2314464.62,1501253,PA
262,262,2007.0,2647748.22,1501253,PA
263,263,2008.0,3239050.74,1501253,PA
264,264,2009.0,3014110.53,1501253,PA
265,265,2010.0,3215157.22,1501253,PA
266,266,2011.0,3872399.27,1501253,PA
267,267,2012.0,3945357.79,1501253,PA
268,268,2013.0,4207918.51,1501253,PA
269,269,2014.0,4539508.15,1501253,PA
270,270,2015.0,4797307.17,1501253,PA
271,271,2016.0,919428.75,1501253,PA
272,272,2000.0,3881008.95,1501303,PA
273,273,2001.0,4605421.74,1501303,PA
274,274,2002.0,5885487.71,1501303,PA
275,275,2003.0,6134987.42,1501303,PA
276,276,2004.0,6776176.65,1501303,PA
277,277,2005.0,9063923.36,1501303,PA
278,278,2006.0,10027146.7,1501303,PA
279,279,2007.0,11473573.87,1501303,PA
280,280,2008.0,15115568.81,1501303,PA
281,281,2009.0,14065847.94,1501303,PA
282,282,2010.0,16075784.62,1501303,PA
