,Unnamed: 0.1,ano,fpm,cod,uf
0,0,2000.0,932751.44,1200013,AC
1,1,2001.0,1063924.65,1200013,AC
2,2,2002.0,1284494.26,1200013,AC
3,3,2003.0,1329613.99,1200013,AC
4,4,2004.0,1461741.46,1200013,AC
5,5,2005.0,2423201.51,1200013,AC
6,6,2006.0,2579186.27,1200013,AC
7,7,2007.0,2915623.09,1200013,AC
8,8,2008.0,3593378.96,1200013,AC
9,9,2009.0,3335601.74,1200013,AC
10,10,2010.0,3591427.98,1200013,AC
11,11,2011.0,4347899.26,1200013,AC
12,12,2012.0,4482967.93,1200013,AC
13,13,2013.0,4821251.95,1200013,AC
14,14,2014.0,5160633.93,1200013,AC
15,15,2015.0,6757581.58,1200013,AC
16,16,2016.0,1263276.59,1200013,AC
17,17,2000.0,932751.44,1200054,AC
18,18,2001.0,1063924.65,1200054,AC
19,19,2002.0,1284494.26,1200054,AC
20,20,2003.0,1329613.99,1200054,AC
21,21,2004.0,1461741.46,1200054,AC
22,22,2005.0,1821493.61,1200054,AC
23,23,2006.0,1935815.53,1200054,AC
24,24,2007.0,2186717.56,1200054,AC
25,25,2008.0,2695034.26,1200054,AC
26,26,2009.0,2501701.43,1200054,AC
27,27,2010.0,2693571.07,1200054,AC
28,28,2011.0,3260924.55,1200054,AC
29,29,2012.0,3362226.01,1200054,AC
30,30,2013.0,3615938.98,1200054,AC
31,31,2014.0,3870475.5,1200054,AC
32,32,2015.0,4054549.09,1200054,AC
33,33,2016.0,757965.98,1200054,AC
34,34,2000.0,1802872.11,1200104,AC
35,35,2001.0,2151516.03,1200104,AC
36,36,2002.0,2703535.03,1200104,AC
37,37,2003.0,2769925.97,1200104,AC
38,38,2004.0,2977349.15,1200104,AC
39,39,2005.0,3203997.02,1200104,AC
40,40,2006.0,3812705.0,1200104,AC
41,41,2007.0,4315405.22,1200104,AC
42,42,2008.0,5390068.19,1200104,AC
43,43,2009.0,5003402.44,1200104,AC
44,44,2010.0,5387141.82,1200104,AC
45,45,2011.0,6521848.77,1200104,AC
46,46,2012.0,6724451.69,1200104,AC
47,47,2013.0,7231877.75,1200104,AC
48,48,2014.0,7740950.76,1200104,AC
49,49,2015.0,8109097.8,1200104,AC
50,50,2016.0,1768587.19,1200104,AC
51,51,2000.0,932751.44,1200138,AC
52,52,2001.0,1063924.65,1200138,AC
53,53,2002.0,1284494.26,1200138,AC
