age;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
15;0.0200694258991328;0.0192310912844313;0.018440804777938;0.0177012030282039;0.0170137246080081;0.0163787221749529;0.0157956050555895;0.0152629979822114;0.0147789035666199;0.0143408586766761;0.0139460776927563;0.0135866879819486;0.0132650203304079;0.0129779553805429;0.0127224380801962;0.0124955288609529;0.0116053431328624;0.0108178927475954;0.0101224464854913;0.00950913126316986;0.00896892837772412;0.00849364982544498;0.00807590067425244;0.007709032301137;0.00738709026848214;0.0071047597236625;0.00685731046518522;0.0066405432160471;0.00645073816564302;0.00628460646811052;0.00613924510003122
16;0.0200694258991328;0.0192310912844313;0.018440804777938;0.0177012030282039;0.0170137246080081;0.0163787221749529;0.0157956050555895;0.0152629979822114;0.0147789035666199;0.0143408586766761;0.0139460776927563;0.0135866879819486;0.0132650203304079;0.0129779553805429;0.0127224380801962;0.0124955288609529;0.0116053431328624;0.0108178927475954;0.0101224464854913;0.00950913126316986;0.00896892837772412;0.00849364982544498;0.00807590067425244;0.007709032301137;0.00738709026848214;0.0071047597236625;0.00685731046518522;0.0066405432160471;0.00645073816564302;0.00628460646811052;0.00613924510003122
17;0.0200694258991328;0.0192310912844313;0.018440804777938;0.0177012030282039;0.0170137246080081;0.0163787221749529;0.0157956050555895;0.0152629979822114;0.0147789035666199;0.0143408586766761;0.0139460776927563;0.0135866879819486;0.0132650203304079;0.0129779553805429;0.0127224380801962;0.0124955288609529;0.0116053431328624;0.0108178927475954;0.0101224464854913;0.00950913126316986;0.00896892837772412;0.00849364982544498;0.00807590067425244;0.007709032301137;0.00738709026848214;0.0071047597236625;0.00685731046518522;0.0066405432160471;0.00645073816564302;0.00628460646811052;0.00613924510003122
18;0.0200694258991328;0.0192310912844313;0.018440804777938;0.0177012030282039;0.0170137246080081;0.0163787221749529;0.0157956050555895;0.0152629979822114;0.0147789035666199;0.0143408586766761;0.0139460776927563;0.0135866879819486;0.0132650203304079;0.0129779553805429;0.0127224380801962;0.0124955288609529;0.0116053431328624;0.0108178927475954;0.0101224464854913;0.00950913126316986;0.00896892837772412;0.00849364982544498;0.00807590067425244;0.007709032301137;0.00738709026848214;0.0071047597236625;0.00685731046518522;0.0066405432160471;0.00645073816564302;0.00628460646811052;0.00613924510003122
19;0.0200694258991328;0.0192310912844313;0.018440804777938;0.0177012030282039;0.0170137246080081;0.0163787221749529;0.0157956050555895;0.0152629979822114;0.0147789035666199;0.0143408586766761;0.0139460776927563;0.0135866879819486;0.0132650203304079;0.0129779553805429;0.0127224380801962;0.0124955288609529;0.0116053431328624;0.0108178927475954;0.0101224464854913;0.00950913126316986;0.00896892837772412;0.00849364982544498;0.00807590067425244;0.007709032301137;0.00738709026848214;0.0071047597236625;0.00685731046518522;0.0066405432160471;0.00645073816564302;0.00628460646811052;0.00613924510003122
20;0.031421549659376;0.0299334347801874;0.0285306093587972;0.0272177536694908;0.0259974213006802;0.024870238249451;0.0238351560204494;0.0228897333971248;0.0220304248464092;0.0212528581003312;0.0205520884483456;0.0199499829784505;0.019411075361853;0.0189301395661664;0.0185020572934552;0.0181219037220883;0.017219499848392;0.016421241400087;0.0157162498673464;0.0150945166548773;0.0145468992745651;0.0140650973391628;0.0136416144182693;0.0132697106339363;0.0129433498215734;0.0126571441801343;0.0124062985842696;0.0121865561202645;0.0119941459216656;0.0118257340019209;0.0116783774924855
21;0.031421549659376;0.0299334347801874;0.0285306093587972;0.0272177536694908;0.0259974213006802;0.024870238249451;0.0238351560204494;0.0228897333971248;0.0220304248464092;0.0212528581003312;0.0205520884483456;0.0199499829784505;0.019411075361853;0.0189301395661664;0.0185020572934552;0.0181219037220883;0.017219499848392;0.016421241400087;0.0157162498673464;0.0150945166548773;0.0145468992745651;0.0140650973391628;0.0136416144182693;0.0132697106339363;0.0129433498215734;0.0126571441801343;0.0124062985842696;0.0121865561202645;0.0119941459216656;0.0118257340019209;0.0116783774924855
22;0.031421549659376;0.0299334347801874;0.0285306093587972;0.0272177536694908;0.0259974213006802;0.024870238249451;0.0238351560204494;0.0228897333971248;0.0220304248464092;0.0212528581003312;0.0205520884483456;0.0199499829784505;0.019411075361853;0.0189301395661664;0.0185020572934552;0.0181219037220883;0.017219499848392;0.016421241400087;0.0157162498673464;0.0150945166548773;0.0145468992745651;0.0140650973391628;0.0136416144182693;0.0132697106339363;0.0129433498215734;0.0126571441801343;0.0124062985842696;0.0121865561202645;0.0119941459216656;0.0118257340019209;0.0116783774924855
23;0.031421549659376;0.0299334347801874;0.0285306093587972;0.0272177536694908;0.0259974213006802;0.024870238249451;0.0238351560204494;0.0228897333971248;0.0220304248464092;0.0212528581003312;0.0205520884483456;0.0199499829784505;0.019411075361853;0.0189301395661664;0.0185020572934552;0.0181219037220883;0.017219499848392;0.016421241400087;0.0157162498673464;0.0150945166548773;0.0145468992745651;0.0140650973391628;0.0136416144182693;0.0132697106339363;0.0129433498215734;0.0126571441801343;0.0124062985842696;0.0121865561202645;0.0119941459216656;0.0118257340019209;0.0116783774924855
24;0.031421549659376;0.0299334347801874;0.0285306093587972;0.0272177536694908;0.0259974213006802;0.024870238249451;0.0238351560204494;0.0228897333971248;0.0220304248464092;0.0212528581003312;0.0205520884483456;0.0199499829784505;0.019411075361853;0.0189301395661664;0.0185020572934552;0.0181219037220883;0.017219499848392;0.016421241400087;0.0157162498673464;0.0150945166548773;0.0145468992745651;0.0140650973391628;0.0136416144182693;0.0132697106339363;0.0129433498215734;0.0126571441801343;0.0124062985842696;0.0121865561202645;0.0119941459216656;0.0118257340019209;0.0116783774924855
