age;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
0;0.0222507369682776;0.0215856393120726;0.0209396721885108;0.0203128458296689;0.0197051203836902;0.0191164090472339;0.0185465812835119;0.0179954660897852;0.0174628552810293;0.0169485067594915;0.0164521477430184;0.0159734779282231;0.0155121725677357;0.0150678854438992;0.014640251724254;0.0142288906870052;0.0138334083073188;0.0134533996977543;0.0130884513983892;0.012738143514202;0.0124020516990942;0.0120797489874945;0.0117708074758628;0.0114747998575674;0.011191300815572;0.0109198882781633;0.0106601445435635;0.010411657279755;0.0101740204061721;0.0099468348641426;0.00972970928307174
1;0.000712331244966915;0.000701149856080585;0.000690186940013922;0.000679438299534452;0.00066889992674947;0.0006585679869506;0.00064843880316785;0.000638508841506603;0.000628774697323322;0.00061927690872865;0.00060988081230266;0.000598676327444702;0.000587528012210772;0.00057671205867532;0.000566131073779122;0.000555781137397947;0.00054565838089922;0.000535758980323247;0.00052607915065143;0.000516615141078607;0.000507363231204437;0.000498319728058455;0.000489480963874125;0.000480843294529425;0.000472403098574538;0.00046415677677079;0.00045610075206945;0.000448231469963575;0.000440545399151195;0.000433039032452937;0.000425708887932625
2;0.000712331244966915;0.000701149856080585;0.000690186940013922;0.000679438299534452;0.00066889992674947;0.0006585679869506;0.00064843880316785;0.000638508841506603;0.000628774697323322;0.00061927690872865;0.00060988081230266;0.000598676327444702;0.000587528012210772;0.00057671205867532;0.000566131073779122;0.000555781137397947;0.00054565838089922;0.000535758980323247;0.00052607915065143;0.000516615141078607;0.000507363231204437;0.000498319728058455;0.000489480963874125;0.000480843294529425;0.000472403098574538;0.00046415677677079;0.00045610075206945;0.000448231469963575;0.000440545399151195;0.000433039032452937;0.000425708887932625
3;0.000712331244966915;0.000701149856080585;0.000690186940013922;0.000679438299534452;0.00066889992674947;0.0006585679869506;0.00064843880316785;0.000638508841506603;0.000628774697323322;0.00061927690872865;0.00060988081230266;0.000598676327444702;0.000587528012210772;0.00057671205867532;0.000566131073779122;0.000555781137397947;0.00054565838089922;0.000535758980323247;0.00052607915065143;0.000516615141078607;0.000507363231204437;0.000498319728058455;0.000489480963874125;0.000480843294529425;0.000472403098574538;0.00046415677677079;0.00045610075206945;0.000448231469963575;0.000440545399151195;0.000433039032452937;0.000425708887932625
4;0.000712331244966915;0.000701149856080585;0.000690186940013922;0.000679438299534452;0.00066889992674947;0.0006585679869506;0.00064843880316785;0.000638508841506603;0.000628774697323322;0.00061927690872865;0.00060988081230266;0.000598676327444702;0.000587528012210772;0.00057671205867532;0.000566131073779122;0.000555781137397947;0.00054565838089922;0.000535758980323247;0.00052607915065143;0.000516615141078607;0.000507363231204437;0.000498319728058455;0.000489480963874125;0.000480843294529425;0.000472403098574538;0.00046415677677079;0.00045610075206945;0.000448231469963575;0.000440545399151195;0.000433039032452937;0.000425708887932625
5;0.00032720263724312;0.000322391555159886;0.00031767464318682;0.000313050085341704;0.00030851614755624;0.000304071170701794;0.00029971356392242;0.000295441798306572;0.000291254400921316;0.0002871688008425;0.000283127065876882;0.000277703959459678;0.00027230821009259;0.000267073481478852;0.000261952625419936;0.000256943734415094;0.00025204492636128;0.0002472543412352;0.000242570138302324;0.000237990493812656;0.000233513599141966;0.000229137659337088;0.000224860892024226;0.000220681526640304;0.000216597803948848;0.00021260797580369;0.00020871030512587;0.000204903066061392;0.00020118454428997;0.000197553037457191;0.000194006855705176
6;0.00032720263724312;0.000322391555159886;0.00031767464318682;0.000313050085341704;0.00030851614755624;0.000304071170701794;0.00029971356392242;0.000295441798306572;0.000291254400921316;0.0002871688008425;0.000283127065876882;0.000277703959459678;0.00027230821009259;0.000267073481478852;0.000261952625419936;0.000256943734415094;0.00025204492636128;0.0002472543412352;0.000242570138302324;0.000237990493812656;0.000233513599141966;0.000229137659337088;0.000224860892024226;0.000220681526640304;0.000216597803948848;0.00021260797580369;0.00020871030512587;0.000204903066061392;0.00020118454428997;0.000197553037457191;0.000194006855705176
7;0.00032720263724312;0.000322391555159886;0.00031767464318682;0.000313050085341704;0.00030851614755624;0.000304071170701794;0.00029971356392242;0.000295441798306572;0.000291254400921316;0.0002871688008425;0.000283127065876882;0.000277703959459678;0.00027230821009259;0.000267073481478852;0.000261952625419936;0.000256943734415094;0.00025204492636128;0.0002472543412352;0.000242570138302324;0.000237990493812656;0.000233513599141966;0.000229137659337088;0.000224860892024226;0.000220681526640304;0.000216597803948848;0.00021260797580369;0.00020871030512587;0.000204903066061392;0.00020118454428997;0.000197553037457191;0.000194006855705176
8;0.00032720263724312;0.000322391555159886;0.00031767464318682;0.000313050085341704;0.00030851614755624;0.000304071170701794;0.00029971356392242;0.000295441798306572;0.000291254400921316;0.0002871688008425;0.000283127065876882;0.000277703959459678;0.00027230821009259;0.000267073481478852;0.000261952625419936;0.000256943734415094;0.00025204492636128;0.0002472543412352;0.000242570138302324;0.000237990493812656;0.000233513599141966;0.000229137659337088;0.000224860892024226;0.000220681526640304;0.000216597803948848;0.00021260797580369;0.00020871030512587;0.000204903066061392;0.00020118454428997;0.000197553037457191;0.000194006855705176
9;0.00032720263724312;0.000322391555159886;0.00031767464318682;0.000313050085341704;0.00030851614755624;0.000304071170701794;0.00029971356392242;0.000295441798306572;0.000291254400921316;0.0002871688008425;0.000283127065876882;0.000277703959459678;0.00027230821009259;0.000267073481478852;0.000261952625419936;0.000256943734415094;0.00025204492636128;0.0002472543412352;0.000242570138302324;0.000237990493812656;0.000233513599141966;0.000229137659337088;0.000224860892024226;0.000220681526640304;0.000216597803948848;0.00021260797580369;0.00020871030512587;0.000204903066061392;0.00020118454428997;0.000197553037457191;0.000194006855705176
