age;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
0;0.0142944659995916;0.0138263169958421;0.013373836083333;0.0129367440487643;0.0125147461686823;0.0121075342161769;0.0117147883783329;0.0113361790793528;0.0109713687056444;0.0106200132304187;0.0102817637364846;0.00995626783693974;0.00964317099435979;0.00934211773987431;0.00905275279419169;0.00877472209321052;0.00850767372132797;0.00825125875594391;0.00800513202695874;0.0077689527952936;0.00754238535462129;0.00732509956059441;0.00711677129190694;0.00691708284752491;0.00672572328438396;0.00654238869977793;0.00636678246256363;0.0061986153971813;0.00603760592434975;0.00588348016213654;0.00573597199093682
1;0.000583999369348023;0.000558326928449265;0.000534759841021572;0.00051315027647902;0.000493355397311445;0.00047523787672544;0.000458666381609115;0.00044351599803583;0.000429668573299548;0.000417012950704695;0.000405445080107545;0.000385682191326658;0.000367161680525368;0.000349802194472305;0.000333527897105932;0.000318268119571452;0.000303957019193155;0.000290533251492885;0.0002779396579366;0.00026612297098298;0.000255033537169792;0.000244536423927821;0.000234764385386146;0.000225590152919352;0.000216976068534609;0.000208886978428246;0.000201290052106763;0.000194154615855355;0.000187451999360204;0.00018115539437722;0.000175239724425668
2;0.000583999369348023;0.000558326928449265;0.000534759841021572;0.00051315027647902;0.000493355397311445;0.00047523787672544;0.000458666381609115;0.00044351599803583;0.000429668573299548;0.000417012950704695;0.000405445080107545;0.000385682191326658;0.000367161680525368;0.000349802194472305;0.000333527897105932;0.000318268119571452;0.000303957019193155;0.000290533251492885;0.0002779396579366;0.00026612297098298;0.000255033537169792;0.000244536423927821;0.000234764385386146;0.000225590152919352;0.000216976068534609;0.000208886978428246;0.000201290052106763;0.000194154615855355;0.000187451999360204;0.00018115539437722;0.000175239724425668
3;0.000583999369348023;0.000558326928449265;0.000534759841021572;0.00051315027647902;0.000493355397311445;0.00047523787672544;0.000458666381609115;0.00044351599803583;0.000429668573299548;0.000417012950704695;0.000405445080107545;0.000385682191326658;0.000367161680525368;0.000349802194472305;0.000333527897105932;0.000318268119571452;0.000303957019193155;0.000290533251492885;0.0002779396579366;0.00026612297098298;0.000255033537169792;0.000244536423927821;0.000234764385386146;0.000225590152919352;0.000216976068534609;0.000208886978428246;0.000201290052106763;0.000194154615855355;0.000187451999360204;0.00018115539437722;0.000175239724425668
4;0.000583999369348023;0.000558326928449265;0.000534759841021572;0.00051315027647902;0.000493355397311445;0.00047523787672544;0.000458666381609115;0.00044351599803583;0.000429668573299548;0.000417012950704695;0.000405445080107545;0.000385682191326658;0.000367161680525368;0.000349802194472305;0.000333527897105932;0.000318268119571452;0.000303957019193155;0.000290533251492885;0.0002779396579366;0.00026612297098298;0.000255033537169792;0.000244536423927821;0.000234764385386146;0.000225590152919352;0.000216976068534609;0.000208886978428246;0.000201290052106763;0.000194154615855355;0.000187451999360204;0.00018115539437722;0.000175239724425668
5;0.00026275020880854;0.000242751295930666;0.000224392982009386;0.0002075599795133;0.000192140912926023;0.000178028718927392;0.000165121019842659;0.000153320452604184;0.000142534932959378;0.000132677836395097;0.000123668082523755;0.000117675061260553;0.000112059163634568;0.000106795649890761;0.000101861463561649;9.7235123936784e-05;9.28966214289358e-05;8.88273170601156e-05;8.50098468597346e-05;8.14280316334918e-05;7.80667923095954e-05;7.48852070897002e-05;7.1923490583572e-05;6.91430495292306e-05;6.6532453977035e-05;6.4081035293031e-05;6.17788310264776e-05;5.96165341669014e-05;5.75854464233688e-05;5.56774351856188e-05;5.38848938533458e-05
6;0.00026275020880854;0.000242751295930666;0.000224392982009386;0.0002075599795133;0.000192140912926023;0.000178028718927392;0.000165121019842659;0.000153320452604184;0.000142534932959378;0.000132677836395097;0.000123668082523755;0.000117675061260553;0.000112059163634568;0.000106795649890761;0.000101861463561649;9.7235123936784e-05;9.28966214289358e-05;8.88273170601156e-05;8.50098468597346e-05;8.14280316334918e-05;7.80667923095954e-05;7.48852070897002e-05;7.1923490583572e-05;6.91430495292306e-05;6.6532453977035e-05;6.4081035293031e-05;6.17788310264776e-05;5.96165341669014e-05;5.75854464233688e-05;5.56774351856188e-05;5.38848938533458e-05
7;0.00026275020880854;0.000242751295930666;0.000224392982009386;0.0002075599795133;0.000192140912926023;0.000178028718927392;0.000165121019842659;0.000153320452604184;0.000142534932959378;0.000132677836395097;0.000123668082523755;0.000117675061260553;0.000112059163634568;0.000106795649890761;0.000101861463561649;9.7235123936784e-05;9.28966214289358e-05;8.88273170601156e-05;8.50098468597346e-05;8.14280316334918e-05;7.80667923095954e-05;7.48852070897002e-05;7.1923490583572e-05;6.91430495292306e-05;6.6532453977035e-05;6.4081035293031e-05;6.17788310264776e-05;5.96165341669014e-05;5.75854464233688e-05;5.56774351856188e-05;5.38848938533458e-05
8;0.00026275020880854;0.000242751295930666;0.000224392982009386;0.0002075599795133;0.000192140912926023;0.000178028718927392;0.000165121019842659;0.000153320452604184;0.000142534932959378;0.000132677836395097;0.000123668082523755;0.000117675061260553;0.000112059163634568;0.000106795649890761;0.000101861463561649;9.7235123936784e-05;9.28966214289358e-05;8.88273170601156e-05;8.50098468597346e-05;8.14280316334918e-05;7.80667923095954e-05;7.48852070897002e-05;7.1923490583572e-05;6.91430495292306e-05;6.6532453977035e-05;6.4081035293031e-05;6.17788310264776e-05;5.96165341669014e-05;5.75854464233688e-05;5.56774351856188e-05;5.38848938533458e-05
9;0.00026275020880854;0.000242751295930666;0.000224392982009386;0.0002075599795133;0.000192140912926023;0.000178028718927392;0.000165121019842659;0.000153320452604184;0.000142534932959378;0.000132677836395097;0.000123668082523755;0.000117675061260553;0.000112059163634568;0.000106795649890761;0.000101861463561649;9.7235123936784e-05;9.28966214289358e-05;8.88273170601156e-05;8.50098468597346e-05;8.14280316334918e-05;7.80667923095954e-05;7.48852070897002e-05;7.1923490583572e-05;6.91430495292306e-05;6.6532453977035e-05;6.4081035293031e-05;6.17788310264776e-05;5.96165341669014e-05;5.75854464233688e-05;5.56774351856188e-05;5.38848938533458e-05
