age;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
0;0.0479769642420966;0.0447941381633301;0.0418248602649872;0.0390647581814272;0.0365073031601157;0.0341443606019141;0.0319666678128504;0.0299642354569324;0.0281266755537238;0.0264434626765711;0.024904136856002;0.0234984571679535;0.0222165145978238;0.0210488119117931;0.0199863172116848;0.0190204967738336;0.0181433317748714;0.0173473226340783;0.0166254839656284;0.0159713325283817;0.0153788700703857;0.0148425625715646;0.014357317073192;0.0139184570308763;0.0135216969257656;0.0131631167060158;0.0128391364990757;0.01254649192871;0.0122822102840853;0.0120435877179469;0.0118281675940117
1;0.00296690469667775;0.00282801805972265;0.0026850871830633;0.00251161703366845;0.00230904259114876;0.00208324574930721;0.00184521279025488;0.00158836121164599;0.00131132962762431;0.00102299169120608;0.000729255228579443;0.000720680088280073;0.00071198337601742;0.000703031800503717;0.00069392077666349;0.000684686655698125;0.000675363720032323;0.000665903093051143;0.000656512212715902;0.000647121201416937;0.000637753502308003;0.000628371519164725;0.000619131004599592;0.000610032650064905;0.000600995550933058;0.00059193671226163;0.000583084229599693;0.00057436249260815;0.000565779972070198;0.000557343790920605;0.000549059846439882
2;0.00296690469667775;0.00282801805972265;0.0026850871830633;0.00251161703366845;0.00230904259114876;0.00208324574930721;0.00184521279025488;0.00158836121164599;0.00131132962762431;0.00102299169120608;0.000729255228579443;0.000720680088280073;0.00071198337601742;0.000703031800503717;0.00069392077666349;0.000684686655698125;0.000675363720032323;0.000665903093051143;0.000656512212715902;0.000647121201416937;0.000637753502308003;0.000628371519164725;0.000619131004599592;0.000610032650064905;0.000600995550933058;0.00059193671226163;0.000583084229599693;0.00057436249260815;0.000565779972070198;0.000557343790920605;0.000549059846439882
3;0.00296690469667775;0.00282801805972265;0.0026850871830633;0.00251161703366845;0.00230904259114876;0.00208324574930721;0.00184521279025488;0.00158836121164599;0.00131132962762431;0.00102299169120608;0.000729255228579443;0.000720680088280073;0.00071198337601742;0.000703031800503717;0.00069392077666349;0.000684686655698125;0.000675363720032323;0.000665903093051143;0.000656512212715902;0.000647121201416937;0.000637753502308003;0.000628371519164725;0.000619131004599592;0.000610032650064905;0.000600995550933058;0.00059193671226163;0.000583084229599693;0.00057436249260815;0.000565779972070198;0.000557343790920605;0.000549059846439882
4;0.00296690469667775;0.00282801805972265;0.0026850871830633;0.00251161703366845;0.00230904259114876;0.00208324574930721;0.00184521279025488;0.00158836121164599;0.00131132962762431;0.00102299169120608;0.000729255228579443;0.000720680088280073;0.00071198337601742;0.000703031800503717;0.00069392077666349;0.000684686655698125;0.000675363720032323;0.000665903093051143;0.000656512212715902;0.000647121201416937;0.000637753502308003;0.000628371519164725;0.000619131004599592;0.000610032650064905;0.000600995550933058;0.00059193671226163;0.000583084229599693;0.00057436249260815;0.000565779972070198;0.000557343790920605;0.000549059846439882
5;0.00050048046595547;0.000496381847640146;0.000492167425098406;0.000487057451547108;0.000481096392156244;0.000474459484122298;0.00046747118466451;0.000459939733340936;0.000451827216941418;0.000443395167137874;0.000434817222079296;0.000429677525453986;0.000424465240653076;0.000419100488497894;0.000413640431950626;0.000408106841764448;0.000402520248571046;0.00039685135906444;0.000391224447189922;0.000385597635447874;0.000379984959094958;0.000374363885349688;0.000368827714826016;0.000363376850294424;0.000357962814802082;0.000352535883356832;0.000347232689094106;0.000342007929069618;0.000336866669852246;0.00033181317084576;0.000326850957509408
6;0.00050048046595547;0.000496381847640146;0.000492167425098406;0.000487057451547108;0.000481096392156244;0.000474459484122298;0.00046747118466451;0.000459939733340936;0.000451827216941418;0.000443395167137874;0.000434817222079296;0.000429677525453986;0.000424465240653076;0.000419100488497894;0.000413640431950626;0.000408106841764448;0.000402520248571046;0.00039685135906444;0.000391224447189922;0.000385597635447874;0.000379984959094958;0.000374363885349688;0.000368827714826016;0.000363376850294424;0.000357962814802082;0.000352535883356832;0.000347232689094106;0.000342007929069618;0.000336866669852246;0.00033181317084576;0.000326850957509408
7;0.00050048046595547;0.000496381847640146;0.000492167425098406;0.000487057451547108;0.000481096392156244;0.000474459484122298;0.00046747118466451;0.000459939733340936;0.000451827216941418;0.000443395167137874;0.000434817222079296;0.000429677525453986;0.000424465240653076;0.000419100488497894;0.000413640431950626;0.000408106841764448;0.000402520248571046;0.00039685135906444;0.000391224447189922;0.000385597635447874;0.000379984959094958;0.000374363885349688;0.000368827714826016;0.000363376850294424;0.000357962814802082;0.000352535883356832;0.000347232689094106;0.000342007929069618;0.000336866669852246;0.00033181317084576;0.000326850957509408
8;0.00050048046595547;0.000496381847640146;0.000492167425098406;0.000487057451547108;0.000481096392156244;0.000474459484122298;0.00046747118466451;0.000459939733340936;0.000451827216941418;0.000443395167137874;0.000434817222079296;0.000429677525453986;0.000424465240653076;0.000419100488497894;0.000413640431950626;0.000408106841764448;0.000402520248571046;0.00039685135906444;0.000391224447189922;0.000385597635447874;0.000379984959094958;0.000374363885349688;0.000368827714826016;0.000363376850294424;0.000357962814802082;0.000352535883356832;0.000347232689094106;0.000342007929069618;0.000336866669852246;0.00033181317084576;0.000326850957509408
9;0.00050048046595547;0.000496381847640146;0.000492167425098406;0.000487057451547108;0.000481096392156244;0.000474459484122298;0.00046747118466451;0.000459939733340936;0.000451827216941418;0.000443395167137874;0.000434817222079296;0.000429677525453986;0.000424465240653076;0.000419100488497894;0.000413640431950626;0.000408106841764448;0.000402520248571046;0.00039685135906444;0.000391224447189922;0.000385597635447874;0.000379984959094958;0.000374363885349688;0.000368827714826016;0.000363376850294424;0.000357962814802082;0.000352535883356832;0.000347232689094106;0.000342007929069618;0.000336866669852246;0.00033181317084576;0.000326850957509408
