age;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
0;0.032301981498412;0.0304545835622693;0.0291022648526406;0.0281023896854047;0.027348637436437;0.0267646617515834;0.0262969565776866;0.0259086181200308;0.0255744615449411;0.0252774201717761;0.0250059827905261;0.0247524095413685;0.0245115071711451;0.0242797959263082;0.0240549462323471;0.0238353992977241;0.0236201122606539;0.0234083872948015;0.0231997571487551;0.0229939085441644;0.0227906309385347;0.0225897822672581;0.0223912660451026;0.022195016064502;0.0220009861730108;0.0218091434460743;0.0216194636292314;0.0214319280970925;0.0212465218259933;0.0210632320440731;0.0208820473340431
1;0.00158220374438291;0.0015371830013484;0.00149200675674987;0.00144770787493397;0.00140493001650332;0.00136410460959575;0.00132547798406108;0.00128916420579155;0.00125518710343218;0.00122351101863233;0.00119406234387119;0.0011483936887527;0.00110554170302828;0.00106539001893272;0.00102781434112623;0.000992686899502613;0.000959879453324725;0.00092926531520149;0.000900489216463387;0.00087386355241437;0.00084907110188414;0.000826001162702182;0.000804548014678312;0.000784610994383095;0.0007660944906588;0.000748907882755387;0.00073296543692952;0.000718186173142583;0.000704493710537915;0.000691816098265608;0.00068008563668764
2;0.00158220374438291;0.0015371830013484;0.00149200675674987;0.00144770787493397;0.00140493001650332;0.00136410460959575;0.00132547798406108;0.00128916420579155;0.00125518710343218;0.00122351101863233;0.00119406234387119;0.0011483936887527;0.00110554170302828;0.00106539001893272;0.00102781434112623;0.000992686899502613;0.000959879453324725;0.00092926531520149;0.000900489216463387;0.00087386355241437;0.00084907110188414;0.000826001162702182;0.000804548014678312;0.000784610994383095;0.0007660944906588;0.000748907882755387;0.00073296543692952;0.000718186173142583;0.000704493710537915;0.000691816098265608;0.00068008563668764
3;0.00158220374438291;0.0015371830013484;0.00149200675674987;0.00144770787493397;0.00140493001650332;0.00136410460959575;0.00132547798406108;0.00128916420579155;0.00125518710343218;0.00122351101863233;0.00119406234387119;0.0011483936887527;0.00110554170302828;0.00106539001893272;0.00102781434112623;0.000992686899502613;0.000959879453324725;0.00092926531520149;0.000900489216463387;0.00087386355241437;0.00084907110188414;0.000826001162702182;0.000804548014678312;0.000784610994383095;0.0007660944906588;0.000748907882755387;0.00073296543692952;0.000718186173142583;0.000704493710537915;0.000691816098265608;0.00068008563668764
4;0.00158220374438291;0.0015371830013484;0.00149200675674987;0.00144770787493397;0.00140493001650332;0.00136410460959575;0.00132547798406108;0.00128916420579155;0.00125518710343218;0.00122351101863233;0.00119406234387119;0.0011483936887527;0.00110554170302828;0.00106539001893272;0.00102781434112623;0.000992686899502613;0.000959879453324725;0.00092926531520149;0.000900489216463387;0.00087386355241437;0.00084907110188414;0.000826001162702182;0.000804548014678312;0.000784610994383095;0.0007660944906588;0.000748907882755387;0.00073296543692952;0.000718186173142583;0.000704493710537915;0.000691816098265608;0.00068008563668764
5;0.00084286946862922;0.0008162511741871;0.000789546174392166;0.000763363914367982;0.000738083926748328;0.000713960440714074;0.000691138413663868;0.00066968474403879;0.000649613094043822;0.000630902048305388;0.000613507829603202;0.000590214940485354;0.000568360964922064;0.000547886118294284;0.000528726628520926;0.000510817002269658;0.000494091552154792;0.000478485424135194;0.000463817292113904;0.000450246184576814;0.000437610224521028;0.000425852832067784;0.000414919989630986;0.000404760277165256;0.000395324867303348;0.00038656749152535;0.000378444385412484;0.0003709142188954;0.000363938015900254;0.000357479066719988;0.000351502835656462
6;0.00084286946862922;0.0008162511741871;0.000789546174392166;0.000763363914367982;0.000738083926748328;0.000713960440714074;0.000691138413663868;0.00066968474403879;0.000649613094043822;0.000630902048305388;0.000613507829603202;0.000590214940485354;0.000568360964922064;0.000547886118294284;0.000528726628520926;0.000510817002269658;0.000494091552154792;0.000478485424135194;0.000463817292113904;0.000450246184576814;0.000437610224521028;0.000425852832067784;0.000414919989630986;0.000404760277165256;0.000395324867303348;0.00038656749152535;0.000378444385412484;0.0003709142188954;0.000363938015900254;0.000357479066719988;0.000351502835656462
7;0.00084286946862922;0.0008162511741871;0.000789546174392166;0.000763363914367982;0.000738083926748328;0.000713960440714074;0.000691138413663868;0.00066968474403879;0.000649613094043822;0.000630902048305388;0.000613507829603202;0.000590214940485354;0.000568360964922064;0.000547886118294284;0.000528726628520926;0.000510817002269658;0.000494091552154792;0.000478485424135194;0.000463817292113904;0.000450246184576814;0.000437610224521028;0.000425852832067784;0.000414919989630986;0.000404760277165256;0.000395324867303348;0.00038656749152535;0.000378444385412484;0.0003709142188954;0.000363938015900254;0.000357479066719988;0.000351502835656462
8;0.00084286946862922;0.0008162511741871;0.000789546174392166;0.000763363914367982;0.000738083926748328;0.000713960440714074;0.000691138413663868;0.00066968474403879;0.000649613094043822;0.000630902048305388;0.000613507829603202;0.000590214940485354;0.000568360964922064;0.000547886118294284;0.000528726628520926;0.000510817002269658;0.000494091552154792;0.000478485424135194;0.000463817292113904;0.000450246184576814;0.000437610224521028;0.000425852832067784;0.000414919989630986;0.000404760277165256;0.000395324867303348;0.00038656749152535;0.000378444385412484;0.0003709142188954;0.000363938015900254;0.000357479066719988;0.000351502835656462
9;0.00084286946862922;0.0008162511741871;0.000789546174392166;0.000763363914367982;0.000738083926748328;0.000713960440714074;0.000691138413663868;0.00066968474403879;0.000649613094043822;0.000630902048305388;0.000613507829603202;0.000590214940485354;0.000568360964922064;0.000547886118294284;0.000528726628520926;0.000510817002269658;0.000494091552154792;0.000478485424135194;0.000463817292113904;0.000450246184576814;0.000437610224521028;0.000425852832067784;0.000414919989630986;0.000404760277165256;0.000395324867303348;0.00038656749152535;0.000378444385412484;0.0003709142188954;0.000363938015900254;0.000357479066719988;0.000351502835656462
